bidPrice,bidSize,askPrice,askSize,lastSalePrice,lastSaleSize,volume,time
50.11,200,59.78,100,59.795,200,165487,11:38:57
50.11,200,60.59,200,59.77,97,165784,11:39:59
50.11,200,60.59,200,59.765,43,166127,11:41:2
50.11,200,59.77,200,59.785,200,166327,11:42:3
50.11,200,59.8,100,59.77,100,166437,11:43:6
50.11,200,60.59,200,59.805,10,167647,11:44:7
50.11,200,60.59,200,59.795,7,167762,11:45:10
50.11,200,59.84,200,59.835,400,170672,11:46:27
50.11,200,60.59,200,59.88,30,171882,11:47:30
59.9,100,60.59,200,59.89,100,173585,11:48:32
50.11,200,59.9,100,59.92,100,173785,11:49:35
59.88,100,60.59,200,59.895,200,173985,11:50:37
50.11,200,60.59,200,59.89,100,174085,11:51:40
59.86,100,60.59,200,59.885,9,174794,11:52:42
50.11,200,60.59,200,59.805,200,175094,11:53:46
59.78,100,60.59,200,59.785,200,175294,11:54:47
50.11,200,60.59,200,59.765,200,175494,11:55:49
50.11,200,59.72,100,59.72,2,175796,11:56:52
50.11,200,60.59,200,59.73,200,176096,11:57:53
50.11,200,60.59,200,59.765,41,176196,11:58:56
50.11,200,60.59,200,59.81,100,179981,12:0:13
50.11,200,60.59,200,59.815,200,180681,12:1:16
50.11,200,60.59,200,59.805,200,181892,12:2:18
50.11,200,60.59,200,59.795,9,182301,12:3:24
50.11,200,60.59,200,59.81,1,182304,12:4:27
50.11,200,60.59,200,59.805,100,182604,12:5:29
50.11,200,60.59,200,59.765,100,182705,12:6:32
59.76,100,60.59,200,59.78,100,183205,12:7:37
59.76,100,60.59,200,59.765,2,183307,12:8:40
50.11,200,60.59,200,59.75,100,183407,12:9:43
50.11,200,59.63,100,59.71,46,183463,12:11:0
50.11,200,60.59,200,59.585,100,183572,12:12:5
50.11,200,60.59,200,59.605,200,184272,12:13:6
59.63,100,60.59,200,59.64,100,184672,12:14:9
50.11,200,59.66,100,59.65,3,184775,12:15:11
50.11,200,60.59,200,59.65,3,184775,12:16:13
50.11,200,59.62,100,59.59,100,185275,12:17:17
50.11,200,60.59,200,59.635,100,185378,12:18:19
59.64,100,60.59,200,59.645,100,186054,12:19:22
59.77,100,60.59,200,59.75,100,186254,12:20:24
59.75,200,60.59,200,59.755,100,186354,12:21:27
50.11,200,59.79,100,59.755,100,186454,12:22:30
59.74,100,60.59,200,59.73,100,186657,12:23:31
50.11,200,60.59,200,59.73,100,186657,12:24:33
50.11,200,60.59,200,59.71,100,186757,12:25:34
59.69,100,60.59,200,59.67,100,186857,12:26:38
59.71,535,60.59,200,59.72,3,187573,12:27:39
50.11,200,59.72,100,59.71,100,188310,12:28:42
59.71,200,60.59,200,59.72,100,188564,12:29:48
50.11,200,60.59,200,59.77,50,188834,12:30:54
50.11,200,60.59,200,59.77,3,189137,12:31:57
59.79,100,60.59,200,59.795,200,191703,12:32:57
50.11,200,60.59,200,59.81,100,192303,12:34:0
59.8,100,59.81,100,59.805,200,193103,12:35:3
50.11,200,60.59,200,59.805,200,193303,12:36:10
50.11,200,60.59,200,59.82,144,193847,12:37:12
50.11,200,59.78,100,59.785,100,194147,12:38:15
50.11,200,59.75,100,59.74,100,194647,12:39:18
50.11,200,59.78,100,59.77,100,194756,12:40:21
50.11,200,60.59,200,59.71,100,194856,12:41:23
50.11,200,60.59,200,59.71,100,194856,12:42:29
50.11,200,60.59,200,59.68,100,195156,12:43:32
50.11,200,60.59,200,59.715,101,196367,12:44:34
50.11,200,60.59,200,59.705,200,197573,12:45:37
50.11,200,59.71,100,59.69,100,199323,12:46:43
50.11,200,60.59,200,59.665,20,199693,12:47:51
50.11,200,59.65,100,59.65,100,199911,12:48:53
50.11,200,59.64,100,59.635,6,201630,12:49:56
59.64,100,60.59,200,59.645,5,201956,12:50:59
50.11,200,60.59,200,59.655,2,202065,12:52:5
59.65,100,60.59,200,59.64,3,202268,12:53:5
59.67,100,60.59,200,59.66,100,202368,12:54:8
59.66,176,60.59,200,59.67,100,207561,12:55:11
50.11,200,60.59,200,59.685,100,208567,12:56:14
50.11,200,59.66,300,59.66,73,209452,12:57:16
50.11,200,59.68,100,59.675,132,209859,12:58:18
50.11,200,59.68,100,59.655,1,210260,12:59:21
50.11,200,59.68,100,59.68,8,210641,13:0:24
50.11,200,59.65,100,59.645,100,211260,13:1:41
50.11,200,60.59,200,59.62,100,211867,13:2:46
50.11,200,60.59,200,59.5,100,213375,13:3:50
59.4,100,60.59,200,59.43,100,214078,13:4:53
50.11,200,60.59,200,59.415,11,214889,13:5:55
50.11,200,60.59,200,59.415,100,215782,13:6:58
50.11,200,60.59,200,59.435,100,216993,13:7:59
50.11,200,59.45,100,59.435,300,217393,13:9:2
50.11,200,59.49,100,59.46,200,217593,13:10:8
59.46,100,60.59,200,59.46,100,217893,13:11:9
50.11,200,60.59,200,59.45,100,218423,13:12:12
50.11,200,60.59,200,59.45,100,218725,13:13:17
50.11,200,60.59,200,59.35,2,218930,13:14:20
50.11,200,60.59,200,59.35,2,218930,13:15:26
50.11,200,59.39,100,59.385,172,219704,13:16:27
59.38,100,60.59,200,59.38,100,220604,13:17:30
50.11,200,60.59,200,59.34,9,221916,13:18:36
59.36,100,60.59,200,59.37,1,222820,13:19:53
50.11,200,60.59,200,59.37,1,222820,13:20:56
50.11,200,60.59,200,59.38,100,222920,13:22:1
50.11,200,60.59,200,59.38,100,223501,13:23:4
50.11,200,60.59,200,59.435,100,225301,13:24:6
50.11,200,60.59,200,59.38,100,225901,13:25:24
50.11,200,60.59,200,59.415,100,226301,13:26:26
50.11,200,60.59,200,59.39,100,226501,13:27:28
50.11,200,60.59,200,59.35,100,226612,13:28:31
59.35,100,60.59,200,59.33,100,226712,13:29:37
50.11,200,60.59,200,59.375,100,227415,13:30:42
59.38,100,60.59,200,59.39,100,227839,13:31:44
50.11,200,60.59,200,59.335,2,236187,13:32:46
50.11,200,60.59,200,59.3,13,238596,13:33:49
50.11,200,60.59,200,59.34,3,241555,13:34:55
50.11,200,60.59,200,59.38,2,241661,13:35:57
50.11,200,60.59,200,59.385,100,242483,13:37:0
59.37,100,60.59,200,59.355,100,243187,13:38:3
59.36,200,60.59,200,59.37,100,246403,13:39:8
59.37,200,60.59,200,59.38,3,246858,13:40:11
50.11,200,59.34,100,59.36,100,247160,13:41:14
59.26,100,59.33,100,59.285,200,247371,13:42:19
50.11,200,59.28,100,59.28,2,248141,13:43:23
50.11,200,60.59,200,59.275,400,249441,13:44:25
59.2,100,60.59,200,59.2,12,251483,13:45:28
59.2,100,59.21,100,59.17,12,252572,13:46:34
59.26,100,60.59,200,59.265,500,253686,13:47:36
50.11,200,59.26,200,59.255,200,254391,13:48:37
50.11,200,59.23,100,59.225,200,256333,13:49:39
50.11,200,59.26,100,59.245,3,257851,13:50:40
59.21,100,59.24,100,59.215,100,258254,13:51:41
59.23,100,59.24,100,59.22,100,260427,13:52:46
59.29,100,60.59,200,59.295,700,263280,13:53:49
50.11,200,59.29,100,59.285,100,269656,13:54:51
50.11,200,60.59,200,59.315,100,275567,13:55:57
50.11,200,59.29,100,59.285,200,278203,13:57:0
50.11,200,59.29,100,59.285,100,281954,13:58:1
50.11,200,60.59,200,59.315,200,285142,13:59:3

0,0,0,0,59.34,100,286728,14:28:19
0,0,0,0,59.34,100,286728,14:29:22
0,0,0,0,59.34,100,286728,14:30:23
0,0,0,0,59.34,100,286728,14:31:26
0,0,0,0,59.34,100,286728,14:32:28
0,0,0,0,59.34,100,286728,14:33:30
0,0,0,0,59.34,100,286728,14:34:32
0,0,0,0,59.34,100,286728,14:35:38
0,0,0,0,59.34,100,286728,14:36:44
0,0,0,0,59.34,100,286728,14:37:49
0,0,0,0,59.34,100,286728,14:38:51
0,0,0,0,59.34,100,286728,14:39:52
0,0,0,0,59.34,100,286728,14:40:53
0,0,0,0,59.34,100,286728,14:42:10
0,0,0,0,59.34,100,286728,14:43:11
0,0,0,0,59.34,100,286728,14:44:14
0,0,0,0,59.34,100,286728,14:45:15
0,0,0,0,59.34,100,286728,14:46:16
0,0,0,0,59.34,100,286728,14:47:18
0,0,0,0,59.34,100,286728,14:48:18
0,0,0,0,59.34,100,286728,14:49:20
0,0,0,0,59.34,100,286728,14:50:25
0,0,0,0,59.34,100,286728,14:51:26
0,0,0,0,59.34,100,286728,14:52:31
0,0,0,0,59.34,100,286728,14:53:32
0,0,0,0,59.34,100,286728,14:54:35
0,0,0,0,59.34,100,286728,14:55:37
0,0,0,0,59.34,100,286728,14:56:39
0,0,0,0,59.34,100,286728,14:57:40
0,0,0,0,59.34,100,286728,14:58:45
0,0,0,0,59.34,100,286728,14:59:47
0,0,0,0,59.34,100,286728,15:0:53
0,0,0,0,59.34,100,286728,15:1:58
0,0,0,0,59.34,100,286728,15:2:59
0,0,0,0,59.34,100,286728,15:4:1
0,0,0,0,59.34,100,286728,15:5:4
0,0,0,0,59.34,100,286728,15:6:4
0,0,0,0,59.34,100,286728,15:7:5
0,0,0,0,59.34,100,286728,15:8:6
0,0,0,0,59.34,100,286728,15:9:12
0,0,0,0,59.34,100,286728,15:10:15
0,0,0,0,59.34,100,286728,15:11:18
0,0,0,0,59.34,100,286728,15:12:19
0,0,0,0,59.34,100,286728,15:13:35
0,0,0,0,59.34,100,286728,15:14:37
0,0,0,0,59.34,100,286728,15:15:38
0,0,0,0,59.34,100,286728,15:16:39
0,0,0,0,59.34,100,286728,15:17:44
0,0,0,0,59.34,100,286728,15:18:46
0,0,0,0,59.34,100,286728,15:19:52
0,0,0,0,59.34,100,286728,15:20:54
0,0,0,0,59.34,100,286728,15:21:56
0,0,0,0,59.34,100,286728,15:22:57
0,0,0,0,59.34,100,286728,15:24:0
0,0,0,0,59.34,100,286728,15:25:1
0,0,0,0,59.34,100,286728,15:26:6
0,0,0,0,59.34,100,286728,15:27:9
0,0,0,0,59.34,100,286728,15:28:12
0,0,0,0,59.34,100,286728,15:29:12
0,0,0,0,59.34,100,286728,15:30:15
0,0,0,0,59.34,100,286728,15:31:21
0,0,0,0,59.34,100,286728,15:32:22
0,0,0,0,59.34,100,286728,15:33:24
0,0,0,0,59.34,100,286728,15:34:27
0,0,0,0,59.34,100,286728,15:35:30
0,0,0,0,59.34,100,286728,15:36:33
0,0,0,0,59.34,100,286728,15:37:35
0,0,0,0,59.34,100,286728,15:38:37
0,0,0,0,59.34,100,286728,15:39:38
0,0,0,0,59.34,100,286728,15:40:39
0,0,0,0,59.34,100,286728,15:41:41
0,0,0,0,59.34,100,286728,15:42:44
0,0,0,0,59.34,100,286728,15:43:45
0,0,0,0,59.34,100,286728,15:44:51
0,0,0,0,59.34,100,286728,15:45:53
0,0,0,0,59.34,100,286728,15:46:55
0,0,0,0,59.34,100,286728,15:47:57
0,0,0,0,59.34,100,286728,15:48:58
0,0,0,0,59.34,100,286728,15:50:1
0,0,0,0,59.34,100,286728,15:51:3
0,0,0,0,59.34,100,286728,15:52:5
0,0,0,0,59.34,100,286728,15:53:7
0,0,0,0,59.34,100,286728,15:54:9
0,0,0,0,59.34,100,286728,15:55:11
0,0,0,0,59.34,100,286728,15:56:12
0,0,0,0,59.34,100,286728,15:57:13
0,0,0,0,59.34,100,286728,15:58:15
0,0,0,0,59.34,100,286728,15:59:18
0,0,0,0,59.34,100,286728,16:0:19
0,0,0,0,59.34,100,286728,16:1:21
0,0,0,0,59.34,100,286728,16:2:24
0,0,0,0,59.34,100,286728,16:3:26
0,0,0,0,59.34,100,286728,16:4:28
0,0,0,0,59.34,100,286728,16:5:33
0,0,0,0,59.34,100,286728,16:6:35
0,0,0,0,59.34,100,286728,16:7:38
0,0,0,0,59.34,100,286728,16:8:40
0,0,0,0,59.34,100,286728,16:9:44
0,0,0,0,59.34,100,286728,16:10:47
0,0,0,0,59.34,100,286728,16:11:48
0,0,0,0,59.34,100,286728,16:12:51
0,0,0,0,59.34,100,286728,16:13:57
0,0,0,0,59.34,100,286728,16:15:0
0,0,0,0,59.34,100,286728,16:16:2
0,0,0,0,59.34,100,286728,16:17:4
0,0,0,0,59.34,100,286728,16:18:6
0,0,0,0,59.34,100,286728,16:19:8
0,0,0,0,59.34,100,286728,16:20:11
0,0,0,0,59.34,100,286728,16:21:14
0,0,0,0,59.34,100,286728,16:22:19
0,0,0,0,59.34,100,286728,16:23:22
0,0,0,0,59.34,100,286728,16:24:23
0,0,0,0,59.34,100,286728,16:25:25
0,0,0,0,59.34,100,286728,16:26:26
0,0,0,0,59.34,100,286728,16:27:29
0,0,0,0,59.34,100,286728,16:28:31
0,0,0,0,59.34,100,286728,16:29:33
0,0,0,0,59.34,100,286728,16:30:36
0,0,0,0,59.34,100,286728,16:31:38
0,0,0,0,59.34,100,286728,16:32:39
0,0,0,0,59.34,100,286728,16:33:41
0,0,0,0,59.34,100,286728,16:34:42
0,0,0,0,59.34,100,286728,16:35:43
0,0,0,0,59.34,100,286728,16:36:45
0,0,0,0,59.34,100,286728,16:37:53
0,0,0,0,59.34,100,286728,16:38:57
0,0,0,0,59.34,100,286728,16:40:0
0,0,0,0,59.34,100,286728,16:41:2
0,0,0,0,59.34,100,286728,16:42:3
0,0,0,0,59.34,100,286728,16:43:4
0,0,0,0,59.34,100,286728,16:44:5
0,0,0,0,59.34,100,286728,16:45:7
0,0,0,0,59.34,100,286728,16:46:8
0,0,0,0,59.34,100,286728,16:47:11
0,0,0,0,59.34,100,286728,16:48:12
0,0,0,0,59.34,100,286728,16:49:13
0,0,0,0,59.34,100,286728,16:50:16
0,0,0,0,59.34,100,286728,16:51:21
0,0,0,0,59.34,100,286728,16:52:25
0,0,0,0,59.34,100,286728,16:53:25
0,0,0,0,59.34,100,286728,16:54:28
0,0,0,0,59.34,100,286728,16:55:31
0,0,0,0,59.34,100,286728,16:56:34
0,0,0,0,59.34,100,286728,16:57:36
0,0,0,0,59.34,100,286728,16:58:38
0,0,0,0,59.34,100,286728,16:59:40
0,0,0,0,59.34,100,286728,17:0:41
0,0,0,0,59.34,100,286728,17:1:44
0,0,0,0,59.34,100,286728,17:2:49
0,0,0,0,59.34,100,286728,17:3:53
0,0,0,0,59.34,100,286728,17:4:55
0,0,0,0,59.34,100,286728,17:5:58
0,0,0,0,59.34,100,286728,17:7:0
0,0,0,0,59.34,100,286728,17:8:27
0,0,0,0,59.34,100,286728,17:9:30
0,0,0,0,59.34,100,286728,17:10:33
0,0,0,0,59.34,100,286728,17:11:35
0,0,0,0,59.34,100,286728,17:12:38
0,0,0,0,59.34,100,286728,17:13:41
0,0,0,0,59.34,100,286728,17:14:42
0,0,0,0,59.34,100,286728,17:15:45
0,0,0,0,59.34,100,286728,17:16:49
0,0,0,0,59.34,100,286728,17:17:49
0,0,0,0,59.34,100,286728,17:18:52
0,0,0,0,59.34,100,286728,17:19:55
0,0,0,0,59.34,100,286728,17:20:57
0,0,0,0,59.34,100,286728,17:22:0
0,0,0,0,59.34,100,286728,17:23:3
0,0,0,0,59.34,100,286728,17:24:5
0,0,0,0,59.34,100,286728,17:25:8
0,0,0,0,59.34,100,286728,17:26:11
0,0,0,0,59.34,100,286728,17:27:13
0,0,0,0,59.34,100,286728,17:28:16
0,0,0,0,59.34,100,286728,17:29:21
0,0,0,0,59.34,100,286728,17:30:24
0,0,0,0,59.34,100,286728,17:31:27
0,0,0,0,59.34,100,286728,17:32:29
0,0,0,0,59.34,100,286728,17:33:31
0,0,0,0,59.34,100,286728,17:34:33
0,0,0,0,59.34,100,286728,17:35:36
0,0,0,0,59.34,100,286728,17:36:42
0,0,0,0,59.34,100,286728,17:37:44
0,0,0,0,59.34,100,286728,17:38:51
0,0,0,0,59.34,100,286728,17:39:52
0,0,0,0,59.34,100,286728,17:40:54
0,0,0,0,59.34,100,286728,17:42:0
0,0,0,0,59.34,100,286728,17:43:2
0,0,0,0,59.34,100,286728,17:44:5
0,0,0,0,59.34,100,286728,17:45:7
0,0,0,0,59.34,100,286728,17:46:10
0,0,0,0,59.34,100,286728,17:47:16
0,0,0,0,59.34,100,286728,17:48:17
0,0,0,0,59.34,100,286728,17:49:19
0,0,0,0,59.34,100,286728,17:50:22
0,0,0,0,59.34,100,286728,17:51:25
0,0,0,0,59.34,100,286728,17:52:26
0,0,0,0,59.34,100,286728,17:53:29
0,0,0,0,59.34,100,286728,17:54:32
0,0,0,0,59.34,100,286728,17:55:33
0,0,0,0,59.34,100,286728,17:56:34
0,0,0,0,59.34,100,286728,17:57:37
0,0,0,0,59.34,100,286728,17:58:38
0,0,0,0,59.34,100,286728,17:59:43
0,0,0,0,59.34,100,286728,18:0:46
0,0,0,0,59.34,100,286728,18:1:47
0,0,0,0,59.34,100,286728,18:2:49
0,0,0,0,59.34,100,286728,18:3:52
0,0,0,0,59.34,100,286728,18:4:54
0,0,0,0,59.34,100,286728,18:5:57
0,0,0,0,59.34,100,286728,18:7:0
0,0,0,0,59.34,100,286728,18:8:3
0,0,0,0,59.34,100,286728,18:9:4
0,0,0,0,59.34,100,286728,18:10:6
0,0,0,0,59.34,100,286728,18:11:9
0,0,0,0,59.34,100,286728,18:12:13
0,0,0,0,59.34,100,286728,18:13:16
0,0,0,0,59.34,100,286728,18:14:17
0,0,0,0,59.34,100,286728,18:15:20
0,0,0,0,59.34,100,286728,18:16:22
0,0,0,0,59.34,100,286728,18:17:25
0,0,0,0,59.34,100,286728,18:18:28
0,0,0,0,59.34,100,286728,18:19:30
0,0,0,0,59.34,100,286728,18:20:32
0,0,0,0,59.34,100,286728,18:21:34
0,0,0,0,59.34,100,286728,18:22:37
0,0,0,0,59.34,100,286728,18:23:38
0,0,0,0,59.34,100,286728,18:24:39
0,0,0,0,59.34,100,286728,18:25:41
0,0,0,0,59.34,100,286728,18:26:43
0,0,0,0,59.34,100,286728,18:27:45
0,0,0,0,59.34,100,286728,18:28:48
0,0,0,0,59.34,100,286728,18:29:51
0,0,0,0,59.34,100,286728,18:31:7
0,0,0,0,59.34,100,286728,18:32:10
0,0,0,0,59.34,100,286728,18:33:12
0,0,0,0,59.34,100,286728,18:34:16
0,0,0,0,59.34,100,286728,18:35:19
0,0,0,0,59.34,100,286728,18:36:22
0,0,0,0,59.34,100,286728,18:37:25
0,0,0,0,59.34,100,286728,18:38:28
0,0,0,0,59.34,100,286728,18:39:34
0,0,0,0,59.34,100,286728,18:40:36
0,0,0,0,59.34,100,286728,18:41:39
0,0,0,0,59.34,100,286728,18:42:40
0,0,0,0,59.34,100,286728,18:43:45
0,0,0,0,59.34,100,286728,18:44:48
0,0,0,0,59.34,100,286728,18:45:51
0,0,0,0,59.34,100,286728,18:46:53
0,0,0,0,59.34,100,286728,18:47:56
0,0,0,0,59.34,100,286728,18:49:2
0,0,0,0,59.34,100,286728,18:50:4
0,0,0,0,59.34,100,286728,18:51:7
0,0,0,0,59.34,100,286728,18:52:9
0,0,0,0,59.34,100,286728,18:53:12
0,0,0,0,59.34,100,286728,18:54:13
0,0,0,0,59.34,100,286728,18:55:16
0,0,0,0,59.34,100,286728,18:56:25
0,0,0,0,59.34,100,286728,18:57:28
0,0,0,0,59.34,100,286728,18:58:31
0,0,0,0,59.34,100,286728,18:59:33
0,0,0,0,59.34,100,286728,19:0:36
0,0,0,0,59.34,100,286728,19:1:41
0,0,0,0,59.34,100,286728,19:2:44
0,0,0,0,59.34,100,286728,19:3:47
0,0,0,0,59.34,100,286728,19:4:51
0,0,0,0,59.34,100,286728,19:5:56
0,0,0,0,59.34,100,286728,19:7:2
0,0,0,0,59.34,100,286728,19:8:2
0,0,0,0,59.34,100,286728,19:9:9
0,0,0,0,59.34,100,286728,19:10:9
0,0,0,0,59.34,100,286728,19:11:12
0,0,0,0,59.34,100,286728,19:12:13
0,0,0,0,59.34,100,286728,19:13:16
0,0,0,0,59.34,100,286728,19:14:21
0,0,0,0,59.34,100,286728,19:15:24
0,0,0,0,59.34,100,286728,19:16:30
0,0,0,0,59.34,100,286728,19:17:30
0,0,0,0,59.34,100,286728,19:18:36
0,0,0,0,59.34,100,286728,19:19:42
0,0,0,0,59.34,100,286728,19:20:42
0,0,0,0,59.34,100,286728,19:21:45
0,0,0,0,59.34,100,286728,19:22:46
