bidPrice,bidSize,askPrice,askSize,lastSalePrice,lastSaleSize,volume,time
52.14,100,65,100,57.51,10,236559,9:50:58
52.14,100,65,100,57.41,39,236610,9:52:0
52.14,100,65,100,57.36,100,236723,9:53:3
57.39,100,65,100,57.385,2,237432,9:54:5
52.14,100,65,100,57.415,100,237848,9:55:7
52.14,100,57.4,100,57.4,1,238149,9:56:10
52.14,100,57.41,100,57.39,100,238249,9:57:13
52.14,100,65,100,57.38,100,238352,9:58:15
52.14,100,57.37,100,57.38,100,238352,9:59:17
52.14,100,57.4,100,57.385,100,238452,10:0:19
52.14,100,65,100,57.395,2,238554,10:1:21
52.14,100,65,100,57.37,5,238562,10:2:22
52.14,100,65,100,57.395,55,238649,10:3:24
52.14,100,65,100,57.385,151,238800,10:4:25
52.14,100,65,100,57.37,100,239200,10:5:27
52.14,100,65,100,57.385,100,239302,10:6:33
57.36,100,65,100,57.36,10,239512,10:7:35
52.14,100,57.4,100,57.42,100,239917,10:8:36
57.32,100,65,100,57.38,100,240117,10:9:38
52.14,100,57.29,100,57.28,100,240217,10:10:40
52.14,100,65,100,57.28,88,240617,10:11:42
52.14,100,65,100,57.32,6,240723,10:12:43
52.14,100,65,100,57.32,6,240723,10:13:46
52.14,100,57.3,100,57.305,8,240931,10:14:48
57.32,200,65,100,57.32,88,241237,10:15:49
52.14,100,65,100,57.33,1,241338,10:16:52
52.14,100,65,100,57.33,1,241338,10:17:54
52.14,100,65,100,57.31,100,241753,10:18:55
52.14,100,57.28,100,57.3,100,241853,10:19:58
52.14,100,65,100,57.315,100,242955,10:20:59
57.36,100,65,100,57.36,100,244101,10:22:2
52.14,100,65,100,57.39,100,244301,10:23:4
52.14,100,57.4,100,57.395,100,244840,10:24:7
57.42,100,65,100,57.415,10,245163,10:25:9
57.42,100,65,100,57.425,100,245463,10:26:10
57.4,100,65,100,57.425,100,245663,10:27:12
52.14,100,65,100,57.425,100,247182,10:28:13
52.14,100,57.44,100,57.43,10,247327,10:29:16
52.14,100,65,100,57.405,100,247533,10:30:18
57.39,100,65,100,57.395,100,247837,10:31:20
52.14,100,65,100,57.385,100,248037,10:32:23
52.14,100,65,100,57.35,1,248140,10:33:24
52.14,100,65,100,57.34,1,248580,10:34:31
52.14,100,57.36,100,57.345,103,248683,10:35:39
52.14,100,65,100,57.365,251,249139,10:36:43
57.36,100,65,100,57.365,100,249907,10:39:4
57.41,100,65,100,57.415,100,250208,10:40:7
52.14,100,57.42,100,57.41,1,250209,10:41:10
52.14,100,65,100,57.425,200,251509,10:42:12
52.14,100,57.41,100,57.405,200,251809,10:43:14
52.14,100,65,100,57.395,300,252665,10:44:17
52.14,100,57.44,100,57.4,88,253367,10:45:23
52.14,100,65,100,57.4,88,253367,10:46:27
57.44,200,65,100,57.445,6,253783,10:47:30
52.14,100,65,100,57.44,10,254093,10:48:32
52.14,100,65,100,57.425,107,254200,10:49:33
52.14,100,65,100,57.37,100,254408,10:50:36
52.14,100,65,100,57.38,100,254609,10:51:39
52.14,100,57.36,200,57.37,100,254709,10:52:41
52.14,100,65,100,57.3,15,254727,10:53:43
57.29,200,65,100,57.29,100,256727,10:54:44
52.14,100,57.31,100,57.31,87,257083,10:55:46
52.14,100,65,100,57.295,100,257483,10:56:52
52.14,100,65,100,57.3,100,257583,10:57:52
52.14,100,65,100,57.325,13,257712,10:58:55
52.14,100,65,100,57.31,100,257913,10:59:57
52.14,100,57.27,100,57.26,10,257933,11:0:58
52.14,100,57.25,100,57.23,16,257969,11:2:1
52.14,100,65,100,57.225,101,258170,11:3:2
52.14,100,65,100,57.23,100,258370,11:4:4
57.22,200,65,100,57.23,100,258777,11:5:5
52.14,100,65,100,57.2,85,259077,11:6:7
52.14,100,57.15,100,57.14,100,259199,11:7:8
52.14,100,57.16,100,57.175,2,259215,11:8:10
52.14,100,65,100,57.12,100,259315,11:9:11
57.11,200,57.14,200,57.13,100,259449,11:10:14
57.1,100,65,100,57.13,100,259449,11:11:16
57.09,100,65,100,57.13,100,259449,11:12:17
52.14,100,65,100,57.13,1,259673,11:13:19
57.14,100,65,100,57.15,20,259693,11:14:21
52.14,100,57.13,100,57.155,100,259893,11:15:22
52.14,100,65,100,57.11,9,260028,11:16:24
57.13,100,65,100,57.14,100,260228,11:17:25
52.14,100,65,100,57.125,100,260328,11:18:28
52.14,100,65,100,57.125,1,260332,11:19:30
52.14,100,65,100,57.12,10,260444,11:20:31
52.14,100,57.1,100,57.11,100,260544,11:21:34
52.14,100,65,100,57.06,100,260644,11:22:37
52.14,100,65,100,57.085,2,260648,11:23:39
52.14,100,65,100,57.13,3,260654,11:24:42
52.14,100,57.14,100,57.14,1,260655,11:25:45
57.14,100,65,100,57.14,6,260677,11:26:49
52.14,100,57.14,100,57.13,100,260777,11:27:50
57.15,100,65,100,57.145,2,260864,11:28:52
52.14,100,65,100,57.175,100,260975,11:29:54
57.2,100,57.22,100,57.195,100,261076,11:30:56
57.19,100,65,100,57.21,75,261253,11:31:57
52.14,100,65,100,57.2,100,261353,11:32:58
52.14,100,65,100,57.23,1,261456,11:34:1
52.14,100,57.23,100,57.11,18,262074,11:35:3
52.14,100,57.22,200,57.23,100,263381,11:36:5
52.14,100,65,100,57.225,80,263491,11:37:7
52.14,100,57.22,100,57.21,2,263620,11:38:10
52.14,100,65,100,57.15,1,265321,11:39:12
52.14,100,65,100,57.13,3,265324,11:40:13
52.14,100,65,100,57.17,100,265424,11:41:17
52.14,100,57.13,549,57.12,100,265626,11:42:20
52.14,100,65,100,57.145,100,266139,11:43:22
52.14,100,57.18,100,57.185,141,266280,11:44:24
52.14,100,65,100,57.17,100,266695,11:45:26
52.14,100,65,100,57.14,100,267008,11:46:27
52.14,100,57.15,100,57.145,100,267108,11:47:30
52.14,100,57.14,100,57.14,90,267561,11:48:31
52.14,100,65,100,57.15,1,267913,11:49:33
52.14,100,57.16,400,57.155,90,268325,11:50:39
52.14,100,57.13,100,57.155,90,268325,11:51:41
52.14,100,65,100,57.125,103,268428,11:52:44
52.14,100,65,100,57.13,100,268641,11:53:47
52.14,100,65,100,57.115,3,268644,11:54:48
52.14,100,57.04,200,57.035,100,269255,11:55:54
52.14,100,57.03,100,57.025,125,269710,11:56:57
57,100,65,100,57.03,100,270742,11:57:58
52.14,100,65,100,57.04,100,270852,11:59:0
52.14,100,65,100,57.04,100,270952,12:0:4
56.96,100,65,100,56.99,7,271107,12:1:7
52.14,100,56.94,100,56.935,4,271311,12:2:13
52.14,100,56.94,100,56.925,100,271611,12:3:16
52.14,100,56.92,200,56.885,300,272829,12:4:18
52.14,100,56.85,100,56.84,100,273029,12:5:21
52.14,100,56.94,100,56.94,100,274646,12:6:24
56.92,100,65,100,56.905,10,275267,12:7:26
52.14,100,56.85,100,56.85,1,275378,12:8:31
52.14,100,56.89,100,56.85,100,275489,12:9:34
56.92,100,56.94,100,56.915,25,275614,12:10:38
52.14,100,56.94,633,56.94,25,275972,12:11:41
52.14,100,56.93,100,56.92,100,276172,12:12:43
56.84,100,65,100,56.85,9,276294,12:13:45
52.14,100,65,100,56.855,94,276501,12:14:47
52.14,100,65,100,56.895,102,276603,12:15:49
52.14,100,65,100,56.85,100,276904,12:16:52
52.14,100,65,100,56.82,100,277407,12:17:53
52.14,100,56.91,200,56.85,1,277409,12:18:54
52.14,100,65,100,56.885,100,277719,12:19:56
52.14,100,56.85,100,56.86,100,277819,12:21:1
52.14,100,65,100,56.83,100,278219,12:22:4
56.87,100,65,100,56.875,100,279833,12:23:6
52.14,100,65,100,56.87,100,279933,12:24:8
56.82,100,65,100,56.83,100,280035,12:25:8
52.14,100,65,100,56.875,11,280060,12:26:9
52.14,100,56.91,100,56.875,11,280060,12:27:11
52.14,100,65,100,56.96,100,280529,12:28:11
56.94,100,65,100,56.94,100,280629,12:29:14
56.99,100,65,100,56.96,100,280899,12:30:20
52.14,100,65,100,57.08,100,281409,12:31:21
52.14,100,65,100,57.06,80,281709,12:32:26
52.14,100,57.01,100,57.02,8,281717,12:33:27
52.14,100,56.98,100,56.96,3,281731,12:34:29
56.96,100,65,100,56.98,100,281831,12:35:30
52.14,100,65,100,56.965,13,281844,12:36:31
52.14,100,65,100,56.965,13,281844,12:37:32
52.14,100,65,100,57.005,100,281944,12:38:35
52.14,100,56.99,100,57.01,10,282054,12:39:38
52.14,100,65,100,56.95,100,282293,12:40:41
52.14,100,65,100,56.94,2,282295,12:41:41
52.14,100,65,100,56.94,100,282509,12:42:47
52.14,100,65,100,56.955,100,282639,12:43:50
57.04,100,65,100,56.985,1,282640,12:44:52
56.96,100,65,100,56.985,100,282840,12:45:54
52.14,100,65,100,56.97,3,282943,12:46:57
52.14,100,65,100,56.91,100,283394,12:48:3
52.14,100,65,100,56.905,100,283594,12:49:3
52.14,100,65,100,56.845,100,283994,12:50:4
52.14,100,65,100,56.835,100,284595,12:51:6
52.14,100,56.85,200,56.855,1,284696,12:52:7
56.84,100,65,100,56.855,100,285419,12:53:9
52.14,100,56.79,100,56.81,7,285526,12:54:10
52.14,100,65,100,56.845,112,286306,12:55:13
56.85,100,65,100,56.86,100,286737,12:56:19
56.86,100,56.89,100,56.865,100,287247,12:57:21
52.14,100,56.97,100,56.89,36,287347,12:58:23
56.87,100,56.97,100,56.845,100,287847,12:59:28
52.14,100,56.88,100,56.865,200,288857,13:0:29
52.14,100,56.98,100,56.905,100,289535,13:1:32
52.14,100,56.99,100,56.935,100,290235,13:2:35
56.91,100,57,100,56.93,2,290439,13:3:36
52.14,100,56.88,100,56.905,100,290539,13:4:37
52.14,100,56.88,100,56.88,100,291539,13:5:40
52.14,100,56.89,100,56.885,100,292610,13:6:44
56.89,100,57,100,56.895,100,292810,13:7:52
56.89,100,57,100,56.885,100,293610,13:8:53
52.14,100,57,100,56.89,10,293727,13:9:55
52.14,100,56.9,100,56.885,11,294085,13:11:1
56.88,100,56.9,100,56.895,100,296501,13:12:6
52.14,100,65,100,56.91,187,296911,13:13:11
56.92,100,65,100,56.92,100,297211,13:14:14
52.14,100,65,100,56.9,100,297628,13:15:17
52.14,100,56.89,100,56.89,100,297829,13:16:18
56.88,100,56.89,100,56.885,100,298255,13:17:21
56.88,100,56.91,100,56.905,100,298581,13:18:24
52.14,100,65,100,56.88,98,298787,13:19:26
52.14,100,56.89,100,56.885,100,299710,13:20:34
56.88,100,65,100,56.88,8,300711,13:21:36
52.14,100,56.89,100,56.88,8,300819,13:22:39
52.14,100,56.89,100,56.88,15,301245,13:23:43
56.9,100,65,100,56.91,100,301751,13:24:50
56.9,100,65,100,56.895,100,301860,13:25:52
56.91,100,65,100,56.905,100,302331,13:27:0
52.14,100,65,100,56.9,2,303589,13:28:4
56.9,100,65,100,56.905,146,303935,13:29:5
56.89,100,65,100,56.89,25,304738,13:30:9
56.91,100,65,100,56.925,1,305096,13:31:13
52.14,100,56.93,100,56.925,100,305726,13:32:15
52.14,100,65,100,56.945,100,306029,13:33:18
56.96,200,65,100,56.95,100,306339,13:34:25
52.14,100,65,100,56.94,100,306892,13:35:27
56.96,100,65,100,56.955,18,307316,13:36:33
52.14,100,56.89,100,56.88,8,307698,13:37:41
56.89,100,65,100,56.89,100,308412,13:38:49
56.89,100,65,100,56.89,100,308857,13:39:52
