bidPrice,bidSize,askPrice,askSize,lastSalePrice,lastSaleSize,volume,time
58.08,100,58.96,100,58.95,100,183094,9:51:17
58.08,100,60.38,300,58.97,100,183194,9:52:19
58.97,200,58.99,100,59,100,183399,9:53:22
58.08,100,59.01,100,59.005,200,189146,9:54:24
59,200,60.38,300,59.005,314,211382,9:55:25
58.99,100,60.38,300,59,100,215947,9:56:26
58.08,100,59.01,100,59.01,100,216558,9:57:28
59,100,60.38,300,59.005,200,218672,9:58:31
58.08,100,60.38,300,59.005,100,219373,9:59:31
58.98,100,60.38,300,59,18,219591,10:0:33
58.08,100,59.01,200,59.005,250,221191,10:1:35
58.08,100,59.01,100,59.005,100,222291,10:2:36
59,100,59.01,100,59.01,100,225391,10:3:38
58.08,100,60.38,300,58.99,100,226491,10:4:39
58.08,100,59.07,100,59.06,100,227295,10:5:42
58.08,100,59.11,200,59.07,100,227395,10:6:48
58.08,100,59.1,100,59.07,100,227395,10:7:49
59.08,100,60.38,300,59.07,2,227397,10:8:49
58.08,100,59.08,100,59.095,100,227797,10:9:51
58.08,100,59.1,200,59.1,100,228097,10:10:51
58.08,100,59.09,100,59.08,200,228297,10:11:53
58.08,100,60.38,300,59.11,100,228597,10:12:56
58.08,100,59.12,200,59.095,100,228697,10:13:57
59.11,100,60.38,300,59.13,100,228797,10:14:57
58.08,100,59.1,100,59.1,241,231057,10:15:58
58.08,100,60.38,300,59.04,100,232158,10:16:58
58.08,100,59.03,100,59.03,1,232459,10:17:59
58.08,100,58.98,100,59.015,100,233459,10:18:59
58.08,100,58.96,100,58.945,1,233959,10:19:59
58.08,100,60.38,300,58.905,100,235359,10:21:0
58.08,100,58.88,100,58.84,20,236329,10:22:0
58.86,100,60.38,300,58.885,100,237134,10:23:1
58.85,100,60.38,300,58.865,100,237335,10:24:2
58.08,100,58.89,100,58.89,100,238454,10:25:3
58.88,100,60.38,300,58.885,102,239164,10:26:3
58.92,100,58.95,200,58.935,100,240080,10:27:6
58.92,100,60.38,300,58.935,8,242430,10:28:6
58.95,200,60.38,300,58.97,100,242530,10:29:7
58.92,100,58.96,100,58.95,100,242930,10:30:7
58.92,100,58.98,100,58.97,100,243630,10:31:7
58.92,100,60.38,300,58.98,100,243730,10:32:9
58.95,100,60.38,300,58.96,100,244232,10:33:11
58.94,200,60.38,300,58.945,100,244732,10:34:11
58.93,200,60.38,300,58.94,66,244932,10:35:12
58.08,100,60.38,300,58.95,100,245332,10:36:12
58.08,100,60.38,300,58.92,100,245532,10:37:12
58.89,200,60.38,300,58.86,11,245556,10:38:13
58.96,100,60.38,300,58.95,100,245659,10:39:13
58.08,100,60.38,300,58.985,100,247372,10:40:14
58.97,100,60.38,300,58.975,97,247469,10:41:14
58.08,100,58.98,100,58.99,90,247569,10:42:15
58.08,100,60.38,300,58.92,7,247583,10:43:15
58.08,100,60.38,300,58.92,100,247996,10:44:17
58.88,100,58.92,100,58.91,100,248217,10:45:17
58.93,100,60.38,300,58.91,100,248217,10:46:18
58.08,100,60.38,300,58.94,100,248317,10:47:18
58.08,100,60.38,300,58.94,100,248317,10:48:19
58.08,100,58.9,100,58.88,100,248617,10:49:19
58.9,100,60.38,300,58.92,100,248817,10:50:20
58.08,100,58.9,100,58.88,200,249017,10:51:21
58.08,100,58.88,200,58.895,100,249217,10:52:22
58.08,100,60.38,300,58.86,100,249817,10:53:22
58.83,100,60.38,300,58.83,100,250417,10:54:23
58.08,100,60.38,300,58.835,100,250717,10:55:23
58.08,100,58.85,200,58.83,100,250817,10:56:23
58.8,100,60.38,300,58.84,100,251027,10:57:24
58.08,100,58.81,100,58.795,100,251621,10:58:25
58.8,200,60.38,300,58.805,100,259215,10:59:26
58.74,100,60.38,300,58.81,10,259683,11:0:28
58.08,100,60.38,300,58.78,100,259983,11:1:28
58.76,100,60.38,300,58.775,100,260383,11:2:29
58.75,100,60.38,300,58.755,100,261402,11:3:29
58.08,100,58.75,100,58.755,100,263702,11:4:30
58.08,100,58.81,100,58.805,100,264743,11:5:30
58.76,100,60.38,300,58.765,100,265382,11:6:31
58.08,100,60.38,300,58.715,1,265518,11:7:31
58.08,100,60.38,300,58.645,15,266187,11:8:32
58.08,100,58.62,100,58.615,1,266443,11:9:32
58.08,100,60.38,300,58.545,1,266832,11:10:33
58.08,100,58.62,100,58.62,100,267511,11:11:34
58.6,100,60.38,300,58.625,3,267614,11:12:35
58.61,100,58.63,100,58.655,8,267722,11:13:36
58.08,100,60.38,300,58.655,8,267722,11:14:36
58.08,100,58.57,100,58.55,100,267932,11:15:37
58.08,100,58.59,100,58.6,100,268232,11:16:37
58.08,100,58.59,100,58.58,6,268238,11:17:38
58.08,100,58.6,100,58.58,100,268339,11:18:39
58.08,100,60.38,300,58.54,100,268747,11:19:41
0,0,60.38,300,58.54,100,268747,11:20:43
0,0,58.56,100,58.545,10,269157,11:21:45
0,0,60.38,300,58.525,100,269557,11:22:46
58.54,100,60.38,300,58.525,100,269557,11:23:46
58.58,100,60.38,300,58.525,100,269557,11:24:47
0,0,58.59,200,58.525,100,269557,11:25:47
58.57,100,58.9,100,58.59,100,269757,11:26:48
0,0,58.9,100,58.62,100,270140,11:27:48
0,0,58.6,200,58.59,100,270340,11:28:49
0,0,58.58,100,58.59,100,270340,11:29:50
58.58,200,58.9,100,58.55,100,270440,11:30:50
0,0,58.58,100,58.57,100,271240,11:31:51
0,0,58.57,200,58.59,100,271440,11:32:51
58.57,100,58.9,100,58.585,100,272240,11:33:52
0,0,58.64,400,58.615,200,274373,11:34:52
0,0,58.64,200,58.63,100,281461,11:35:53
58.63,100,58.9,100,58.64,99,281560,11:36:54
0,0,58.65,100,58.645,100,287010,11:37:54
58.63,100,58.9,100,58.645,100,288921,11:38:54
0,0,58.64,200,58.635,325,290657,11:39:55
58.61,200,58.9,100,58.635,100,291758,11:40:56
58.6,200,58.9,100,58.625,2700,294959,11:41:57
0,0,58.62,100,58.625,100,297444,11:42:58
58.56,100,58.9,100,58.6,100,297944,11:43:59
0,0,58.55,100,58.54,100,298844,11:44:59
58.55,100,58.9,100,58.56,100,299357,11:46:0
58.52,100,58.54,100,58.56,100,299457,11:47:0
0,0,58.49,100,58.48,100,299857,11:48:1
0,0,58.9,100,58.48,100,299857,11:49:10
0,0,58.49,100,58.5,100,300057,11:50:11
0,0,58.9,100,58.48,100,303257,11:51:11
58.45,100,58.9,100,58.45,100,303457,11:52:12
0,0,58.51,100,58.505,200,306364,11:53:12
58.47,100,58.9,100,58.455,355,306719,11:54:13
0,0,58.9,100,58.47,100,307019,11:55:13
0,0,58.9,100,58.465,100,307419,11:56:15
0,0,58.9,100,58.38,100,307821,11:57:15
58.39,100,58.9,100,58.405,10,307831,11:58:15
0,0,58.49,200,58.435,100,308131,11:59:16
0,0,58.45,100,58.49,100,308231,12:0:17
58.48,100,58.51,2100,58.46,100,308731,12:1:18
0,0,58.9,100,58.5,100,309531,12:2:20
0,0,58.48,100,58.5,100,309531,12:3:21
0,0,58.5,100,58.495,100,311526,12:4:22
0,0,58.9,100,58.495,200,311884,12:5:23
58.47,100,58.49,200,58.48,48,312067,12:6:24
0,0,58.9,100,58.46,100,312273,12:7:27
58.46,100,58.9,100,58.495,100,313703,12:8:27
58.48,100,58.9,100,58.49,4,314662,12:9:30
0,0,58.9,100,58.49,100,315962,12:10:31
0,0,58.9,100,58.485,100,316262,12:11:33
58.46,100,58.9,100,58.47,100,316575,12:12:34
58.43,200,58.9,100,58.45,13,316588,12:13:34
0,0,58.9,100,58.42,13,316667,12:14:35
0,0,58.41,100,58.42,13,316667,12:15:36
0,0,58.9,100,58.31,33,317280,12:16:37
58.26,100,58.32,200,58.28,5,317300,12:17:38
0,0,58.9,100,58.285,107,317618,12:18:41
0,0,58.33,100,58.34,100,317718,12:19:46
0,0,58.9,100,58.34,100,317718,12:20:47
58.34,100,58.9,100,58.34,100,317718,12:21:47
58.36,100,58.9,100,58.37,4,320124,12:22:48
0,0,58.43,400,58.38,100,320224,12:23:48
0,0,58.9,100,58.425,300,322484,12:24:51
0,0,58.46,200,58.445,100,335100,12:25:57
0,0,58.45,100,58.435,100,336376,12:26:59
58.42,100,58.43,100,58.43,100,336716,12:27:59
0,0,58.42,100,58.415,100,337052,12:29:0
0,0,58.9,100,58.41,100,338352,12:30:3
58.37,100,58.9,100,58.39,600,338952,12:31:3
0,0,58.9,100,58.39,100,339352,12:32:6
0,0,58.44,100,58.435,100,341752,12:33:7
58.45,100,58.9,100,58.475,100,342754,12:34:8
0,0,58.49,200,58.485,400,349754,12:35:10
0,0,58.49,100,58.495,200,351907,12:36:13
0,0,58.5,100,58.49,200,353710,12:37:13
0,0,58.56,400,58.535,100,358010,12:38:14
0,0,58.48,100,58.49,6,360919,12:39:15
58.46,100,58.9,100,58.5,100,361122,12:40:17
58.47,100,58.9,100,58.475,100,361722,12:41:18
0,0,58.48,100,58.475,200,362522,12:42:20
0,0,58.5,100,58.495,100,363438,12:43:20
58.45,100,58.47,100,58.48,1,363986,12:44:22
0,0,58.9,100,58.475,100,364586,12:45:24
0,0,58.43,100,58.425,100,365388,12:46:25
0,0,58.9,100,58.425,100,365595,12:47:26
58.4,100,58.41,100,58.39,100,365695,12:48:27
0,0,58.42,100,58.405,100,367323,12:49:28
0,0,58.9,100,58.41,100,367724,12:50:31
0,0,58.39,100,58.41,100,367724,12:51:32
0,0,58.9,100,58.405,100,368224,12:52:33
0,0,58.9,100,58.405,100,368687,12:53:38
0,0,58.41,100,58.405,100,369102,12:54:39
0,0,58.9,100,58.4,126,369633,12:55:40
0,0,58.9,100,58.425,100,373633,12:56:48
0,0,58.43,100,58.42,100,373833,12:57:49
0,0,58.9,100,58.39,2,374235,12:58:51
58.4,100,58.9,100,58.41,100,374536,12:59:52
58.4,200,58.9,100,58.415,100,375995,13:0:52
58.39,100,58.9,100,58.395,100,376227,13:1:55
0,0,58.4,100,58.405,3,376330,13:2:56
0,0,58.9,100,58.39,3,376620,13:3:58
0,0,58.37,100,58.375,95,376715,13:4:59
0,0,58.37,100,58.37,100,376815,13:6:1
0,0,58.9,100,58.37,100,376815,13:7:2
0,0,58.9,100,58.34,100,376915,13:8:2
0,0,58.9,100,58.35,75,377135,13:9:3
0,0,58.4,500,58.36,99,377334,13:10:3
58.37,100,58.9,100,58.38,2,377437,13:11:9
0,0,58.9,100,58.37,100,377844,13:12:11
58.36,100,58.38,143,58.37,100,378544,13:13:14
0,0,58.38,200,58.355,100,378944,13:14:14
58.39,100,58.9,100,58.395,100,379244,13:15:15
0,0,58.39,100,58.4,2,379346,13:16:18
0,0,58.9,100,58.38,2,379348,13:17:21
0,0,58.41,100,58.405,100,380120,13:18:21
0,0,58.9,100,58.4,6,380626,13:19:22
58.38,200,58.9,100,58.39,100,381299,13:20:23
0,0,58.38,100,58.385,8,381702,13:21:25
0,0,58.39,100,58.38,100,381955,13:22:27
0,0,58.42,100,58.415,100,382165,13:23:27
58.37,100,58.9,100,58.41,100,382269,13:24:28
58.45,100,58.9,100,58.435,100,382869,13:25:28
0,0,58.48,200,58.48,100,383269,13:26:30
58.49,100,58.9,100,58.475,100,383369,13:27:33
0,0,58.48,100,58.495,300,383771,13:28:35
0,0,58.49,200,58.485,100,384151,13:29:36
58.46,100,58.9,100,58.47,100,384676,13:30:38
0,0,58.9,100,58.505,100,385676,13:31:39
0,0,58.53,300,58.495,200,386678,13:32:39
0,0,58.9,100,58.47,100,388230,13:33:41
58.47,100,58.9,100,58.475,100,389030,13:34:41
0,0,58.9,100,58.455,100,390265,13:35:42
0,0,58.47,300,58.44,10,393791,13:36:43
58.45,200,58.9,100,58.455,100,394642,13:37:44
0,0,58.44,100,58.445,24,395046,13:38:47
0,0,58.9,100,58.435,100,395829,13:39:47
0,0,58.9,100,58.425,155,398970,13:40:49
0,0,58.45,400,58.415,4,399398,13:41:52
0,0,58.41,100,58.405,100,401166,13:42:53
58.36,100,58.38,100,58.365,88,404148,13:43:53
0,0,58.39,100,58.385,2,406882,13:44:55
58.39,200,58.4,100,58.4,100,408330,13:45:55
58.38,100,58.9,100,58.4,10,410444,13:46:56
58.38,100,58.9,100,58.39,3,410847,13:47:56
58.4,100,58.9,100,58.405,100,412671,13:48:58
58.43,100,58.44,100,58.43,100,417349,13:49:58
58.44,200,58.9,100,58.45,100,423485,13:50:59
58.49,200,58.9,100,58.495,100,427536,13:51:59
0,0,58.52,100,58.51,5,432216,13:53:0
0,0,58.9,100,58.525,100,435022,13:54:1
58.61,100,58.9,100,58.605,100,445706,13:55:1
58.58,200,58.9,100,58.59,400,447888,13:56:2
58.62,100,58.65,100,58.64,100,450869,13:57:3
58.65,200,61.16,100,58.655,100,452731,13:58:5
58.65,200,61.16,100,58.66,100,454886,13:59:7

