lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO
1586958008.515586,170.9,282.845,2268.14,1250.685,204.11,174.9,752.41,144.47,129.065,169.06,119.69,91.48,49.53,262.83,59.2,57.82,277.29,30.67,81.28,202.11,84.68,48.225,35.875,22.58,136.59,103.89,40.4,42.1,123.875,39.265,420.165,53.18,37.78,279.13,336.92,81.73,90.41,150.55,312.53,59.36,117.71,85.08,223.37,155.475,180.54,97.63,47.81,74.875,324.18
1586958068.721441,170.725,282.58,2265.32,1250.685,203.71,174.75,744.61,144.24,129.085,168.88,120.16,91.54,49.505,261.89,59.12,57.85,276.445,30.645,81.21,201.94,84.68,48.225,35.835,22.49,136.94,103.57,40.51,42.09,123.875,39.265,418.17,53.13,37.75,278.3,335.74,81.79,90.41,150.58,312.53,59.33,117.71,85.08,223.11,155.23,180.54,97.66,47.81,74.86,324.18
1586958128.931951,170.735,282.465,2267.835,1249.35,203.49,174.69,740.73,144.21,129.405,169.03,121.15,91.565,49.585,261.95,58.995,57.82,276.44,30.7,81.135,201.4,84.61,48.37,35.835,22.47,137.34,103.59,40.58,42.07,123.875,39.265,417.29,53.19,37.69,278.46,336.2,81.61,90.01,150.84,312.53,59.33,117.7,85.08,223.13,155.12,180.54,97.65,47.81,74.86,324.18
1586958189.462334,170.13,281.95,2261.425,1246.395,202.84,174.31,739.99,144.32,129.4,168.27,121.89,91.41,49.48,261.375,58.835,57.83,276.6,30.71,81.215,200.78,84.6,48.31,35.84,22.505,137.38,103.425,40.7,42.0,123.875,39.265,416.05,53.115,37.685,278.21,334.46,81.51,89.88,150.8,312.975,59.485,117.61,84.62,223.6,154.88,179.765,97.4,47.81,75.11,324.18
1586958252.533018,169.76,281.38,2261.105,1241.735,202.43,173.73,738.2,144.41,129.41,167.85,122.45,91.14,49.38,261.0,58.635,57.855,276.4,30.78,81.215,200.78,84.48,48.31,35.83,22.39,137.28,102.95,40.67,42.0,123.875,39.265,413.8,53.06,37.605,277.37,333.63,81.64,89.145,150.7,312.975,59.425,117.61,84.34,223.235,154.31,179.765,97.13,47.81,75.11,324.18
1586958312.875407,169.57,280.85,2258.63,1241.11,202.09,173.74,737.775,144.17,129.57,167.08,122.22,91.2,49.29,260.85,58.54,57.93,277.01,30.825,81.025,200.52,84.42,48.205,35.8,22.35,137.265,103.11,40.715,41.775,123.655,39.265,413.59,53.05,37.62,275.68,333.39,81.665,88.73,150.63,313.51,59.38,117.61,84.38,223.35,154.04,179.1,97.13,47.63,74.96,322.43
1586958373.490453,169.39,280.82,2258.63,1236.97,201.575,173.33,733.75,143.7,129.46,166.58,122.255,91.07,49.29,260.62,58.455,57.975,276.87,30.87,80.91,200.345,84.39,48.255,35.72,22.21,137.3,102.95,40.59,41.68,123.635,39.265,413.42,53.05,37.625,275.875,332.305,81.37,88.75,150.225,313.51,59.38,117.61,84.39,223.35,154.09,179.21,96.895,47.59,74.84,322.43
1586958433.696391,169.65,280.995,2260.94,1237.8,201.71,173.385,736.96,144.09,129.325,166.21,122.305,91.015,49.285,260.61,58.615,57.98,277.02,30.935,80.86,199.71,84.395,48.23,35.7,22.33,137.27,103.1,40.555,41.77,123.635,39.265,414.97,53.06,37.57,276.43,332.26,81.295,88.835,150.03,312.35,59.09,117.61,84.4,222.475,154.09,179.21,97.13,47.66,74.88,321.22
1586958495.366648,169.64,280.98,2259.92,1238.65,201.395,173.07,739.43,144.1,129.095,166.02,122.11,91.14,49.22,260.59,58.525,57.855,278.23,30.88,80.86,199.66,84.4,48.2,35.615,22.375,137.18,103.25,40.52,41.695,123.635,39.265,414.345,53.0,37.525,276.43,332.26,81.44,88.8,150.08,312.35,59.025,117.61,84.4,222.01,154.2,179.21,97.06,47.66,74.88,321.37
1586958556.066584,169.83,281.22,2259.965,1238.21,201.61,173.16,740.96,143.885,129.02,166.39,122.61,91.56,49.325,261.065,58.525,57.905,279.085,30.865,80.72,199.66,84.4,48.145,35.615,22.49,137.02,103.59,40.51,41.73,123.635,39.265,414.68,53.07,37.51,276.67,333.11,81.56,89.0,150.11,312.35,59.03,117.61,84.55,221.9,154.76,179.54,97.19,47.66,75.03,321.095
1586958616.309076,170.025,281.06,2258.02,1235.5,201.77,173.04,737.55,143.93,128.78,166.425,122.65,91.495,49.27,260.96,58.62,57.81,280.105,30.77,80.68,199.66,84.46,48.11,35.615,22.43,137.29,103.275,40.49,41.73,123.635,39.265,414.19,53.065,37.5,276.75,333.53,81.375,89.02,150.15,311.38,59.025,117.77,84.45,222.02,155.285,179.54,97.04,47.73,74.91,321.255
1586958677.780402,170.035,281.46,2258.01,1236.35,202.01,173.315,738.395,144.16,128.78,166.54,122.895,91.46,49.33,260.365,58.755,57.915,280.25,30.815,80.775,200.02,84.46,48.15,35.675,22.4,137.29,103.355,40.57,41.78,123.635,39.265,416.11,53.08,37.51,276.89,333.53,81.485,89.075,150.07,311.835,59.055,117.77,84.49,222.25,155.21,179.25,97.11,47.73,74.95,321.635
1586958740.28809,169.95,281.46,2257.1,1236.35,202.41,173.23,735.43,144.16,128.96,166.05,122.675,91.37,49.24,259.79,58.745,57.89,279.775,30.765,80.72,199.9,84.57,48.18,35.775,22.34,137.37,103.37,40.57,41.77,123.635,39.265,417.43,53.08,37.495,276.86,334.67,81.58,89.24,150.305,311.94,59.025,117.77,84.33,222.25,155.1,179.28,97.13,47.73,75.025,321.57
1586958800.962222,169.915,281.09,2252.87,1234.9,202.03,173.03,736.8,144.13,128.95,165.72,122.71,91.22,49.22,259.3,58.695,57.75,278.765,30.7,80.81,199.9,84.53,48.035,35.755,22.29,137.175,103.26,40.55,41.805,123.635,39.265,416.32,53.06,37.48,276.86,334.11,81.38,89.085,150.05,311.745,59.025,117.52,84.29,222.0,155.1,179.18,97.11,47.73,74.91,321.32
1586958861.27887,170.015,281.34,2254.05,1234.95,202.39,173.2,737.96,143.98,129.17,165.59,122.74,91.37,49.24,259.125,58.715,57.685,279.155,30.605,80.92,199.525,84.53,48.085,35.77,22.265,137.15,103.27,40.51,41.725,123.635,39.265,417.26,53.055,37.43,276.0,334.24,81.385,89.18,150.11,311.745,59.09,117.52,84.49,221.965,155.1,179.18,96.57,47.835,74.915,321.665
1586958922.100126,170.085,281.19,2250.0,1235.71,202.4,173.495,737.43,144.115,129.24,165.525,122.825,91.07,49.075,258.86,58.7,57.72,279.48,30.62,80.91,199.36,84.53,48.135,35.675,22.265,137.295,103.19,40.455,41.695,123.635,39.265,418.13,53.07,37.41,276.03,333.795,81.285,89.31,149.965,311.745,59.02,117.52,84.49,222.0,154.34,178.75,96.73,47.835,74.98,321.58
1586958982.309389,170.005,281.08,2250.01,1235.18,202.425,173.785,735.37,144.07,129.49,165.575,122.985,91.105,49.12,259.15,58.665,57.735,280.86,30.555,81.04,199.1,84.515,48.18,35.7,22.28,137.34,103.03,40.4,41.715,123.635,39.265,417.19,53.05,37.41,276.31,334.11,81.375,89.43,150.3,311.745,59.06,117.52,84.585,222.075,154.67,178.59,96.77,47.785,74.87,321.775
1586959042.516379,170.07,281.32,2251.665,1235.43,202.335,173.87,735.58,144.07,129.3,165.79,122.83,91.115,49.21,259.135,58.61,57.735,280.215,30.565,81.01,199.375,84.51,48.205,35.76,22.26,137.075,102.88,40.46,41.715,123.635,39.265,418.63,53.005,37.455,276.65,334.3,81.38,89.66,150.35,312.085,59.16,117.52,84.73,222.26,154.67,178.56,96.825,47.785,74.87,322.08
1586959104.167385,170.615,281.92,2255.16,1237.49,202.62,173.9,738.005,144.47,129.48,166.21,123.39,91.645,49.41,259.875,58.89,57.82,281.25,30.645,81.13,199.505,84.55,48.305,35.865,22.395,137.15,103.285,40.64,41.87,123.635,39.265,418.995,53.075,37.475,277.595,334.3,81.74,89.95,150.52,312.58,59.205,117.52,84.905,222.4,154.67,178.9,97.04,47.79,74.87,322.75
1586959164.407773,170.395,281.92,2255.83,1238.0,202.53,173.88,738.165,144.54,129.39,166.37,123.23,91.72,49.445,259.7,58.89,57.855,281.295,30.595,81.23,199.32,84.64,48.365,35.885,22.37,137.32,103.37,40.64,41.83,123.635,39.265,419.32,53.065,37.435,277.32,334.76,81.795,89.97,150.73,312.32,59.255,117.79,84.97,222.395,154.91,179.17,97.13,47.79,74.96,322.8
1586959224.658183,170.35,282.145,2261.28,1236.98,202.625,173.81,736.03,144.76,129.335,166.3,122.82,91.595,49.45,259.38,58.745,57.82,280.88,30.545,81.175,199.24,84.68,48.355,35.885,22.31,137.21,103.39,40.625,41.85,123.635,39.265,418.775,53.09,37.375,276.705,334.0,81.535,90.19,150.915,312.4,59.225,117.79,84.99,222.27,154.93,179.28,97.22,47.79,74.975,322.795
1586959285.253027,170.435,282.2,2259.45,1237.86,202.49,174.0,733.79,144.585,129.33,166.27,122.57,91.64,49.445,259.225,58.68,57.845,280.32,30.54,81.24,199.05,84.57,48.365,35.92,22.335,137.25,103.33,40.535,41.855,123.635,39.265,418.07,53.055,37.39,276.395,334.235,81.41,90.46,150.41,312.33,59.205,117.79,84.99,222.91,155.28,179.28,97.33,47.79,74.93,322.67
1586959346.440146,170.58,282.24,2259.53,1237.86,202.33,173.77,735.29,144.575,129.4,166.23,122.33,91.64,49.445,258.945,58.66,57.745,280.64,30.52,81.255,199.38,84.59,48.275,35.94,22.355,137.02,103.39,40.57,41.825,123.635,39.12,418.995,53.065,37.45,276.43,334.19,81.495,90.12,150.345,312.295,59.22,117.8,85.085,222.015,155.12,179.63,97.16,47.79,74.85,322.57
1586959407.399536,170.42,282.32,2265.11,1240.015,202.415,173.945,735.03,144.665,129.68,166.09,122.53,91.675,49.315,258.36,58.675,57.72,280.815,30.505,81.335,199.25,84.59,48.18,35.94,22.35,136.95,103.295,40.655,41.81,123.635,39.12,419.835,53.055,37.465,276.43,333.9,81.57,89.85,150.125,312.43,59.205,117.8,85.09,222.21,155.165,179.18,97.075,47.875,74.83,322.7
1586959469.132997,170.155,282.06,2266.33,1238.45,202.52,173.77,738.0,144.645,129.645,166.065,122.34,91.46,49.315,258.215,58.555,57.645,279.26,30.43,81.26,198.925,84.59,48.075,35.975,22.29,136.88,103.14,40.58,41.735,123.635,39.12,420.4,53.015,37.39,276.795,333.9,81.61,89.76,150.155,312.195,59.17,117.79,85.0,222.17,154.79,178.895,97.09,47.875,74.715,322.48
1586959529.336225,170.1,281.94,2269.49,1237.41,202.485,173.83,737.54,144.67,129.68,165.97,122.41,91.39,49.26,258.26,58.52,57.65,277.67,30.41,81.265,198.43,84.59,47.965,35.935,22.275,136.89,103.12,40.535,41.67,123.635,39.12,419.97,52.97,37.36,276.36,333.9,81.55,89.69,149.99,312.2,59.195,117.71,84.88,222.0,154.55,178.895,97.05,47.845,74.605,322.555
1586959589.555097,170.22,282.235,2274.39,1238.545,203.0,174.055,743.94,144.58,129.675,166.37,122.665,91.56,49.26,258.51,58.655,57.695,277.77,30.44,81.345,198.98,84.59,47.98,35.945,22.32,136.655,103.345,40.48,41.76,123.635,39.12,421.7,52.975,37.435,277.21,333.51,81.6,89.64,149.81,312.31,59.245,117.65,84.905,222.03,154.55,178.98,97.27,47.845,74.58,322.895
1586959649.758532,170.12,282.22,2276.215,1238.545,202.97,174.06,740.035,144.59,129.3,166.115,122.45,91.45,49.4,258.295,58.58,57.66,278.31,30.435,81.38,199.155,84.67,48.1,35.955,22.28,136.7,103.23,40.44,41.67,123.635,39.09,421.66,52.955,37.41,277.06,333.51,81.4,89.75,150.135,312.31,59.32,117.65,84.82,221.79,154.55,179.65,97.145,47.845,74.575,322.92
1586959710.797119,170.095,282.03,2278.835,1239.66,203.05,174.105,742.66,144.365,129.075,166.07,122.405,91.34,49.245,258.145,58.44,57.58,277.87,30.395,81.145,199.0,84.67,48.1,35.885,22.26,136.66,103.27,40.415,41.59,123.635,39.09,421.29,52.82,37.335,277.325,333.36,81.365,89.745,149.975,311.72,59.285,117.65,84.81,221.65,154.76,179.74,96.98,47.81,74.51,322.57
1586959770.984057,170.125,282.075,2278.635,1239.36,203.03,174.105,741.51,144.42,128.95,165.89,122.02,91.29,49.21,258.26,58.45,57.585,277.64,30.355,81.1,198.38,84.67,47.98,35.875,22.285,136.72,103.22,40.45,41.585,123.635,39.09,421.77,52.915,37.34,277.37,333.16,81.485,89.79,149.975,311.72,59.245,117.47,84.8,221.33,154.75,179.76,97.01,47.815,74.425,322.865
1586959831.196231,170.33,282.285,2284.65,1241.0,203.26,174.17,744.285,144.42,128.805,166.055,122.02,91.47,49.27,258.56,58.575,57.655,277.55,30.425,81.18,198.75,84.75,48.075,35.915,22.355,136.755,103.49,40.53,41.615,123.635,39.09,423.19,52.95,37.38,277.7,333.16,81.6,89.89,150.395,311.72,59.37,117.47,84.81,221.64,154.65,179.76,97.04,47.815,74.61,322.825
1586959891.391743,170.81,282.345,2284.495,1242.0,203.53,174.12,746.03,144.38,128.97,165.985,122.33,91.45,49.27,258.6,58.65,57.695,276.775,30.495,81.155,198.75,84.75,48.075,35.86,22.395,136.81,103.71,40.55,41.66,123.635,39.09,423.74,53.015,37.505,277.88,333.4,81.7,89.86,150.38,311.72,59.395,117.59,84.81,221.64,154.71,179.515,97.045,47.865,74.74,323.49
1586959951.594194,170.61,282.13,2287.53,1241.61,203.52,173.995,745.25,144.62,128.82,166.055,122.49,91.5,49.27,258.305,58.63,57.755,276.74,30.49,81.12,198.805,84.64,48.04,35.86,22.385,136.91,103.445,40.415,41.655,123.635,39.09,422.705,53.005,37.485,277.36,333.76,81.55,89.835,150.115,310.785,59.42,117.64,84.81,221.275,154.78,179.515,97.105,47.88,74.79,322.94
1586960011.786193,170.59,282.22,2287.66,1241.48,203.375,174.095,744.39,144.705,128.895,166.0,122.39,91.315,49.32,258.16,58.66,57.695,277.11,30.48,81.095,198.7,84.675,47.995,35.865,22.34,136.67,103.45,40.39,41.625,123.635,39.09,422.885,53.015,37.505,277.89,333.76,81.54,89.86,150.04,310.73,59.44,117.64,84.73,221.33,154.595,179.54,97.165,47.88,74.72,322.94
1586960072.035512,170.645,282.305,2293.46,1241.48,203.61,174.07,745.145,144.705,128.735,165.87,121.865,91.27,49.4,258.18,58.66,57.645,277.525,30.455,81.04,198.66,84.59,47.985,35.88,22.34,136.46,103.385,40.355,41.625,123.635,39.09,423.11,52.95,37.48,277.945,333.59,81.57,89.88,149.86,310.73,59.44,117.64,84.815,221.0,154.595,179.51,97.21,47.88,74.54,322.735
1586960132.290459,170.91,282.08,2295.16,1242.13,203.6,174.2,744.045,144.385,128.84,165.97,121.915,91.28,49.44,258.58,58.66,57.645,276.325,30.51,80.975,198.66,84.57,47.995,35.915,22.325,136.535,103.48,40.21,41.615,123.635,39.09,421.84,52.975,37.42,278.14,333.845,81.17,89.63,149.875,310.73,59.305,117.64,84.735,221.07,154.9,179.14,97.28,47.775,74.54,322.735
1586960192.483505,170.72,281.515,2288.01,1240.0,203.335,173.77,740.39,144.18,128.84,165.65,121.485,91.09,49.35,258.0,58.65,57.49,275.87,30.425,80.815,198.04,84.46,47.975,35.805,22.225,136.41,103.06,40.08,41.48,123.635,39.09,421.21,52.885,37.295,277.405,333.44,80.855,89.55,149.585,310.73,59.34,117.64,84.735,220.915,154.79,178.58,97.115,47.775,74.54,321.73
1586960254.014471,170.64,281.475,2286.87,1240.35,203.405,173.635,740.475,143.97,128.84,165.67,121.24,91.11,49.35,258.11,58.44,57.435,276.22,30.395,80.77,198.04,84.33,47.895,35.79,22.2,136.2,103.06,40.095,41.45,122.89,39.09,422.23,52.875,37.3,277.46,333.46,80.86,89.395,149.34,310.73,59.14,117.64,84.54,220.775,154.61,178.64,97.115,47.775,74.54,321.63
1586960314.420967,170.52,281.27,2285.315,1240.35,203.55,173.655,742.91,143.85,128.84,165.565,121.19,91.2,49.405,257.765,58.44,57.395,275.81,30.385,80.615,198.19,84.25,47.785,35.75,22.3,135.905,103.03,40.1,41.465,122.89,39.01,421.48,52.915,37.245,277.22,333.46,80.915,89.35,149.115,309.735,59.07,117.64,84.41,221.05,154.6,178.61,96.98,47.775,74.54,321.52
1586960374.62751,170.41,281.24,2285.0,1238.39,203.52,173.45,739.28,143.995,128.84,165.495,121.31,91.22,49.4,258.125,58.45,57.435,275.81,30.39,80.66,197.77,84.25,47.75,35.79,22.32,135.72,103.065,40.025,41.43,122.89,39.01,422.085,52.915,37.24,277.22,332.69,80.87,89.34,149.215,309.735,59.01,117.64,84.405,220.86,154.6,178.55,96.83,47.775,74.54,321.31
1586960434.779625,170.44,281.21,2288.21,1238.85,203.545,173.59,741.82,143.76,128.55,165.375,121.21,91.215,49.385,257.935,58.565,57.385,275.735,30.375,80.63,198.01,84.25,47.78,35.785,22.295,135.72,103.0,39.99,41.425,122.89,39.01,422.86,52.945,37.25,277.51,332.69,80.75,89.34,149.25,309.735,59.025,117.64,84.35,220.86,154.61,178.49,96.81,47.6,74.54,321.31
1586960494.993237,170.42,281.445,2290.93,1239.59,203.835,173.625,742.75,143.75,128.72,165.39,121.12,91.26,49.39,257.84,58.58,57.39,276.33,30.375,80.58,198.16,84.25,47.74,35.8,22.24,135.72,103.025,40.0,41.455,122.89,39.01,422.86,52.955,37.265,277.53,333.32,80.755,89.32,149.4,309.735,59.025,117.64,84.34,220.895,154.61,178.49,96.81,47.68,73.93,321.18
1586960555.214385,170.49,281.48,2297.055,1239.56,204.0,173.625,739.28,143.55,128.8,165.5,121.1,91.31,49.41,257.975,58.58,57.39,276.33,30.36,80.615,198.16,84.25,47.76,35.765,22.24,135.67,103.245,40.0,41.465,122.89,39.1,423.48,52.97,37.305,277.53,333.32,80.65,89.42,149.46,309.735,59.09,117.64,84.13,220.915,154.94,178.35,96.84,47.68,74.04,321.175
1586960615.417113,170.795,281.785,2306.11,1239.52,203.91,173.94,738.065,143.61,129.13,165.53,121.05,91.27,49.435,258.075,58.565,57.385,275.36,30.355,80.615,197.96,84.25,47.765,35.8,22.18,135.72,103.245,40.1,41.46,122.89,39.1,424.79,52.965,37.275,277.46,333.32,80.89,89.64,149.48,310.85,59.08,117.64,84.24,221.015,154.975,178.21,96.955,47.68,74.09,321.39
1586960675.614251,170.89,281.735,2308.695,1240.89,203.94,174.23,737.27,143.8,129.14,165.57,120.955,91.31,49.485,257.87,58.54,57.305,275.84,30.345,80.715,198.035,84.66,47.705,35.825,22.2,135.91,103.08,40.01,41.43,122.89,39.1,426.17,52.96,37.265,277.39,334.4,80.815,89.47,149.56,310.64,59.025,117.64,84.305,221.03,154.945,177.93,97.07,47.795,74.09,321.61
1586960735.838703,171.05,281.885,2310.44,1242.41,204.115,174.405,741.77,143.91,129.215,165.45,121.15,91.26,49.47,258.045,58.6,57.315,274.34,30.335,80.67,198.385,84.66,47.68,35.835,22.245,135.94,103.095,40.025,41.485,122.89,39.1,427.05,52.925,37.265,277.69,335.07,80.94,89.45,149.56,310.95,58.945,117.64,84.34,221.03,154.98,177.9,97.165,47.835,74.09,321.69
1586960796.047294,170.925,281.82,2306.3,1242.475,203.86,174.38,740.115,144.11,129.1,165.315,121.135,91.18,49.435,257.89,58.555,57.34,274.035,30.295,80.67,198.33,84.66,47.62,35.815,22.21,135.88,102.89,39.89,41.47,122.89,39.1,426.32,52.91,37.23,277.77,334.865,80.82,89.54,149.75,310.98,58.935,117.64,84.32,221.145,154.9,177.745,97.045,47.835,74.08,321.645
1586960856.289396,170.9,281.645,2300.69,1242.475,204.085,174.36,740.815,144.085,128.99,165.35,120.99,91.21,49.375,257.76,58.59,57.36,273.41,30.285,80.645,198.72,84.66,47.645,35.795,22.205,135.85,102.805,39.94,41.46,122.89,39.1,425.46,52.92,37.25,277.44,334.4,80.91,89.61,149.71,310.98,58.995,117.64,84.385,221.145,154.71,177.745,97.13,47.845,73.96,321.685
1586960916.506347,170.81,281.66,2301.78,1240.67,204.065,174.32,740.815,144.07,128.87,165.31,120.97,91.345,49.48,257.7,58.65,57.315,275.37,30.345,80.63,198.43,84.66,47.635,35.775,22.27,135.85,102.92,39.985,41.5,122.89,39.1,424.91,52.93,37.24,277.44,334.4,81.07,89.55,149.63,311.03,58.985,117.64,84.345,221.1,154.75,178.4,97.13,47.845,73.96,321.895
1586960976.727698,170.895,281.66,2304.0,1241.66,204.065,174.72,738.335,144.15,128.94,165.395,121.01,91.355,49.485,258.0,58.65,57.33,275.535,30.38,80.685,198.315,84.66,47.635,35.785,22.24,135.595,102.85,39.985,41.465,122.89,39.1,426.75,52.92,37.235,277.44,334.83,81.02,89.65,149.63,310.695,59.0,117.64,84.35,221.04,154.75,178.4,97.1,47.845,74.03,321.95
1586961037.022193,170.88,281.44,2303.03,1241.89,203.825,174.92,737.74,144.235,128.89,165.435,120.91,91.235,49.445,258.005,58.66,57.375,275.75,30.34,80.66,198.335,84.66,47.645,35.775,22.245,135.545,102.855,39.865,41.505,122.89,39.1,426.555,52.96,37.19,276.91,335.05,80.845,89.65,149.67,310.4,59.0,117.64,84.395,220.94,154.675,178.79,97.18,47.845,74.14,321.84
1586961097.234835,171.055,281.745,2308.655,1242.66,203.87,174.78,737.0,144.265,128.97,165.55,121.07,91.26,49.505,258.36,58.755,57.4,275.13,30.335,80.71,198.355,84.66,47.665,35.775,22.27,135.61,102.885,39.82,41.44,122.89,39.1,427.13,53.01,37.195,277.33,334.49,80.84,89.82,149.94,310.65,59.115,117.64,84.505,221.04,154.84,178.79,97.18,47.845,74.14,321.885
1586961157.440552,171.19,282.12,2308.245,1243.7,204.11,174.81,738.7,144.255,128.91,165.89,121.18,91.57,49.475,258.69,58.775,57.385,275.315,30.335,80.77,198.515,84.77,47.695,35.77,22.335,135.69,103.025,39.8,41.51,122.89,39.05,426.845,53.06,37.275,277.33,335.225,80.9,89.8,150.12,311.07,59.14,117.64,84.475,220.95,154.985,178.79,97.4,47.845,74.27,322.31
1586961217.643025,171.04,282.1,2301.25,1244.84,204.05,174.78,738.09,144.46,128.875,165.72,121.18,91.36,49.495,257.955,58.725,57.37,274.405,30.315,80.9,198.445,84.77,47.695,35.805,22.29,135.625,102.915,39.81,41.49,122.89,39.05,426.77,53.015,37.235,277.825,335.155,80.845,89.92,150.24,311.07,59.24,117.64,84.315,221.19,154.935,178.79,97.35,47.845,74.25,321.865
1586961277.846368,171.11,282.06,2300.0,1244.84,204.42,174.72,738.41,144.32,128.875,165.61,121.31,91.335,49.485,257.8,58.735,57.415,273.195,30.31,80.85,198.33,84.85,47.66,35.785,22.29,135.6,102.815,39.735,41.495,122.89,39.05,426.185,53.005,37.235,278.09,335.155,80.875,89.74,150.13,311.07,59.245,117.64,84.28,221.0,154.835,178.79,97.35,47.78,74.33,321.615
