lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO,MSFT_volume,AAPL_volume,AMZN_volume,GOOGL_volume,BABA_volume,FB_volume,TSLA_volume,JNJ_volume,WMT_volume,V_volume,PG_volume,JPM_volume,TSM_volume,MA_volume,INTC_volume,VZ_volume,UNH_volume,T_volume,MRK_volume,HD_volume,NVS_volume,KO_volume,PFE_volume,BAC_volume,PEP_volume,DIS_volume,XOM_volume,CSCO_volume,TM_volume,CHL_volume,NFLX_volume,ORCL_volume,CMCSA_volume,NVDA_volume,ADBE_volume,CVX_volume,ABT_volume,LLY_volume,COST_volume,BMY_volume,SAP_volume,NKE_volume,AMGN_volume,CRM_volume,MCD_volume,MDT_volume,AZN_volume,PM_volume,TMO_volume
1587044405.972485,173.66,286.82,2350.595,1263.28,209.965,176.09,714.79,148.46,129.44,163.9,121.33,89.57,52.25,251.845,59.69,57.62,282.33,30.18,82.88,198.71,87.24,47.555,36.12,21.855,136.035,101.925,39.745,41.39,0.0,38.83,433.04,53.39,37.15,288.15,339.035,80.78,91.73,153.36,313.12,60.18,119.88,84.82,225.74,156.35,173.05,97.09,48.65,75.92,327.15,34313,29611,16086,5723,37291,17926,7165,18963,12777,37090,9838,28091,56807,20012,24856,50860,12840,12104,18026,12786,3620,36662,6585,80146,3931,21184,6875,11032,0,600,12848,11460,7368,17631,3862,16041,44657,2233,7093,4330,400,5134,3133,3911,9404,14619,300,3941,2882
1587044466.17778,174.07,287.05,2355.46,1263.825,210.03,176.255,717.94,148.68,129.32,163.99,121.35,89.78,52.35,251.25,59.645,57.63,282.76,30.205,82.87,198.69,87.24,47.525,36.08,21.96,135.735,102.87,39.88,41.4,0.0,38.83,434.2,53.385,37.125,288.455,340.08,81.165,91.45,153.63,312.94,60.285,119.88,84.95,225.76,156.595,173.31,97.13,48.65,75.96,327.22,34999,30121,17082,6823,38591,19826,8440,19070,13611,38980,10350,30892,60869,23758,25856,58922,13350,12309,18846,13286,3620,48464,6885,84402,4540,21785,7875,11432,0,600,12932,12860,7887,20996,3863,16391,47036,2333,7193,5030,400,5753,3333,4272,10734,15419,300,4141,3002
1587044526.497574,174.19,287.23,2353.75,1264.465,210.23,176.72,719.555,148.07,129.02,163.955,121.0,89.64,52.315,251.55,59.725,57.56,283.27,30.2,82.81,198.45,87.24,47.435,36.11,21.91,135.63,103.23,39.95,41.44,0.0,38.92,434.41,53.385,37.105,289.31,340.22,81.39,91.565,153.3,312.63,60.31,119.88,84.95,225.91,156.595,173.51,97.11,48.65,76.01,327.29,35904,31085,17532,7023,40052,20726,9293,19770,14722,41299,10730,34208,62269,26389,27278,62306,13950,12949,19547,14286,3620,51384,7267,86653,4640,26348,8262,11732,0,700,13712,13754,8092,21761,3963,16859,51949,2345,7954,5131,400,5753,3433,4702,11849,15619,300,4741,3315
1587044586.702426,174.245,287.06,2354.02,1263.13,210.52,176.31,719.72,148.01,129.01,164.12,120.86,89.705,52.35,252.13,59.795,57.46,283.38,30.21,82.81,199.0,87.24,47.415,36.08,21.915,135.785,103.395,39.855,41.33,0.0,38.92,434.99,53.365,37.105,290.01,339.355,81.45,91.25,153.58,313.59,60.26,119.88,84.99,225.43,156.89,173.62,97.01,48.645,75.985,327.59,36404,32631,18136,7628,40466,21760,10211,20472,16534,42999,11951,34620,64497,27605,44438,65530,14250,13349,20047,14686,3620,51592,7567,87406,4944,28255,8462,13132,0,700,14142,14454,8092,21976,4187,17269,53290,2765,8754,5231,400,6870,3643,5302,17151,16159,400,4841,3422
1587044646.904684,173.98,287.06,2357.05,1261.32,210.77,176.09,717.41,148.215,129.0,164.02,120.895,89.58,52.5,251.27,59.795,57.465,283.67,30.2,82.69,199.23,87.24,47.325,36.065,21.88,135.665,103.5,39.93,41.41,0.0,38.92,437.4,53.33,37.0,290.47,338.53,81.47,91.49,153.36,313.59,60.15,119.77,84.99,224.93,156.545,174.09,96.81,48.655,75.965,327.09,46104,35051,19221,8236,42078,33742,10966,21472,17368,45399,12106,35321,66747,29699,50238,66530,17150,13650,25347,15526,3620,51792,7568,93075,5257,28870,8762,14432,0,700,14549,15333,9184,22676,4557,17569,55178,2779,9804,6131,700,6870,3943,5802,20051,17057,500,5491,4445
1587044707.254607,174.305,286.54,2363.485,1262.7,210.87,176.69,722.68,148.275,128.82,163.53,120.915,89.54,52.57,251.39,59.75,57.385,283.91,30.165,82.76,198.46,87.24,47.34,36.13,21.86,135.665,103.4,39.925,41.42,0.0,38.92,437.815,53.315,36.95,291.5,338.58,81.54,92.4,153.36,313.775,60.145,119.745,85.12,225.43,156.56,174.33,96.805,48.655,75.92,327.51,47512,35644,20254,8336,46607,33942,11527,22472,19076,46499,12406,37235,67647,30919,51054,70096,17915,13656,25847,15926,3620,52102,8183,94836,5257,30770,9063,15032,0,700,15059,15934,9484,23492,4657,19550,57179,2779,10061,6233,800,6971,3946,6002,24045,17957,500,6391,4751
1587044767.605528,174.465,286.76,2368.68,1264.275,211.14,176.665,723.875,148.53,128.885,163.56,120.85,89.63,52.7,251.38,59.805,57.45,284.46,30.23,82.87,198.635,87.24,47.265,36.125,21.825,135.685,103.35,39.94,41.495,121.25,38.92,438.845,53.39,37.005,291.88,339.325,81.64,93.125,153.815,313.71,60.22,119.745,85.08,225.435,156.8,173.715,96.82,48.655,75.78,326.85,48209,37305,20511,8438,47827,34807,12237,22674,20677,48030,13860,39560,69697,33718,52462,70196,18800,13856,26373,16026,3620,52602,8483,100591,7477,31417,9793,15732,100,700,15465,16735,15167,26778,4858,19850,60326,2887,10701,6633,800,7071,4247,6302,26245,18857,500,6523,4796
1587044827.843324,174.57,286.94,2372.27,1264.6,211.34,176.59,720.61,148.49,128.4,163.9,120.88,89.04,52.76,251.725,59.725,57.44,285.215,30.19,82.875,198.38,87.24,47.27,36.14,21.705,135.575,103.085,39.89,41.52,121.25,38.92,439.27,53.45,36.985,291.84,339.31,81.54,93.105,153.93,313.05,60.28,119.885,85.135,225.45,157.19,173.635,96.8,48.81,75.78,326.83,49729,38476,20651,8838,49722,36028,12864,23019,23691,48630,14549,41612,71047,35785,68648,70496,21536,15069,26783,16326,3620,53035,9384,109540,8086,31667,10288,16432,100,700,15670,17137,15575,32404,4958,20050,63142,5186,11486,6733,900,7171,4548,7202,26545,19857,600,6650,5209
1587044888.064429,174.27,286.52,2367.37,1264.6,211.1,176.43,717.76,148.475,128.34,163.825,120.9,89.03,52.57,251.02,59.585,57.42,285.14,30.12,82.87,198.0,87.24,47.175,36.08,21.72,135.435,102.75,39.745,41.52,121.25,38.92,439.325,53.37,36.975,291.38,339.31,81.28,93.23,153.775,313.555,60.28,119.885,85.045,225.45,156.64,173.23,96.685,48.81,75.745,326.165,51229,38580,21487,8838,50282,36428,13022,23519,25393,49930,15249,43329,75966,39559,70895,71406,22336,15813,27294,17526,3620,53481,9784,115269,8189,32667,10510,16432,100,700,16290,17737,16881,33434,4958,20250,64242,5289,11586,6733,900,7371,4548,7302,27245,20757,600,6850,6225
1587044948.297108,174.085,286.44,2367.97,1262.64,210.92,176.37,717.77,148.21,128.68,163.93,120.84,88.905,52.56,251.265,59.535,57.34,285.37,30.1,82.84,197.66,87.24,47.155,36.05,21.745,135.17,102.42,39.715,41.31,121.25,38.92,438.3,53.375,36.945,290.67,338.75,80.88,93.64,153.54,313.41,60.115,119.885,84.8,225.57,156.41,172.785,96.635,48.77,75.58,326.395,53631,40723,22973,8938,51402,37028,13471,24020,26099,51630,16769,44031,78166,45859,81830,71606,23410,16113,28494,18226,3620,54557,11481,117775,8503,33268,11140,17632,100,800,17291,18537,19181,35466,5258,20450,71037,5495,11836,7333,900,7472,5748,7611,27912,22857,846,7450,6742
1587045008.524434,174.1,286.18,2367.98,1265.72,210.89,176.605,717.03,148.16,128.72,163.615,120.84,88.88,52.625,251.17,59.465,57.39,285.78,30.105,82.975,197.665,87.24,47.125,36.09,21.72,134.99,102.295,39.765,41.34,121.25,38.92,438.61,53.365,36.955,289.51,339.31,80.94,93.9,153.54,313.5,60.16,119.885,84.77,225.235,156.41,172.51,96.55,48.77,75.5,326.61,57394,41260,24265,8943,51816,37516,13675,24935,26535,53039,19279,44731,81780,47949,85534,72698,23610,16415,36799,19326,3620,54662,13064,120590,8706,33897,11540,18137,100,800,17491,20242,20881,36111,5359,20850,80359,5495,12437,7838,900,7772,5948,7611,29762,23358,846,10750,7147
1587045068.878362,174.13,286.445,2367.345,1265.72,210.615,176.82,716.325,148.11,128.695,163.16,120.8,88.8,52.75,250.735,59.515,57.36,286.23,30.09,82.985,197.68,87.35,47.045,36.095,21.71,134.925,102.37,39.685,41.28,121.25,38.92,439.56,53.325,36.965,290.49,338.995,80.81,93.315,153.75,313.485,60.16,119.885,84.73,225.63,156.56,172.69,96.495,48.77,75.36,326.26,58369,41860,25373,8943,54373,37778,14675,26537,27442,55140,20469,45381,83929,48627,89261,76246,24310,16951,38120,19829,4018,55082,15145,122395,9207,34331,12064,18239,100,800,17499,21193,26399,36951,5459,21250,86274,6473,13139,8138,900,8492,6148,7712,35362,25943,846,10850,7947
1587045129.145203,174.04,285.67,2362.69,1263.54,210.79,176.56,714.98,148.13,128.72,163.21,120.83,88.695,52.69,250.7,59.465,57.355,286.26,30.075,82.83,198.17,87.39,47.08,36.09,21.72,135.11,102.24,39.685,41.27,121.25,38.92,438.705,53.325,36.98,289.515,338.86,80.76,93.26,153.745,313.755,60.035,119.885,84.74,225.64,156.415,172.96,96.425,48.75,75.36,325.76,61175,42860,26002,9244,54887,38244,16275,28796,27849,57368,26997,45981,84773,72230,91622,78066,26299,18238,39770,20730,4218,55193,16445,123500,14109,34578,12661,18444,100,800,17599,21693,26606,37501,5685,21800,90439,7073,13242,8573,900,8692,6348,7912,36262,27343,1065,10850,8354
1587045189.461292,174.105,285.5,2366.51,1264.42,210.86,176.895,717.32,148.22,128.88,163.235,120.855,88.62,52.71,250.86,59.52,57.39,286.51,30.07,82.855,198.37,87.41,47.145,36.105,21.71,135.26,102.3,39.81,41.32,121.25,38.92,439.69,53.35,36.97,290.1,338.95,80.96,93.64,154.09,314.43,60.13,119.885,84.88,225.74,156.495,173.335,96.49,48.75,75.4,325.41,64833,44060,26709,9246,55837,38444,18199,30158,28057,58868,28797,46182,88610,72731,91974,93716,26899,20239,40376,21620,4318,55199,16545,125315,14145,35096,12989,19659,100,800,18299,23365,29250,37811,6085,22000,91540,9439,13435,8878,900,8704,6448,8212,36364,28143,1065,10854,8665
1587045249.693145,173.84,285.26,2367.12,1264.42,210.85,176.72,717.715,148.13,128.89,162.79,120.87,88.53,52.75,250.29,59.435,57.39,286.25,30.08,82.8,198.18,87.41,47.165,36.075,21.61,135.24,102.27,39.795,41.25,121.25,38.92,438.96,53.325,36.955,290.235,338.44,81.02,93.77,153.835,314.14,60.09,119.885,84.745,225.785,156.47,173.375,96.57,48.75,75.32,325.32,66133,44496,26916,9246,57438,38744,19199,33658,28260,60468,29103,47582,91310,74236,93140,98474,27298,20840,41076,22526,4318,55415,17751,127370,14338,35396,13889,19907,100,800,18949,23844,29558,38546,6285,22202,100460,9544,13643,9078,900,8839,6548,8312,36764,29144,1065,11054,9048
1587045309.925279,173.91,285.725,2365.61,1264.42,210.79,176.675,719.22,148.29,129.04,162.66,121.12,88.47,52.825,250.26,59.485,57.485,287.165,30.11,82.98,198.305,87.39,47.2,36.105,21.605,135.515,102.525,39.765,41.28,121.25,38.92,440.04,53.35,37.005,291.01,338.86,81.09,93.67,154.27,314.14,60.19,119.885,84.835,226.27,156.16,173.38,96.665,48.75,75.05,325.655,67033,45696,27532,9246,62638,38944,19699,35475,28468,63162,30647,48591,97710,75248,109511,105149,29204,21040,41866,23024,4618,55616,17951,137541,15172,36198,14190,20308,100,800,19252,24063,32350,38846,6485,23702,100560,9644,13643,9878,900,8940,6615,8412,37864,29544,1065,11556,9162
1587045370.15677,173.87,285.54,2368.97,1264.42,210.77,176.23,719.9,148.32,129.27,162.82,121.11,88.31,52.905,249.685,59.465,57.43,286.92,30.085,83.0,198.015,87.44,47.23,36.11,21.555,135.38,102.4,39.71,41.29,121.25,38.94,442.0,53.365,37.005,291.34,338.76,81.1,93.97,154.23,314.545,60.225,119.885,84.835,226.23,155.96,173.065,96.685,48.75,74.955,325.665,68862,47463,28037,9246,63638,39344,20861,36394,29110,67237,31378,50493,100018,77154,170911,108384,29878,21141,42975,23325,4718,55716,18254,143300,15749,36899,14390,20518,100,900,21352,25465,35663,38953,6695,24002,100860,9654,13843,11178,900,8940,6715,9102,38855,30644,1065,11656,9674
1587045430.378649,173.78,285.565,2369.26,1263.91,210.93,176.29,719.915,148.385,129.24,162.38,121.0,88.025,52.81,249.34,59.38,57.33,286.39,30.005,82.935,198.055,87.4,47.22,36.115,21.525,135.37,102.34,39.75,41.21,121.25,38.93,443.27,53.33,36.985,291.625,338.235,81.025,93.79,154.17,314.71,60.17,119.885,84.835,226.44,155.96,173.1,96.83,48.76,75.005,326.27,69962,48777,28312,9357,63839,39744,21590,37053,29412,69039,34109,56193,105230,78922,171412,110752,30646,22441,50278,29025,4918,56028,18756,156891,15750,37499,14890,22401,100,1066,21462,25892,35863,40648,7135,33938,101734,9679,14543,11889,900,8940,7021,9102,40755,31244,1265,12256,10297
1587045490.709433,173.765,285.5,2370.345,1262.2,210.67,176.2,719.955,148.2,129.19,162.245,121.055,88.035,52.845,249.81,59.255,57.315,286.475,29.97,82.975,197.59,87.35,47.195,36.005,21.485,135.23,102.07,39.665,41.215,121.25,38.915,442.42,53.32,36.915,291.6,338.61,80.975,93.98,154.11,315.02,60.08,119.885,84.86,226.62,155.425,173.0,96.59,48.76,75.005,326.085,70762,49624,28628,9459,64132,40744,23091,37863,29542,70365,36623,58295,108975,83761,172212,113176,33097,23752,59157,29305,5118,56298,19358,165462,20770,38699,15290,24221,100,1166,22362,26192,40073,49248,7545,39608,102616,9885,14743,12126,900,9240,7471,9144,41155,32944,1265,12256,11004
1587045550.99684,173.77,285.37,2368.1,1261.02,210.365,175.955,718.765,148.2,129.38,162.04,121.01,87.92,52.735,249.675,59.275,57.275,285.77,29.925,82.95,197.59,87.3,47.145,35.96,21.445,135.23,102.085,39.565,41.195,121.25,38.915,442.085,53.295,36.905,291.77,338.765,80.43,93.99,154.23,315.395,60.015,119.885,84.685,226.06,155.35,172.9,96.395,48.78,74.83,325.43,72393,50424,29179,9474,64432,41044,23468,38837,29653,71565,37307,61005,113033,85452,173162,114876,33813,24153,61073,29540,5318,56701,21558,177822,20770,38802,16011,25229,100,1166,22635,26293,42375,54665,7945,40108,104964,9985,15051,12427,900,9847,7632,9644,41810,34051,1365,12297,11312
1587045611.44561,173.835,285.505,2368.355,1261.27,210.135,176.57,718.395,148.175,129.38,162.0,120.885,87.82,52.725,249.31,59.23,57.2,286.66,29.88,82.965,197.65,87.39,47.105,35.98,21.4,135.1,102.21,39.565,41.18,121.25,38.915,442.6,53.27,36.915,292.04,339.06,80.34,93.785,154.34,315.395,59.945,119.885,84.69,226.06,155.36,172.555,96.38,48.78,74.67,325.575,73678,51725,29744,9765,65533,46512,23848,40237,29863,73361,38296,61405,115640,86152,173862,118646,35408,25289,68750,30585,5518,57960,22148,191024,20996,39741,16620,27732,100,1166,22835,26667,43675,58968,7955,40708,105667,10115,15051,59086,900,10201,7632,10344,43110,36051,1365,12482,11520
1587045671.701554,173.695,285.52,2373.0,1259.0,210.15,176.02,718.1,147.91,128.92,161.93,120.645,88.015,52.675,249.11,59.215,57.065,286.23,29.8,82.905,198.075,87.38,47.105,35.96,21.445,134.82,102.05,39.535,41.07,121.25,38.905,444.21,53.24,36.875,292.325,338.98,80.4,93.79,154.03,314.515,59.87,119.885,84.76,226.06,155.44,172.87,96.34,48.78,74.72,324.61,75299,53775,31723,10007,67070,48497,24248,40941,30272,75603,41301,63427,116040,88254,174562,132056,37103,25816,72616,31485,6198,57966,23748,197001,21535,41294,17105,28041,100,1266,23185,26767,44276,61854,7966,41560,106318,10471,15054,78586,900,11313,7632,10681,47321,37304,1365,12882,12443
1587045732.104642,173.61,285.195,2368.06,1255.0,210.0,175.86,715.13,147.915,128.91,161.86,120.61,88.11,52.525,249.285,59.115,57.11,286.395,29.84,82.95,197.925,87.37,47.0,35.945,21.49,134.6,102.01,39.54,41.01,121.25,38.905,441.83,53.24,36.83,290.31,338.265,80.37,94.01,154.045,314.515,59.91,119.885,84.735,225.61,155.44,172.925,96.335,48.78,74.715,324.405,76104,54479,32529,10198,68346,50248,24748,41742,30374,76203,41650,64129,118040,90057,175162,136374,37673,26816,76551,31785,6333,58184,25248,200601,22855,41795,17243,30048,100,1266,23635,26767,46178,62579,8205,41960,107476,10579,15054,78887,900,12514,7735,10681,49211,38110,1365,13775,12981
1587045792.567894,173.43,285.14,2365.17,1252.18,209.89,175.845,718.17,148.2,128.82,161.97,120.61,88.22,52.315,249.34,59.03,57.045,286.4,29.765,82.94,197.49,87.37,46.945,35.945,21.51,134.73,101.88,39.515,41.015,121.25,38.905,440.26,53.24,36.825,290.055,337.8,80.41,94.215,154.27,314.515,59.89,119.885,84.6,225.61,155.055,172.925,96.385,48.78,74.58,324.48,76811,56479,33107,10412,70640,50778,24848,43779,30682,76803,42450,67280,121768,91389,176862,139040,38623,27873,80355,31985,6633,59384,26848,208080,22894,42496,18675,30667,100,1266,23986,26767,46478,63399,8315,42660,108026,10701,15054,79633,900,12634,7735,10781,49211,38410,1365,14275,14595
1587045852.775661,173.215,284.93,2367.48,1251.0,209.85,175.74,718.49,147.79,128.63,162.1,120.38,88.23,52.27,249.565,58.89,57.035,286.425,29.755,82.93,197.84,87.27,46.845,35.875,21.52,134.555,101.77,39.505,40.97,121.25,38.85,440.83,53.155,36.83,289.5,337.77,80.32,94.25,154.105,313.31,59.805,119.885,84.645,225.26,154.845,172.955,96.26,48.78,74.485,324.7,77511,69217,33660,10427,71340,51178,24948,45952,31365,77505,45536,67603,125168,91989,177463,142985,39690,42862,80759,32726,6933,61581,27848,217444,23016,42798,18875,32966,100,1366,25186,26867,47684,65102,8525,42760,109155,11002,15154,80109,900,12640,7936,10904,49411,38810,1365,14675,14617
1587045912.976082,173.0,284.37,2363.03,1250.0,209.68,175.54,718.49,147.69,128.83,161.94,120.34,88.23,52.295,249.45,58.835,57.025,286.55,29.72,82.55,197.52,87.27,46.9,35.86,21.49,134.55,101.7,39.485,40.91,121.25,38.85,440.425,53.14,36.855,288.63,337.565,80.39,94.525,153.91,312.76,59.795,119.885,84.64,225.16,154.845,173.01,96.15,48.715,74.51,324.83,79206,69817,34289,10438,71940,51978,24948,46952,31966,78016,46339,67603,126738,92065,177764,153109,39851,44407,82265,33628,7033,64056,29163,220827,23636,43730,20097,33266,100,1366,25286,27067,49786,66143,8625,42860,112455,11115,15547,80734,900,12840,8036,10904,49562,39112,2065,14775,14889
1587045973.461001,173.125,284.825,2364.81,1251.86,209.835,175.52,717.85,147.68,128.87,162.295,120.18,88.15,52.175,249.325,58.935,57.045,286.53,29.77,82.53,197.51,87.205,46.95,35.865,21.46,134.56,101.72,39.52,40.98,121.25,38.86,439.88,53.2,36.885,289.475,336.78,80.35,94.6,154.035,312.43,59.795,119.885,84.73,225.165,154.56,173.03,96.175,48.715,74.61,325.22,79446,79217,34443,10540,72841,54918,25348,48052,32577,78716,47181,67703,128718,92690,178664,154809,41091,45708,85411,34276,7133,65066,29363,222873,24264,44430,21247,33366,100,1466,25486,27667,52193,66822,9025,42960,114487,11145,16594,80734,900,13240,8136,10950,49665,40734,2065,14912,14895
