lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO,MSFT_volume,AAPL_volume,AMZN_volume,GOOGL_volume,BABA_volume,FB_volume,TSLA_volume,JNJ_volume,WMT_volume,V_volume,PG_volume,JPM_volume,TSM_volume,MA_volume,INTC_volume,VZ_volume,UNH_volume,T_volume,MRK_volume,HD_volume,NVS_volume,KO_volume,PFE_volume,BAC_volume,PEP_volume,DIS_volume,XOM_volume,CSCO_volume,TM_volume,CHL_volume,NFLX_volume,ORCL_volume,CMCSA_volume,NVDA_volume,ADBE_volume,CVX_volume,ABT_volume,LLY_volume,COST_volume,BMY_volume,SAP_volume,NKE_volume,AMGN_volume,CRM_volume,MCD_volume,MDT_volume,AZN_volume,PM_volume,TMO_volume
1587562804.611809,171.875,274.37,2377.85,1248.15,210.32,180.46,707.83,153.635,129.79,163.555,119.74,90.5,52.76,252.44,58.73,57.68,281.385,30.3,79.665,202.85,89.03,45.7,36.575,22.09,131.91,102.275,42.85,41.485,121.46,39.64,421.36,52.08,36.17,281.34,336.43,84.57,93.27,154.835,305.5,61.24,117.37,87.095,231.13,153.28,182.455,95.67,50.635,73.23,325.41,17675,20928,4899,6009,45689,185253,9613,7808,10089,7644,5725,6845,18590,8657,30174,15244,1274,54352,44227,6867,1847,14763,31960,13469,9138,16488,55406,12585,100,4792,26860,6431,32162,13953,1361,11808,22539,1669,756,8101,918,9789,2119,6796,2393,25416,1619,3738,10766
1587562864.818658,172.27,274.785,2384.68,1249.52,210.95,181.02,710.69,153.84,129.71,163.715,119.58,90.5,52.84,252.74,58.72,57.795,282.56,30.28,79.705,203.09,89.2,45.77,36.715,22.045,132.03,102.3,42.715,41.485,121.46,39.67,419.31,52.2,36.145,282.21,337.27,84.145,93.6,154.835,305.12,61.27,117.56,87.08,231.37,153.36,182.66,95.92,50.7,73.25,326.535,19181,23429,5670,6849,49639,201972,12693,11004,11367,7744,6197,9703,19782,13627,31474,16044,1544,59124,46830,6877,2004,17353,35678,17569,9241,18017,56007,13089,100,5026,30624,6574,33705,15877,1461,14000,23449,1669,831,8669,1318,10316,3008,8046,2627,28222,1620,3771,11766
1587562925.025684,171.625,274.23,2380.02,1247.295,210.655,181.19,709.48,153.67,129.58,163.28,119.38,90.565,52.75,252.315,58.84,57.78,282.035,30.18,79.56,203.12,89.2,45.78,36.645,22.035,131.92,102.28,42.605,41.385,121.46,39.6,416.63,52.175,36.07,281.455,336.89,84.05,94.03,155.38,304.39,61.31,117.56,87.0,230.96,152.97,183.03,95.865,50.7,73.18,328.03,19985,24433,8204,7549,51989,212816,12840,12183,12706,8164,6597,11803,20721,15227,33892,16744,4881,66422,58228,6887,2004,17657,50371,20795,9243,18799,58994,13692,100,5494,32952,6974,35911,18477,1561,14962,23951,1670,1031,10102,1318,10734,3436,8546,3141,29353,1620,4602,13606
1587562985.230087,171.75,274.13,2377.015,1247.505,210.61,181.2,703.43,153.55,129.805,163.31,119.45,90.6,52.69,252.16,58.91,57.745,281.735,30.14,79.595,203.075,88.99,45.695,36.595,22.045,131.64,102.3,42.71,41.335,121.46,39.6,415.68,52.07,36.075,281.57,336.89,84.13,94.095,155.29,304.47,61.28,117.56,87.0,230.505,152.25,183.005,95.07,50.64,72.96,328.645,20391,28340,8504,8249,55149,232817,14844,13495,13310,8971,6999,13816,21086,15532,36562,16749,5891,75013,59334,6901,2104,18072,59420,22209,9344,19399,60610,14292,100,5598,33276,7300,38857,21075,1561,15362,25003,2170,1034,10803,1318,11534,3801,9161,3281,32518,1920,4847,14504
1587563045.461868,171.62,274.05,2380.0,1248.015,210.67,181.585,705.14,153.72,129.75,163.44,119.74,90.74,52.62,252.755,59.01,57.79,282.14,30.28,79.45,202.995,89.03,45.85,36.615,22.045,131.86,102.315,42.73,41.365,121.46,39.645,415.8,52.06,36.015,282.28,336.89,84.525,94.13,155.54,305.02,61.315,117.39,87.01,231.15,152.23,182.855,94.79,50.63,72.92,328.43,21066,28940,8854,8749,57158,245742,17144,14770,13617,10071,7705,16822,22886,15932,43540,17872,6399,87898,60886,7030,2304,18767,60020,24253,9747,20406,61920,15192,100,5901,37375,7524,43098,22086,1561,16264,25523,2470,1336,11118,1418,13280,3909,10778,3587,38093,2020,4851,15496
1587563105.705684,171.36,273.71,2378.325,1248.15,210.55,181.64,703.27,153.51,129.67,163.385,119.85,90.83,52.525,252.22,59.02,57.73,281.7,30.33,79.455,202.785,89.03,45.86,36.55,22.085,131.68,102.285,42.77,41.38,121.46,39.64,415.51,52.09,36.065,281.76,335.85,84.74,94.11,155.68,304.425,61.32,117.22,87.0,231.315,152.12,182.955,94.68,50.63,72.87,326.4,22948,30562,8959,9944,59635,255375,17368,15740,14017,11071,8023,19122,23286,17232,45699,19709,6699,89298,61188,7153,2304,18877,61129,29319,9851,20608,62902,15392,100,6107,38397,7742,46148,23686,1661,17964,26717,2872,1339,11760,2018,14742,3982,12310,3891,42865,2020,5066,18360
1587563165.900982,171.715,273.87,2379.745,1249.43,210.77,181.35,704.76,153.45,129.745,163.76,120.01,90.725,52.66,252.55,59.12,57.72,281.82,30.24,79.42,203.05,89.03,45.84,36.53,22.08,131.85,102.46,42.825,41.39,121.46,39.655,417.74,52.125,36.075,282.115,335.79,84.85,94.03,155.53,304.42,61.26,117.285,87.06,231.25,152.84,183.005,94.185,50.63,72.94,327.37,23348,32262,9059,10244,67830,321042,17469,16556,14117,11571,8025,21324,24286,19332,47200,21108,6850,90016,63155,7269,2304,20298,61651,31023,10052,21901,65717,16049,100,7018,43354,8078,47276,24591,2361,18764,27617,2974,1340,12605,2218,15244,4353,13410,3895,45113,2020,5086,19398
1587563226.170255,171.395,273.77,2372.99,1247.02,210.39,180.79,699.83,153.56,129.695,163.55,119.95,90.58,52.57,252.55,59.055,57.625,281.82,30.205,79.28,202.89,89.13,45.765,36.49,22.025,131.665,102.46,42.715,41.29,121.6,39.655,417.99,52.04,35.995,281.455,335.39,84.425,93.93,155.53,304.565,61.225,117.285,86.98,231.3,152.575,183.005,94.33,50.615,72.96,327.37,23651,32462,9520,10246,69850,322163,17769,17572,14217,11771,8027,21624,25083,20965,50290,21660,6850,92245,63956,7470,2604,21008,67944,32538,10252,21901,74742,17149,116,7328,52909,8214,48447,27367,2561,19565,28320,2974,1440,13098,2218,15552,4874,13737,3895,47171,2120,5156,19398
1587563286.401887,171.085,272.93,2368.26,1245.64,209.69,179.645,699.83,153.24,129.45,163.29,120.07,90.52,52.48,252.55,59.01,57.55,281.82,30.2,79.26,202.5,89.06,45.73,36.4,21.985,131.36,102.46,42.63,41.25,121.6,39.58,417.3,51.985,35.955,281.46,334.5,84.22,93.89,155.53,304.27,61.24,117.285,86.915,231.3,152.36,182.295,94.36,50.545,72.86,328.15,25263,32762,9672,10346,71731,327038,17769,18920,14917,11871,8239,22165,26483,20965,52292,24060,7350,93247,65730,7572,2804,22624,71418,33438,10457,21901,81023,18249,116,7428,55309,8753,50700,30368,2861,19865,29144,2974,1940,14100,2218,15665,5179,14237,4218,48072,2320,5557,19866
1587563346.702887,171.105,273.135,2364.9,1244.44,209.55,179.53,698.01,153.14,129.09,163.02,120.015,90.44,52.46,252.07,58.975,57.49,282.06,30.07,79.12,202.365,88.96,45.69,36.27,21.98,131.36,102.18,42.69,41.22,121.19,39.625,417.23,51.985,35.955,281.58,333.69,84.25,93.97,155.46,303.93,61.235,117.05,86.85,231.045,152.28,181.935,93.91,50.525,72.74,328.715,26063,35162,9872,11546,74010,332750,17969,19881,15517,12071,8520,22267,27683,23423,56803,26010,7650,97308,67560,7702,3104,24989,73965,39296,10575,22203,88584,19249,216,7528,57795,9380,52319,31668,2961,21829,30094,3268,2441,14502,2318,16352,5180,14737,7390,49172,2420,5757,20073
1587563406.965221,171.015,273.085,2368.88,1245.05,209.67,179.17,700.41,153.28,129.32,163.125,119.78,90.475,52.48,252.095,58.63,57.545,282.48,30.035,78.88,202.365,88.96,45.75,36.335,21.97,131.43,102.13,42.55,41.2,121.19,39.605,418.24,51.985,35.965,281.64,333.69,84.18,93.91,155.325,304.09,61.21,117.05,86.825,231.36,152.32,182.295,93.92,50.51,72.715,329.505,27563,36309,10072,11847,75053,341980,18525,20786,16217,13771,9345,22270,28083,23923,57847,29210,8050,98983,70027,7702,3104,25089,75377,42128,10599,22204,90202,19781,216,8528,59671,9607,53213,31768,2961,22329,31594,3868,2562,16102,2318,16556,5185,16712,7637,53371,2520,5857,20654
1587563467.190094,171.11,273.275,2376.58,1246.71,209.97,179.38,703.395,153.14,129.13,163.21,119.9,90.54,52.545,252.19,58.74,57.46,283.68,29.985,78.96,202.45,88.96,45.675,36.34,21.945,131.395,102.19,42.435,41.24,121.19,39.605,420.74,51.975,35.97,283.245,333.69,84.03,94.13,155.125,303.635,61.185,117.1,86.905,231.33,152.52,182.21,93.98,50.51,72.745,330.625,28163,37135,10091,12047,77053,347736,18625,21187,16827,16071,9845,22691,29883,24026,58747,30710,9350,124816,71827,8357,3104,25789,89416,43812,11011,22527,93902,20181,216,9328,61352,9923,54115,32068,2961,23229,32016,4432,2662,16402,3118,16856,5398,17712,7762,54194,2520,6057,21054
1587563527.387449,171.175,272.995,2382.06,1245.19,210.19,179.635,702.625,153.155,128.97,163.33,119.985,90.54,52.565,252.41,58.76,57.44,283.68,29.97,79.06,202.32,88.96,45.745,36.435,21.98,131.485,102.19,42.495,41.24,121.19,39.595,420.51,52.01,35.945,282.795,334.0,83.9,94.34,155.3,303.7,61.185,117.1,86.93,231.095,152.525,182.11,94.07,50.51,72.66,330.67,28363,41935,10692,12147,78804,351392,18725,22587,17027,16771,10045,22691,31783,24326,59477,31210,9950,125948,73632,8477,3104,26991,96316,56503,11580,22527,96201,20306,216,9628,61663,10223,55047,34068,3061,23630,34016,4597,2862,17202,3118,17064,5728,18412,7891,55791,2520,6257,21554
1587563587.646472,171.23,272.665,2383.45,1246.34,209.915,179.9,700.73,153.02,129.155,163.33,119.955,90.42,52.48,252.285,58.855,57.32,282.87,29.85,78.9,202.3,89.06,45.8,36.42,21.925,131.6,102.19,42.55,41.24,121.19,39.555,420.115,51.95,35.87,282.97,334.0,83.825,94.5,155.3,303.51,61.205,117.1,87.12,230.43,152.42,181.955,93.95,50.51,72.66,329.245,28369,45660,12087,12657,82380,354104,18825,23867,18926,16871,10445,24541,33183,24626,60310,31510,11610,129750,77336,8809,3154,27595,97826,57805,11888,22527,98351,20306,216,10211,62963,11814,55713,36968,3061,25330,34618,4597,2963,17679,3118,17670,6480,19208,7934,57854,2520,6257,21859
1587563647.855903,171.165,272.73,2382.15,1246.43,209.86,179.94,699.68,153.065,129.09,163.34,119.94,90.43,52.475,252.36,58.905,57.28,282.0,29.835,78.95,202.16,89.06,45.725,36.455,21.905,131.48,102.13,42.475,41.16,121.19,39.535,419.99,51.89,35.815,282.74,333.905,83.61,94.515,155.01,303.015,61.235,117.1,87.1,230.32,152.435,181.91,94.04,50.55,72.66,328.26,28570,48363,12100,12875,83790,358879,18874,25022,19832,17001,11045,28911,34983,26272,60743,32310,13406,136497,79776,8819,3154,28895,98927,61706,12379,22827,99817,20506,216,10311,64364,12014,57572,39513,3161,26351,35018,4697,3663,17882,3118,17971,6591,20808,8262,60149,2620,6257,22069
1587563708.237869,171.26,272.925,2388.995,1247.98,209.91,179.925,701.075,153.15,129.23,163.435,119.92,90.51,52.465,252.245,58.94,57.29,281.81,29.85,79.18,202.21,89.12,45.74,36.46,21.945,131.45,102.0,42.4,41.18,121.19,39.515,422.495,51.985,35.825,283.31,334.11,83.5,94.51,155.395,303.105,61.225,117.1,87.3,230.57,152.585,182.02,94.2,50.55,72.66,328.525,29370,51163,12766,13189,84690,361987,19314,25814,20032,17101,11148,29216,35583,26572,61143,32710,14206,138697,80778,8919,3254,29395,100327,65982,12382,23138,103246,21406,216,10911,65171,12314,59753,39713,3551,27351,35768,4897,3763,21682,3118,18384,6694,23815,8485,61250,2620,6257,22371
1587563768.452582,171.48,273.05,2388.99,1249.1,209.9,179.555,701.135,153.34,129.23,163.57,119.965,90.735,52.465,252.245,59.05,57.255,281.81,29.89,79.2,201.83,89.15,45.74,36.475,22.01,131.53,102.195,42.675,41.16,121.19,39.515,421.495,52.035,35.865,283.31,334.25,83.98,94.505,155.725,303.255,61.29,117.1,87.305,230.49,152.495,182.12,94.24,50.55,72.64,328.06,29570,52366,12892,13305,85090,368638,19614,27340,20332,17601,11348,31777,36183,26572,61543,33010,14206,141236,83789,9429,3454,29395,108593,67382,12483,23938,103706,21706,216,12511,65471,12514,63756,39713,3751,27651,38269,4898,4163,22884,3118,18584,6896,24309,8595,62852,2620,6269,22471
1587563828.742643,171.325,273.125,2386.475,1247.745,209.86,179.4,698.1,153.29,129.24,163.59,119.94,90.715,52.47,252.455,59.0,57.255,281.81,29.87,79.32,202.02,89.15,45.89,36.445,21.98,131.62,102.14,42.425,41.205,121.19,39.515,421.75,52.085,35.84,282.84,334.25,83.79,94.62,155.725,303.23,61.24,117.1,87.36,230.31,152.37,182.14,94.34,50.55,72.78,328.06,29770,53066,13522,13342,85590,372540,20174,29769,20632,17921,11648,31977,37183,26872,62143,33210,14206,142285,85239,10966,3454,30195,110384,68602,12488,25538,110944,22025,216,14311,65781,13214,64759,40118,3751,27852,39096,4898,4263,23285,3118,19265,6993,24809,8711,64176,2620,6369,22471
1587563889.104976,171.44,273.46,2387.55,1249.67,209.81,179.86,698.1,153.22,129.34,163.95,119.9,90.645,52.455,252.785,59.005,57.255,281.45,29.85,79.38,202.06,89.17,45.835,36.465,22.01,131.65,102.175,42.34,41.21,121.19,39.495,423.11,52.085,35.9,282.99,334.25,83.56,94.69,155.725,303.145,61.255,117.14,87.36,230.415,152.225,182.24,94.495,50.55,72.78,328.06,29970,53465,13573,13615,86300,374648,20174,32164,20832,18321,11652,32477,37892,27225,63668,33210,14306,142572,86042,11076,3554,30695,112280,69132,12523,26038,112644,22225,216,18211,66532,13541,65410,40423,3751,28352,40010,4898,4863,24485,3154,19465,7094,25438,8862,67296,2620,6369,22471
1587563949.351382,171.65,273.575,2388.98,1249.89,210.29,179.82,697.64,153.415,129.47,164.03,119.86,90.85,52.5,253.18,59.025,57.28,281.45,29.77,79.54,202.19,89.17,45.81,36.405,22.02,131.59,102.13,42.38,41.215,121.19,39.525,424.67,52.085,35.885,283.26,334.99,83.52,94.81,155.91,303.115,61.34,117.15,87.38,230.295,152.32,182.53,94.77,50.69,72.78,327.61,29995,53966,14237,13715,87704,378046,20295,32788,21337,19121,11755,37527,38700,29125,65174,34475,14306,143752,87831,13344,3554,31599,113181,70133,12533,27638,113394,22525,216,20311,69262,13743,70080,40449,3951,28952,40310,5099,5063,25588,3354,19665,7095,27138,8901,68105,2820,6369,23271
1587564009.557667,171.71,273.62,2387.82,1251.64,210.29,179.88,696.56,153.44,129.305,163.965,119.775,90.66,52.515,253.635,59.035,57.26,283.08,29.72,79.55,201.88,89.17,45.8,36.42,22.01,131.66,101.97,42.325,41.255,121.19,39.525,422.66,52.145,35.93,283.26,334.43,83.58,94.78,156.145,303.415,61.325,117.15,87.47,230.365,152.6,182.58,94.75,50.66,72.87,329.44,32295,54681,14333,13717,89033,379639,20405,33241,22237,19421,12446,39634,39300,29425,65811,35876,14606,145572,88533,14429,3554,32010,114003,71133,13433,27738,114625,23340,216,20311,69846,14343,74022,40449,4051,29452,41295,5500,5163,27222,3354,20067,7523,28270,9223,69794,2920,6669,23793
1587564069.757417,171.92,273.99,2389.33,1253.385,210.32,180.45,698.785,153.545,129.475,164.36,119.85,90.83,52.535,254.17,59.045,57.3,283.345,29.8,79.55,202.315,89.17,45.8,36.435,22.03,131.695,102.01,42.45,41.29,121.19,39.585,423.625,52.175,35.96,283.14,335.015,83.83,94.76,156.305,303.415,61.39,117.3,87.68,230.55,152.81,182.9,94.92,50.68,72.99,328.52,32761,58624,14637,13918,96343,381849,22105,33788,22637,19821,12546,40390,40709,30296,66211,37275,14906,147171,90033,14744,3554,33013,115103,71886,13533,28931,116125,23540,216,20411,70501,14943,75028,40995,4064,29952,41733,6103,5163,29741,3454,20267,7986,28970,9248,72296,3120,6769,23893
1587564129.970413,171.74,273.765,2391.08,1253.385,210.27,179.77,697.74,153.55,129.52,164.35,119.9,90.55,52.47,254.17,59.0,57.32,283.05,29.785,79.615,202.79,89.17,45.85,36.46,21.99,131.81,101.92,42.145,41.315,121.19,39.52,423.435,52.135,35.92,283.14,335.3,83.44,94.76,156.01,303.5,61.35,117.3,87.41,230.27,152.66,182.69,94.93,50.68,73.07,327.93,33161,61537,15739,13918,98775,382067,22249,34488,22946,19827,13323,42684,42064,30296,67450,38075,15625,148271,90447,14854,3554,33816,116532,72986,13734,29099,117225,27640,216,20761,70814,15543,75837,40995,4164,30552,41733,7016,5463,31588,3454,20501,7992,30140,9257,72903,3220,7200,24693
1587564190.200018,171.475,273.44,2387.565,1250.78,210.03,179.115,697.74,153.515,129.46,164.35,119.9,90.625,52.455,254.17,59.08,57.34,283.05,29.8,79.44,203.07,89.17,45.78,36.425,21.99,131.69,101.8,42.3,41.385,121.19,39.52,422.05,52.11,35.815,282.42,335.3,83.59,94.495,156.01,303.355,61.35,117.3,87.405,230.27,152.36,182.675,94.99,50.68,73.0,327.94,33561,63337,15790,13920,101323,383269,22249,34750,23946,19827,13323,46079,42999,30296,67568,38575,15625,149600,91047,14904,3704,35718,118832,77393,13860,29199,118866,27956,216,20761,71169,15944,76538,41705,4164,30752,41833,7617,5563,32650,3454,20901,7992,30690,9570,73703,3220,7203,25186
1587564250.408908,171.4,273.625,2388.8,1251.51,210.08,179.61,693.15,153.18,129.505,163.87,119.91,90.655,52.485,253.2,59.185,57.44,283.05,29.855,79.455,202.76,89.22,45.79,36.31,22.01,131.74,102.06,42.235,41.33,121.19,39.52,421.96,52.115,35.845,283.125,333.865,83.41,94.42,155.945,303.0,61.35,117.3,87.48,229.88,152.17,182.5,95.04,50.68,73.0,327.94,33962,64037,15900,14022,103428,386269,22449,35281,24323,19927,13723,48232,44199,31021,68189,39575,15625,151562,91295,14924,3804,36019,122037,78310,14060,29290,119682,28472,216,20761,72082,16544,76938,43072,4268,31352,41933,8317,5663,33493,3454,21201,8098,30990,9981,74603,3220,7203,25186
1587564310.617025,171.28,273.34,2380.045,1249.225,209.95,179.19,691.45,153.09,129.535,163.69,119.695,90.77,52.485,252.8,59.19,57.46,282.07,29.8,79.57,202.76,89.17,45.805,36.295,22.005,131.635,101.76,42.19,41.3,121.19,39.52,419.31,52.07,35.8,282.4,333.865,83.26,94.31,156.125,303.0,61.305,117.3,87.54,229.69,152.22,182.2,94.85,50.68,72.83,328.17,34062,64837,16356,14524,105728,386889,22599,35481,24646,20227,14123,48732,45608,31039,75813,40075,15725,152962,92239,14924,4115,37341,123738,78704,14262,29590,120844,28682,216,20761,73309,17044,79057,43672,4268,31699,42461,9117,5663,34593,3454,21601,8204,31590,10508,75484,3220,7204,25586
