lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO
1588080601.921453,175.55,285.21,2370.225,0.0,204.89,188.86,801.0,0.0,0.0,0.0,117.165,97.78,53.47,0.0,59.98,0.0,0.0,30.99,0.0,223.96,90.54,47.86,39.05,24.47,136.75,108.62,0.0,43.495,0.0,0.0,0.0,0.0,0.0,303.29,353.25,89.615,94.85,0.0,310.635,62.95,0.0,0.0,0.0,159.515,189.575,0.0,0.0,0.0,342.8
1588080662.144249,174.575,285.17,2365.0,1277.14,204.06,187.71,799.775,151.845,128.18,173.56,116.88,97.6,53.43,269.565,59.82,57.785,295.95,31.01,81.875,223.775,90.23,47.56,39.015,24.51,135.76,108.89,44.49,43.47,0.0,0.0,418.41,53.955,38.735,303.065,352.2,90.63,94.38,161.08,310.15,62.86,0.0,90.28,244.34,159.46,189.175,102.265,52.16,76.38,344.29
1588080726.307526,174.05,284.94,2343.23,1269.93,203.17,187.79,793.575,151.56,127.88,174.255,116.735,97.935,53.38,270.27,59.5,57.89,294.87,31.04,81.89,223.075,90.11,47.61,38.785,24.555,135.745,109.395,44.67,43.43,0.0,40.85,414.64,53.87,38.875,301.8,350.88,90.62,94.05,160.64,310.15,62.595,0.0,90.11,243.53,159.535,189.175,101.98,52.16,76.6,341.575
1588080786.522401,174.65,285.2,2350.615,1270.93,204.11,188.55,796.38,151.59,127.95,173.96,117.22,97.64,53.44,270.115,59.75,57.94,295.4,31.0,81.28,223.24,89.94,47.34,38.64,24.52,136.41,109.04,44.51,43.44,0.0,40.83,417.31,53.92,38.96,301.23,350.95,90.27,93.985,159.99,308.73,62.58,0.0,90.0,243.31,159.75,189.03,101.69,52.05,76.51,341.27
1588080846.727146,174.81,285.23,2360.465,1273.21,204.22,188.725,794.69,151.615,127.93,173.82,117.23,97.06,53.475,270.27,59.85,57.905,295.37,30.99,81.46,222.91,89.87,47.28,38.58,24.48,136.36,109.035,44.355,43.575,126.38,40.85,416.495,53.845,38.925,301.89,351.425,89.9,93.885,159.68,308.94,62.615,0.0,90.205,242.79,159.955,188.675,101.6,51.97,76.4,341.45
1588080906.932398,175.08,285.58,2358.075,1271.18,204.37,189.005,794.81,151.675,128.205,173.93,116.62,97.025,53.5,270.18,59.86,57.845,295.425,30.93,80.955,222.78,89.9,47.305,38.62,24.47,136.31,109.625,44.29,43.61,126.38,40.85,418.245,53.87,39.06,302.45,350.9,89.82,93.785,160.57,310.38,62.64,0.0,90.26,243.2,159.975,188.625,101.34,51.97,76.46,341.09
1588080967.139091,174.68,285.725,2366.58,1271.11,204.16,188.425,797.51,152.29,128.605,173.91,116.46,96.76,53.535,270.31,59.8,57.885,294.68,30.895,80.42,223.385,90.01,47.315,38.7,24.375,137.11,109.67,44.31,43.595,126.38,40.85,416.975,53.77,39.02,301.815,351.305,89.6,93.61,160.38,310.605,62.695,119.05,90.425,243.165,159.9,188.96,101.17,51.97,76.46,342.24
1588081027.366767,174.49,285.54,2357.21,1267.455,203.93,188.09,798.285,151.865,128.33,174.11,116.52,97.05,53.505,270.445,59.63,57.9,294.545,30.945,80.46,223.385,89.69,47.405,38.59,24.485,136.965,109.73,44.5,43.395,126.38,40.85,416.27,53.75,39.035,301.69,350.89,89.985,93.63,160.58,310.605,62.64,119.05,90.415,242.83,159.62,189.065,101.13,51.935,76.8,341.3
1588081087.574568,174.305,284.8,2356.5,1265.5,203.49,187.4,790.01,151.725,128.4,174.055,116.29,96.84,53.575,270.96,59.665,57.83,293.77,31.0,80.35,222.825,89.58,47.445,38.465,24.445,136.69,109.64,44.5,43.365,126.38,40.85,415.22,53.705,38.92,300.68,351.645,90.0,93.27,160.36,310.53,62.64,119.05,90.42,243.11,160.17,188.965,101.21,51.94,76.73,341.335
1588081147.795765,174.105,284.56,2354.88,1266.58,203.34,187.94,789.48,152.17,128.35,174.055,116.52,96.9,53.54,270.86,59.715,57.82,294.78,30.975,80.8,222.66,89.7,47.465,38.455,24.395,136.72,109.67,44.58,43.365,126.38,40.85,415.21,53.725,38.755,299.27,351.58,90.02,93.67,160.75,310.47,62.76,118.86,90.34,243.23,160.38,189.07,101.31,51.93,76.75,341.825
1588081207.998884,174.51,284.42,2363.0,1266.24,203.33,188.17,788.68,152.58,128.17,174.185,116.74,96.69,53.535,270.545,59.81,57.95,295.0,31.015,80.775,222.34,89.87,47.465,38.24,24.35,136.66,109.78,44.5,43.44,126.38,40.81,415.445,53.725,38.78,299.92,352.04,89.83,93.75,160.75,310.64,62.8,118.86,90.34,243.62,160.365,189.17,101.45,51.91,76.86,341.15
1588081268.206626,174.92,284.72,2363.98,1266.24,203.44,187.995,787.085,152.65,128.19,174.41,116.74,96.74,53.44,271.07,59.745,57.95,295.2,30.995,80.765,222.19,89.83,47.42,38.2,24.37,136.7,109.71,44.47,43.445,126.38,40.81,415.73,53.725,38.72,300.13,352.185,89.725,93.74,161.43,310.59,62.8,118.86,90.405,243.47,160.68,189.09,101.34,51.98,76.77,340.835
1588081328.439163,174.915,284.53,2363.59,1269.285,203.42,187.66,786.43,152.51,128.44,174.37,116.61,96.96,53.38,270.99,59.755,57.95,295.2,31.015,80.74,222.205,89.64,47.36,38.2,24.37,136.54,109.635,44.4,43.37,126.38,40.81,414.155,53.84,38.63,300.61,352.59,89.75,93.72,161.33,310.585,62.765,118.86,90.405,243.095,160.565,189.11,101.33,51.94,76.82,340.475
1588081389.113475,174.81,284.43,2356.9,1268.08,203.3,187.7,783.015,152.5,128.62,174.05,116.565,96.9,53.345,270.445,59.58,57.9,296.07,31.015,80.73,222.44,89.635,47.385,38.175,24.385,136.57,109.86,44.48,43.35,126.695,40.81,413.32,53.855,38.625,299.275,351.465,89.825,93.75,161.33,310.585,62.795,118.86,90.31,243.2,160.155,188.87,101.29,51.92,76.825,339.16
1588081449.321541,174.91,284.455,2360.99,1267.55,203.88,187.72,784.025,152.63,128.435,174.28,116.595,97.49,53.385,271.25,59.605,57.87,296.34,31.005,80.87,222.44,89.44,47.345,38.06,24.535,136.45,109.985,44.78,43.41,126.695,40.81,413.74,53.88,38.67,300.065,351.305,90.51,93.685,160.82,310.585,62.82,118.86,90.4,243.2,160.05,189.23,101.33,51.78,76.825,338.76
1588081509.696141,174.785,284.71,2352.915,1267.91,203.97,187.635,782.71,152.6,128.305,174.28,116.79,97.46,53.385,271.265,59.605,57.865,295.96,31.005,80.91,222.17,89.55,47.435,38.105,24.535,136.62,109.855,44.76,43.385,126.695,40.81,413.13,53.885,38.735,299.565,351.09,90.63,93.6,160.905,310.4,62.865,118.86,90.46,243.28,159.98,189.21,101.6,51.65,77.14,337.645
1588081569.906776,174.99,285.005,2355.77,1268.22,203.97,187.63,785.91,152.485,128.15,174.45,116.995,97.66,53.355,271.74,59.61,57.865,295.94,31.015,80.95,222.37,89.66,47.485,38.09,24.555,136.895,109.755,44.76,43.38,126.695,40.78,414.0,53.945,38.9,299.73,351.605,90.705,93.66,160.99,310.37,62.83,118.86,90.545,243.23,160.155,189.635,101.47,51.65,77.29,337.3
1588081630.128373,175.015,284.96,2354.82,1268.72,203.75,187.52,785.555,152.49,128.25,174.48,116.865,97.49,53.38,272.25,59.615,57.91,295.015,31.025,80.835,222.12,89.73,47.5,38.04,24.555,136.91,109.4,44.81,43.365,126.86,40.78,413.8,53.955,38.84,300.08,352.04,90.695,93.81,161.0,310.245,62.85,118.86,90.52,243.565,159.865,189.445,101.49,51.68,77.435,337.45
1588081690.368571,174.62,284.88,2353.54,1268.09,203.535,186.93,784.03,152.555,128.38,174.45,116.99,97.54,53.335,272.35,59.465,57.89,294.57,31.02,80.68,222.155,89.57,47.505,37.955,24.58,136.72,108.94,44.765,43.355,126.86,40.78,412.725,53.915,38.805,299.75,350.875,90.545,93.83,160.66,310.475,62.825,118.86,90.46,243.73,159.46,189.27,101.485,51.575,77.32,337.12
1588081750.648628,174.79,285.105,2353.105,1265.74,203.855,186.91,784.1,152.335,128.45,174.73,117.115,97.205,53.35,272.605,59.495,57.855,294.11,31.015,80.88,221.85,89.62,47.395,37.83,24.555,136.675,108.925,44.58,43.37,126.745,40.74,412.655,53.945,38.775,300.36,350.875,90.3,93.87,160.555,310.465,62.615,118.86,90.61,243.77,159.62,189.09,101.225,51.59,77.375,337.305
1588081810.871413,174.64,285.0,2356.09,1265.625,203.85,187.01,780.305,152.125,128.38,174.84,116.93,97.32,53.3,272.055,59.49,57.815,294.17,30.995,80.5,221.465,89.47,47.29,37.695,24.61,136.54,109.04,44.66,43.25,126.745,40.74,413.35,53.945,38.725,299.88,351.24,90.26,93.55,160.28,310.465,62.54,118.665,90.58,243.45,159.405,188.85,100.995,51.545,77.18,336.865
1588081871.07649,174.72,284.875,2355.94,1265.73,203.83,186.875,776.985,152.345,128.405,174.65,117.235,97.45,53.32,271.675,59.64,57.89,294.445,31.02,80.64,221.19,89.28,47.34,37.725,24.595,136.67,109.255,44.74,43.295,126.745,40.74,413.625,53.935,38.665,300.2,350.91,90.42,93.73,160.7,310.465,62.57,118.665,90.53,243.715,159.445,189.055,101.0,51.36,77.385,337.34
1588081931.310036,174.655,285.2,2355.515,1265.315,204.02,187.0,779.63,152.445,128.405,174.62,117.305,97.59,53.4,271.625,59.76,57.85,294.58,31.025,80.445,221.41,89.32,47.39,37.745,24.61,136.55,109.335,44.81,43.345,126.695,40.74,413.605,53.895,38.745,300.74,351.175,90.31,93.84,160.64,310.465,62.595,118.665,90.39,244.85,159.41,188.835,101.085,51.37,77.51,336.45
1588081991.57416,174.69,285.24,2354.77,1265.805,203.86,187.225,774.355,152.6,128.405,174.38,117.225,97.69,53.445,271.23,59.69,57.85,294.58,31.025,80.47,221.17,89.23,47.385,37.765,24.68,136.19,109.13,44.88,43.34,126.695,40.74,413.24,53.945,38.755,300.515,351.175,90.43,93.84,161.06,310.49,62.63,118.57,90.37,244.73,159.03,188.87,101.105,51.48,77.51,336.17
1588082051.785778,174.63,285.52,2353.55,1265.805,204.0,187.455,778.22,152.69,128.725,174.5,117.38,97.9,53.435,271.265,59.775,57.84,294.58,31.04,80.54,221.305,89.11,47.32,37.725,24.745,136.15,109.005,44.9,43.39,126.695,40.74,410.99,53.965,38.76,300.72,351.29,90.505,93.875,161.01,310.49,62.66,118.57,90.36,244.44,159.03,188.6,101.12,51.45,77.65,336.54
1588082112.405625,174.45,285.345,2352.08,1267.44,203.76,187.37,777.295,152.64,128.49,174.29,117.15,98.085,53.435,270.725,59.735,57.93,294.58,31.015,80.455,220.725,89.17,47.26,37.725,24.75,136.12,109.075,44.9,43.345,126.695,40.74,411.12,53.905,38.71,300.05,350.95,90.5,93.91,161.04,310.26,62.58,118.57,90.21,243.52,159.03,188.55,100.93,51.43,77.56,336.4
1588082172.715289,174.48,285.145,2349.91,1265.6,203.29,187.295,779.47,152.41,128.49,174.255,117.075,98.15,53.405,270.68,59.625,57.87,293.275,31.005,80.405,220.37,89.045,47.255,37.7,24.745,136.105,108.725,44.905,43.26,126.695,40.74,410.51,53.88,38.485,299.77,350.29,90.535,93.7,160.79,310.26,62.475,118.57,90.06,242.55,158.67,188.18,100.815,51.38,77.61,335.865
1588082232.945086,174.39,284.935,2351.75,1266.08,203.36,187.57,779.575,152.56,128.49,174.425,117.03,98.28,53.43,271.3,59.665,57.86,293.37,31.01,80.48,220.425,89.03,47.295,37.775,24.8,136.135,108.49,44.915,43.27,126.69,40.725,411.375,53.905,38.525,299.85,350.04,90.605,93.7,160.8,310.26,62.56,118.52,90.09,241.71,158.66,188.295,100.81,51.38,77.71,336.04
1588082293.169793,174.17,284.925,2353.43,1264.995,203.25,187.53,778.575,152.675,128.49,174.02,117.09,98.08,53.42,270.51,59.61,57.845,293.37,30.975,80.535,220.415,89.07,47.255,37.83,24.725,136.12,108.13,44.815,43.18,126.69,40.715,410.62,53.915,38.495,299.34,350.175,90.605,93.61,160.91,310.67,62.46,118.52,89.94,241.59,158.43,188.17,100.71,51.43,77.71,335.83
1588082353.387117,174.01,284.45,2348.0,1264.29,203.07,187.56,778.43,152.725,128.67,173.56,116.96,97.66,53.38,269.74,59.645,57.835,291.855,30.92,80.54,220.13,89.07,47.22,37.87,24.65,136.125,107.725,44.845,43.155,126.69,40.68,411.3,53.755,38.44,298.66,349.435,90.26,93.35,160.57,310.65,62.425,118.52,89.72,241.43,157.8,187.655,100.49,51.45,77.6,334.83
