lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO,MSFT_volume,AAPL_volume,AMZN_volume,GOOGL_volume,BABA_volume,FB_volume,TSLA_volume,JNJ_volume,WMT_volume,V_volume,PG_volume,JPM_volume,TSM_volume,MA_volume,INTC_volume,VZ_volume,UNH_volume,T_volume,MRK_volume,HD_volume,NVS_volume,KO_volume,PFE_volume,BAC_volume,PEP_volume,DIS_volume,XOM_volume,CSCO_volume,TM_volume,CHL_volume,NFLX_volume,ORCL_volume,CMCSA_volume,NVDA_volume,ADBE_volume,CVX_volume,ABT_volume,LLY_volume,COST_volume,BMY_volume,SAP_volume,NKE_volume,AMGN_volume,CRM_volume,MCD_volume,MDT_volume,AZN_volume,PM_volume,TMO_volume
1588081207.998884,174.51,284.42,2363.0,1266.24,203.33,188.17,788.68,152.58,128.17,174.185,116.74,96.69,53.535,270.545,59.81,57.95,295.0,31.015,80.775,222.34,89.87,47.465,38.24,24.35,136.66,109.78,44.5,43.44,126.38,40.81,415.445,53.725,38.78,299.92,352.04,89.83,93.75,160.75,310.64,62.8,118.86,90.34,243.62,160.365,189.17,101.45,51.91,76.86,341.15,20253,17282,8407,5046,57593,29752,29367,53575,10316,15646,7653,35054,37496,18182,22630,12056,9000,47629,97126,8060,7185,47238,68153,91518,21595,46977,12126,37088,500,676,11371,5622,41525,8510,5488,28129,21683,7107,1956,9655,225,21865,5447,6932,6771,5394,2699,6290,54837
1588081268.206626,174.92,284.72,2363.98,1266.24,203.44,187.995,787.085,152.65,128.19,174.41,116.74,96.74,53.44,271.07,59.745,57.95,295.2,30.995,80.765,222.19,89.83,47.42,38.2,24.37,136.7,109.71,44.47,43.445,126.38,40.81,415.73,53.725,38.72,300.13,352.185,89.725,93.74,161.43,310.59,62.8,118.86,90.405,243.47,160.68,189.09,101.34,51.98,76.77,340.835,21192,18282,9107,5046,59193,30003,29967,54175,10616,16746,8244,37780,38696,18482,24012,12548,9555,50460,105699,8564,7888,47838,69359,95005,22095,49898,13326,38188,500,676,11671,5622,42125,8910,5588,29429,22243,7807,2156,9955,225,23363,5962,7232,7312,5694,3100,6490,54939
1588081328.439163,174.915,284.53,2363.59,1269.285,203.42,187.66,786.43,152.51,128.44,174.37,116.61,96.96,53.38,270.99,59.755,57.95,295.2,31.015,80.74,222.205,89.64,47.36,38.2,24.37,136.54,109.635,44.4,43.37,126.38,40.81,414.155,53.84,38.63,300.61,352.59,89.75,93.72,161.33,310.585,62.765,118.86,90.405,243.095,160.565,189.11,101.33,51.94,76.82,340.475,23137,18583,9331,5052,60393,31303,33828,54678,10916,18046,10385,40025,39296,18782,24685,12548,9555,51872,112478,8964,7988,48969,69869,100229,22195,55338,13964,39188,500,676,14291,5822,44125,9510,5790,30232,23424,7907,2256,10555,225,24863,6492,7461,7445,5994,3400,7290,55155
1588081389.113475,174.81,284.43,2356.9,1268.08,203.3,187.7,783.015,152.5,128.62,174.05,116.565,96.9,53.345,270.445,59.58,57.9,296.07,31.015,80.73,222.44,89.635,47.385,38.175,24.385,136.57,109.86,44.48,43.35,126.695,40.81,413.32,53.855,38.625,299.275,351.465,89.825,93.75,161.33,310.585,62.795,118.86,90.31,243.2,160.155,188.87,101.29,51.92,76.825,339.16,23827,20501,9551,5157,61793,31423,41009,54882,13120,18753,16662,41232,43194,19282,27007,12658,9650,54714,120778,10466,8188,49806,72069,112085,22395,78182,14536,40889,600,676,15801,5924,49049,10816,5890,30268,23968,7907,2256,10655,225,29212,6927,7463,7676,6095,3700,7490,56352
1588081449.321541,174.91,284.455,2360.99,1267.55,203.88,187.72,784.025,152.63,128.435,174.28,116.595,97.49,53.385,271.25,59.605,57.87,296.34,31.005,80.87,222.44,89.44,47.345,38.06,24.535,136.45,109.985,44.78,43.41,126.695,40.81,413.74,53.88,38.67,300.065,351.305,90.51,93.685,160.82,310.585,62.82,118.86,90.4,243.2,160.05,189.23,101.33,51.78,76.825,338.76,25043,22927,10355,5158,63625,32123,43959,55282,14085,19253,19764,43187,44394,21195,27707,12892,9756,57910,136327,11366,8388,51535,72569,120519,23395,80092,16416,41131,600,676,21099,6025,52689,11466,7290,30282,24409,8008,2256,11072,225,32262,6927,7573,8361,6195,4000,7490,56652
1588081509.696141,174.785,284.71,2352.915,1267.91,203.97,187.635,782.71,152.6,128.305,174.28,116.79,97.46,53.385,271.265,59.605,57.865,295.96,31.005,80.91,222.17,89.55,47.435,38.105,24.535,136.62,109.855,44.76,43.385,126.695,40.81,413.13,53.885,38.735,299.565,351.09,90.63,93.6,160.905,310.4,62.865,118.86,90.46,243.28,159.98,189.21,101.6,51.65,77.14,337.645,26598,23937,10517,5399,76478,32936,45474,55688,14202,19553,20825,45364,44694,24895,28323,13202,10260,59544,155193,12391,8688,52640,88273,123219,28495,81810,17798,42453,600,676,22509,6225,55915,12186,7517,31482,24732,8218,2260,11185,225,36272,7027,7596,8613,6495,4700,8000,57062
1588081569.906776,174.99,285.005,2355.77,1268.22,203.97,187.63,785.91,152.485,128.15,174.45,116.995,97.66,53.355,271.74,59.61,57.865,295.94,31.015,80.95,222.37,89.66,47.485,38.09,24.555,136.895,109.755,44.76,43.38,126.695,40.78,414.0,53.945,38.9,299.73,351.605,90.705,93.66,160.99,310.37,62.83,118.86,90.545,243.23,160.155,189.635,101.47,51.65,77.29,337.3,28998,24419,10617,5546,77033,33379,46096,56088,14325,19653,22906,46948,44994,25207,28899,13202,10960,60233,185755,13903,8788,55654,88973,125889,35342,83667,18076,43187,600,776,22763,6325,58922,13586,8012,31484,25340,8518,2274,11285,225,38470,7334,7621,9219,6895,5000,8299,57492
1588081630.128373,175.015,284.96,2354.82,1268.72,203.75,187.52,785.555,152.49,128.25,174.48,116.865,97.49,53.38,272.25,59.615,57.91,295.015,31.025,80.835,222.12,89.73,47.5,38.04,24.555,136.91,109.4,44.81,43.365,126.86,40.78,413.8,53.955,38.84,300.08,352.04,90.695,93.81,161.0,310.245,62.85,118.86,90.52,243.565,159.865,189.445,101.49,51.68,77.435,337.45,30298,25919,10727,5576,78833,33889,47296,57094,14744,19953,24425,47648,45394,30107,29100,13402,11060,62528,191405,14403,9188,57902,89174,142261,36142,85162,19020,43823,710,876,22784,6850,60398,14536,8912,31584,25993,8767,2276,11685,225,40070,7418,7633,10723,7432,5200,8806,57891
1588081690.368571,174.62,284.88,2353.54,1268.09,203.535,186.93,784.03,152.555,128.38,174.45,116.99,97.54,53.335,272.35,59.465,57.89,294.57,31.02,80.68,222.155,89.57,47.505,37.955,24.58,136.72,108.94,44.765,43.355,126.86,40.78,412.725,53.915,38.805,299.75,350.875,90.545,93.83,160.66,310.475,62.825,118.86,90.46,243.73,159.46,189.27,101.485,51.575,77.32,337.12,30554,26471,11188,5738,79763,35753,51639,57995,14858,20253,25597,50016,47325,31264,30811,13602,11460,64858,196616,14613,9288,65547,96016,145715,57448,89439,19483,48354,710,876,24744,7050,63859,15078,9571,32194,26507,9269,2277,12182,225,41708,9143,7642,13642,8335,5500,8913,57991
1588081750.648628,174.79,285.105,2353.105,1265.74,203.855,186.91,784.1,152.335,128.45,174.73,117.115,97.205,53.35,272.605,59.495,57.855,294.11,31.015,80.88,221.85,89.62,47.395,37.83,24.555,136.675,108.925,44.58,43.37,126.745,40.74,412.655,53.945,38.775,300.36,350.875,90.3,93.87,160.555,310.465,62.615,118.86,90.61,243.77,159.62,189.09,101.225,51.59,77.375,337.305,30654,27127,11316,6241,81712,36579,52336,60168,15308,20753,26100,54031,48474,36201,33125,15200,12160,66451,197766,14863,10096,66823,100447,149728,58688,90539,21165,53123,810,976,25556,7150,68921,15080,9571,34469,28107,10744,2278,12485,225,41900,10677,7652,26127,10074,5700,8914,58398
1588081810.871413,174.64,285.0,2356.09,1265.625,203.85,187.01,780.305,152.125,128.38,174.84,116.93,97.32,53.3,272.055,59.49,57.815,294.17,30.995,80.5,221.465,89.47,47.29,37.695,24.61,136.54,109.04,44.66,43.25,126.745,40.74,413.35,53.945,38.725,299.88,351.24,90.26,93.55,160.28,310.465,62.54,118.665,90.58,243.45,159.405,188.85,100.995,51.545,77.18,336.865,32643,28459,11618,6441,82317,38243,53985,65856,15616,21453,31138,56617,48589,38732,34234,17400,12860,72078,198571,16110,10196,68134,103543,152882,59238,92139,22176,58435,810,976,26056,8561,72921,16040,9575,35069,29007,10854,2278,13685,325,42800,12577,7660,27627,11433,6000,9214,58804
1588081871.07649,174.72,284.875,2355.94,1265.73,203.83,186.875,776.985,152.345,128.405,174.65,117.235,97.45,53.32,271.675,59.64,57.89,294.445,31.02,80.64,221.19,89.28,47.34,37.725,24.595,136.67,109.255,44.74,43.295,126.745,40.74,413.625,53.935,38.665,300.2,350.91,90.42,93.73,160.7,310.465,62.57,118.665,90.53,243.715,159.445,189.055,101.0,51.36,77.385,337.34,33542,28759,11824,6808,83017,40443,55342,71821,15720,22563,32056,57348,49789,40032,36329,18541,13360,77620,201871,21936,10496,68443,106093,156526,59338,96544,22794,72080,810,976,27139,9461,74779,16940,11075,35569,33255,11054,2278,14385,325,43201,13677,7966,28227,13155,6300,9414,59416
1588081931.310036,174.655,285.2,2355.515,1265.315,204.02,187.0,779.63,152.445,128.405,174.62,117.305,97.59,53.4,271.625,59.76,57.85,294.58,31.025,80.445,221.41,89.32,47.39,37.745,24.61,136.55,109.335,44.81,43.345,126.695,40.74,413.605,53.895,38.745,300.74,351.175,90.31,93.84,160.64,310.465,62.595,118.665,90.39,244.85,159.41,188.835,101.085,51.37,77.51,336.45,33765,29061,12024,7008,84518,42025,56803,85619,15720,24563,33647,57748,50395,40832,37629,20141,13558,81720,202871,24237,10896,68745,122336,161191,59584,97897,23946,73380,910,976,28139,9661,80319,20890,12675,35869,33955,11654,2278,14585,325,45756,15077,7975,29566,13755,7515,9814,59637
1588081991.57416,174.69,285.24,2354.77,1265.805,203.86,187.225,774.355,152.6,128.405,174.38,117.225,97.69,53.445,271.23,59.69,57.85,294.58,31.025,80.47,221.17,89.23,47.385,37.765,24.68,136.19,109.13,44.88,43.34,126.695,40.74,413.24,53.945,38.755,300.515,351.175,90.43,93.84,161.06,310.49,62.63,118.57,90.37,244.73,159.03,188.87,101.105,51.48,77.51,336.17,34260,29561,12124,7042,86420,42425,59871,86819,15720,24663,35495,57948,50795,41768,39340,21067,13558,84122,204171,25797,11396,69290,139536,164861,60234,102497,25485,73680,910,976,28839,9761,81255,22190,13479,35969,34555,11755,2378,14985,425,46157,18316,8175,30566,14155,7715,10114,60055
1588082051.785778,174.63,285.52,2353.55,1265.805,204.0,187.455,778.22,152.69,128.725,174.5,117.38,97.9,53.435,271.265,59.775,57.84,294.58,31.04,80.54,221.305,89.11,47.32,37.725,24.745,136.15,109.005,44.9,43.39,126.695,40.74,410.99,53.965,38.76,300.72,351.29,90.505,93.875,161.01,310.49,62.66,118.57,90.36,244.44,159.03,188.6,101.12,51.45,77.65,336.54,34360,30216,12224,7042,91443,44820,60371,88219,16520,25063,36119,59698,50896,42468,40540,21467,13558,88393,205472,26197,11596,70193,140344,166903,60754,111098,25863,74195,910,976,29178,10361,82364,23349,14613,35971,34755,11855,2378,15449,425,47098,20316,8175,32592,14655,7915,10664,60347
1588082112.405625,174.45,285.345,2352.08,1267.44,203.76,187.37,777.295,152.64,128.49,174.29,117.15,98.085,53.435,270.725,59.735,57.93,294.58,31.015,80.455,220.725,89.17,47.26,37.725,24.75,136.12,109.075,44.9,43.345,126.695,40.74,411.12,53.905,38.71,300.05,350.95,90.5,93.91,161.04,310.26,62.58,118.57,90.21,243.52,159.03,188.55,100.93,51.43,77.56,336.4,35127,30916,12469,7142,92693,47241,60771,88519,16625,25563,37778,63010,50896,43568,41650,21667,13558,95504,206972,27251,11803,71914,142251,168962,61054,116024,26269,76020,910,976,30788,11461,83409,23849,15262,36179,34955,12255,2428,16352,425,47858,20816,8175,32816,15155,8815,10764,60675
1588082172.715289,174.48,285.145,2349.91,1265.6,203.29,187.295,779.47,152.41,128.49,174.255,117.075,98.15,53.405,270.68,59.625,57.87,293.275,31.005,80.405,220.37,89.045,47.255,37.7,24.745,136.105,108.725,44.905,43.26,126.695,40.74,410.51,53.88,38.485,299.77,350.29,90.535,93.7,160.79,310.26,62.475,118.57,90.06,242.55,158.67,188.18,100.815,51.38,77.61,335.865,35527,31556,13199,7643,95949,54666,61286,89019,16625,25988,38766,64916,51301,44168,42050,22375,13758,97646,219634,29481,12003,72029,143673,171845,72174,125011,27780,77120,910,976,33003,12161,86966,25549,15562,36479,35155,12455,2428,17352,425,48471,22681,8225,37637,17268,9510,10877,60980
1588082232.945086,174.39,284.935,2351.75,1266.08,203.36,187.57,779.575,152.56,128.49,174.425,117.03,98.28,53.43,271.3,59.665,57.86,293.37,31.01,80.48,220.425,89.03,47.295,37.775,24.8,136.135,108.49,44.915,43.27,126.69,40.725,411.375,53.905,38.525,299.85,350.04,90.605,93.7,160.8,310.26,62.56,118.52,90.09,241.71,158.66,188.295,100.81,51.38,77.71,336.04,35736,32158,13300,7958,96749,55066,61852,89451,16625,26518,40427,65966,52520,45468,42451,23035,13908,100546,252558,30281,12113,72585,144273,177459,75599,134835,28440,78632,1410,991,33462,12772,87803,25649,15862,36579,35155,12507,2428,18552,525,49071,23200,8226,38037,17305,9510,11429,61206
1588082293.169793,174.17,284.925,2353.43,1264.995,203.25,187.53,778.575,152.675,128.49,174.02,117.09,98.08,53.42,270.51,59.61,57.845,293.37,30.975,80.535,220.415,89.07,47.255,37.83,24.725,136.12,108.13,44.815,43.18,126.69,40.715,410.62,53.915,38.495,299.34,350.175,90.605,93.61,160.91,310.67,62.46,118.52,89.94,241.59,158.43,188.17,100.71,51.43,77.71,335.83,36442,32858,13315,8263,99538,56866,62452,89655,16625,27118,41524,67576,53075,46078,44351,23835,13908,106866,254773,31246,12313,73301,145596,238659,84073,135237,29248,79814,1410,1009,33964,13072,88441,26214,16162,36579,36305,13032,2587,18952,525,49649,24630,8326,38453,17698,9610,11458,61529
1588082353.387117,174.01,284.45,2348.0,1264.29,203.07,187.56,778.43,152.725,128.67,173.56,116.96,97.66,53.38,269.74,59.645,57.835,291.855,30.92,80.54,220.13,89.07,47.22,37.87,24.65,136.125,107.725,44.845,43.155,126.69,40.68,411.3,53.755,38.44,298.66,349.435,90.26,93.35,160.57,310.65,62.425,118.52,89.72,241.43,157.8,187.655,100.49,51.45,77.6,334.83,36853,34447,13515,8563,101940,62709,62985,89855,16831,27868,42471,68726,55704,47975,44651,24380,14049,110351,264219,32978,12313,74330,146823,248158,88714,137379,29496,81743,1410,1013,34682,13451,89274,29662,18370,36792,37848,13132,2589,19282,525,49856,25736,8535,39791,17803,9710,12073,61630
1588082413.609657,174.12,284.68,2349.48,1265.07,203.395,187.56,777.22,152.495,128.685,173.55,116.675,97.265,53.385,269.115,59.735,57.795,291.11,30.895,80.495,219.615,89.01,47.21,37.835,24.58,135.92,107.37,44.74,43.155,126.69,40.68,411.795,53.745,38.5,298.675,349.79,90.24,93.22,160.59,310.66,62.33,118.52,89.64,241.09,157.61,187.42,100.25,51.51,77.56,334.83,37629,35247,13985,8966,103905,64954,64314,90990,17175,32842,43843,69531,62720,50893,46067,25452,14362,116651,266697,34443,12713,76654,167924,249859,91922,138775,30225,82613,1410,1013,35635,13888,90272,30644,19783,38110,41299,13432,2694,20639,525,50484,27195,8555,40392,18609,9810,12942,61630
1588082473.866546,173.6,284.13,2346.72,1263.89,203.355,187.45,777.005,152.25,128.66,173.33,116.65,97.155,53.405,268.795,59.65,57.715,291.235,30.845,80.27,219.415,88.92,47.18,37.72,24.555,136.09,107.015,44.72,43.095,126.69,40.67,411.11,53.73,38.4,298.56,348.59,90.37,93.295,160.32,310.195,62.28,118.52,89.535,240.65,157.04,186.95,100.17,51.51,77.37,333.405,38637,38448,14285,9466,106277,66504,65958,91729,18179,40652,45806,71194,64235,51990,48774,28304,14654,127378,269660,35473,12813,76956,172208,265649,94822,148377,30878,84512,1410,1116,36320,14188,91269,31444,20396,38524,42199,13433,2896,21205,525,51506,28297,9481,40694,19117,9810,16498,61940
1588082534.110174,173.805,284.235,2348.11,1263.18,203.34,187.27,779.35,152.425,128.825,173.235,116.815,97.14,53.405,268.885,59.7,57.75,291.28,30.82,80.24,219.45,88.67,47.165,37.75,24.54,136.2,107.33,44.66,43.14,126.69,40.685,412.155,53.73,38.465,298.98,348.73,90.16,93.15,160.32,310.42,62.375,118.52,89.635,241.15,157.23,186.95,100.4,51.45,77.385,332.99,41460,39584,14455,9475,106928,68096,67120,92269,19279,44544,46812,71649,64442,53490,50214,29004,15176,128619,270166,36334,13113,78048,172508,274328,97022,149387,31731,86912,1410,1246,36651,14188,91883,31773,21704,38529,42299,13433,3001,21557,525,51616,29815,10002,40694,19540,10210,17721,62343
1588082594.318952,173.79,283.99,2351.71,1264.83,203.19,187.4,780.96,152.69,129.185,173.45,116.95,97.13,53.405,269.015,59.67,57.74,290.54,30.83,80.275,219.465,88.82,47.105,37.795,24.545,135.94,107.45,44.72,43.13,126.69,40.71,412.36,53.84,38.52,298.56,348.565,90.24,93.22,160.625,310.585,62.41,118.52,89.66,241.18,157.5,186.805,100.68,51.45,77.375,332.655,42633,40584,14600,9575,108596,68796,67889,92599,20630,45144,47818,72249,65142,54790,51058,29304,15190,132626,275892,39046,13463,78402,173162,280248,117961,150887,32907,88312,1410,1274,37501,14788,92183,32697,22404,38879,42499,14033,3102,22193,525,52031,30765,10107,42732,19846,10210,21572,62461
1588082654.553837,173.78,283.99,2349.07,1264.63,203.255,187.335,780.78,152.945,129.22,173.45,116.995,97.235,53.435,268.86,59.58,57.72,290.54,30.82,80.4,219.56,88.72,47.15,37.825,24.535,136.08,107.195,44.81,43.16,126.69,40.71,411.31,53.86,38.475,298.56,348.24,90.36,93.17,160.7,310.585,62.385,118.52,89.56,241.07,157.53,186.715,100.71,51.45,77.54,332.185,43533,41368,15050,9697,110341,69796,68694,92983,20940,45144,48396,73459,65742,55260,53058,29914,15190,138328,323534,40447,13863,79212,176819,282116,119461,151800,33299,89242,1410,1274,37828,14798,93083,32697,23539,39099,42714,14354,3102,22393,525,52553,31890,10711,42771,20090,10210,23629,62473
1588082714.762552,173.82,284.39,2353.535,1265.63,203.64,187.71,781.845,153.08,129.295,173.6,116.975,97.48,53.45,269.36,59.58,57.74,290.54,30.89,80.38,219.99,88.9,47.285,37.83,24.565,136.53,107.49,44.83,43.185,126.69,40.71,412.805,53.89,38.515,298.72,348.49,90.35,93.23,160.71,310.585,62.39,118.52,89.71,240.67,157.495,187.1,100.765,51.45,77.63,332.305,44681,42544,15152,9797,112591,73297,68794,93483,22400,45244,48634,73861,65842,55713,54358,30336,15190,138897,325484,44502,14163,80334,178048,284016,120966,154143,33608,89743,1410,1274,42288,14998,93979,32907,23924,40699,42984,14555,3102,22693,525,52843,32208,11313,42871,20548,10210,23751,62478
