lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO
1586440828.298577,166.155,269.73,2047.365,1216.31,199.71,176.635,569.45,143.09,120.84,176.28,115.94,101.765,50.48,274.21,58.345,57.545,265.435,30.42,80.85,203.07,85.21,49.195,35.325,24.86,133.37,106.57,45.01,41.44,0.0,40.0,366.71,52.62,37.85,269.42,319.665,88.52,84.07,145.435,302.46,59.19,120.47,86.565,216.18,155.58,183.8,100.97,43.945,76.325,308.54
1586440889.238909,166.32,269.46,2046.41,1217.57,199.67,176.86,570.0,142.94,120.755,176.41,115.775,101.775,50.445,274.06,58.24,57.545,265.435,30.435,80.725,203.39,85.21,49.16,35.295,24.91,133.06,106.485,45.095,41.52,0.0,40.0,367.2,52.68,37.805,269.56,319.92,88.52,83.92,145.52,302.69,59.23,120.47,86.67,216.58,155.41,184.36,100.7,43.915,76.345,308.135
1586440950.384881,166.045,269.39,2043.0,1215.805,199.37,176.69,570.73,142.765,120.8,176.2,115.845,101.65,50.4,273.94,58.185,57.265,266.06,30.38,80.45,203.41,85.19,49.19,35.16,24.915,133.13,106.51,45.185,41.495,0.0,40.02,367.53,52.68,37.745,268.94,319.465,88.34,83.81,145.135,302.34,59.23,120.47,86.48,216.41,155.52,184.82,100.46,43.87,76.24,307.7
1586441010.588359,166.12,269.64,2044.92,1216.74,199.53,176.82,570.95,142.94,120.73,176.495,115.84,101.57,50.475,274.245,58.13,57.315,266.595,30.445,80.535,203.5,85.19,49.215,35.2,24.83,133.3,106.9,45.235,41.515,0.0,40.1,368.315,52.68,37.825,269.25,319.83,88.6,83.93,145.37,302.19,59.295,120.47,86.8,216.41,155.81,184.99,100.78,43.87,76.26,307.74
1586441070.780414,165.685,269.48,2041.04,1214.73,199.08,176.53,569.3,142.52,120.5,176.22,115.88,101.55,50.345,274.49,58.055,57.315,265.845,30.4,80.45,203.51,85.19,49.185,35.11,24.74,133.36,106.32,45.105,41.34,0.0,40.1,368.315,52.68,37.75,268.21,319.31,88.265,83.65,145.225,302.445,59.06,120.75,86.75,216.41,155.3,184.65,100.53,43.87,76.3,307.495
1586441130.982694,165.47,268.66,2039.24,1212.905,198.95,176.265,569.29,142.27,120.29,175.675,115.5,101.67,50.285,273.54,57.98,57.1,265.915,30.325,80.505,203.68,85.19,49.065,35.1,24.73,133.36,106.03,44.885,41.24,0.0,40.1,368.19,52.555,37.675,268.31,318.12,87.31,83.51,145.195,302.445,59.15,120.75,86.48,216.57,155.12,184.1,100.35,43.715,76.085,307.07
1586441191.202382,165.455,268.71,2039.28,1211.34,199.015,176.11,568.8,142.18,120.27,175.84,115.465,101.555,50.23,273.625,57.915,57.11,265.915,30.305,80.335,203.54,85.05,49.045,35.05,24.71,133.13,106.405,45.015,41.215,0.0,40.1,368.6,52.61,37.645,267.335,317.705,87.41,83.14,144.895,301.21,59.02,120.75,86.6,216.34,154.975,184.18,100.04,43.71,76.02,306.84
1586441251.419134,164.85,267.78,2039.6,1207.99,198.845,175.55,567.2,141.92,120.27,175.12,115.655,101.355,50.08,273.05,57.805,57.025,265.915,30.26,80.4,203.55,84.91,49.01,35.01,24.685,132.96,105.8,44.935,41.11,0.0,40.1,367.45,52.575,37.61,266.39,317.445,87.2,83.165,144.685,300.83,59.01,120.57,86.52,216.19,154.94,184.035,100.02,43.71,75.935,306.685
1586441311.698507,164.52,267.525,2039.26,1206.7,198.72,175.12,566.29,142.18,120.47,174.82,116.08,101.35,50.025,272.73,57.75,57.025,264.35,30.27,80.49,203.275,84.84,49.13,35.065,24.67,133.425,105.45,44.855,41.04,0.0,40.1,366.22,52.585,37.555,266.23,316.995,87.2,83.17,144.73,300.715,58.96,120.335,86.39,216.19,154.97,183.63,100.13,43.6,76.02,305.52
1586441371.903199,164.66,267.15,2035.51,1204.62,198.5,174.6,565.53,142.13,120.385,174.78,116.24,100.79,49.93,272.355,57.645,57.02,264.44,30.24,80.585,203.48,84.825,49.085,35.07,24.57,133.345,105.31,44.82,40.98,0.0,40.1,365.355,52.55,37.47,265.75,317.01,87.1,83.29,144.735,300.0,59.03,120.335,86.225,216.19,154.72,183.515,100.02,43.6,76.095,305.52
1586441432.109751,164.88,267.255,2033.59,1203.4,198.535,174.19,566.12,142.46,120.66,174.64,116.41,101.25,49.97,272.35,57.815,57.075,265.24,30.275,80.66,203.65,84.76,49.17,35.17,24.595,133.34,105.1,44.76,41.095,0.0,40.1,365.06,52.62,37.455,265.11,316.25,86.945,83.29,145.305,299.975,59.015,120.335,86.11,216.19,154.47,183.01,100.045,43.6,76.075,306.735
1586441494.772068,164.98,267.265,2036.09,1203.02,198.77,174.22,566.12,142.66,120.61,174.92,116.38,101.19,50.025,272.35,57.835,57.14,264.15,30.35,80.66,203.74,84.92,49.195,35.19,24.6,133.38,105.34,44.87,41.14,0.0,40.1,365.25,52.7,37.455,265.82,316.84,87.655,83.45,145.525,299.35,59.12,120.335,86.35,216.19,155.0,182.98,100.185,43.6,76.14,306.095
1586441555.001869,165.02,267.345,2037.225,1204.42,199.005,174.68,568.14,142.78,120.61,175.56,116.315,101.175,49.985,272.995,57.725,57.155,264.81,30.375,80.8,204.0,85.0,49.24,35.21,24.65,133.38,105.695,44.96,41.215,0.0,39.83,366.05,52.7,37.615,266.0,317.285,87.68,83.385,145.555,298.2,59.17,120.335,86.35,216.19,155.275,182.98,100.345,43.6,76.185,306.105
1586441615.479963,164.68,267.025,2034.25,1203.41,198.435,174.52,568.14,142.39,120.29,175.225,116.375,100.98,49.89,273.8,57.595,57.225,264.53,30.42,80.695,204.15,85.02,49.285,35.18,24.655,133.525,105.59,45.005,41.205,0.0,39.83,365.405,52.71,37.575,266.26,316.2,87.705,83.385,145.305,300.18,59.095,120.335,86.35,216.19,155.0,183.22,100.33,43.71,76.185,306.33
1586441675.711684,164.67,266.62,2034.35,1198.79,198.335,174.05,566.8,142.35,120.35,175.11,116.54,100.88,49.91,273.655,57.4,57.26,264.13,30.445,80.675,203.905,85.02,49.35,35.12,24.635,133.62,105.38,44.915,41.105,0.0,39.83,364.975,52.68,37.525,265.21,315.82,87.61,83.5,145.355,300.29,59.04,120.335,86.59,216.19,154.985,183.295,100.38,43.685,76.215,306.33
1586441735.920389,163.965,265.92,2032.0,1196.75,197.95,173.93,563.32,142.485,120.63,174.68,116.55,101.15,49.87,273.425,57.27,57.275,263.62,30.445,80.745,204.16,84.99,49.33,35.13,24.62,133.78,105.02,44.835,41.065,0.0,39.83,364.47,52.67,37.49,264.79,315.09,87.61,83.5,145.23,299.575,59.04,120.335,86.64,216.19,154.65,183.295,100.225,43.685,76.34,305.635
1586441796.55652,164.495,266.59,2033.635,1198.21,197.7,173.86,564.005,142.6,120.63,174.82,116.55,101.14,49.865,272.775,56.96,57.385,263.425,30.37,80.88,204.21,84.99,49.435,35.15,24.625,133.42,105.035,45.005,41.07,0.0,39.83,364.91,52.67,37.455,264.595,315.17,87.61,83.515,145.375,299.905,59.075,120.335,86.59,216.19,155.38,183.49,100.63,43.685,76.295,306.06
1586441856.78822,164.16,265.93,2031.0,1195.92,197.935,173.69,564.435,142.865,120.87,174.86,116.795,100.685,49.825,273.24,57.0,57.365,262.64,30.38,80.855,203.835,84.99,49.345,35.12,24.495,133.56,104.66,44.91,41.045,0.0,39.83,365.01,52.68,37.405,263.695,314.94,87.74,83.53,145.325,300.31,59.03,119.99,86.37,216.225,154.99,183.49,100.73,43.67,76.375,305.675
1586441917.000362,164.005,265.65,2028.06,1194.71,197.26,173.405,560.83,142.835,120.83,174.14,116.77,100.77,49.775,272.095,56.865,57.38,262.41,30.365,80.855,203.38,84.99,49.31,35.1,24.475,133.27,104.58,44.82,41.025,0.0,39.83,364.86,52.68,37.345,262.67,314.94,87.515,83.5,145.225,300.345,59.03,119.99,86.19,216.225,154.42,183.49,100.54,43.67,76.35,305.675
