lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO
1588254005.516439,177.965,289.69,2407.355,1332.805,204.825,204.285,854.67,149.095,122.905,179.45,116.89,94.89,53.96,278.89,60.92,57.695,290.66,30.705,80.18,220.07,85.68,46.29,37.635,24.065,131.18,107.695,46.06,42.71,124.255,40.29,415.67,53.12,37.44,295.585,347.215,91.51,93.01,156.14,306.21,60.865,119.805,86.605,234.93,161.83,182.51,97.46,53.65,74.08,334.485
1588254065.720477,177.92,289.565,2409.7,1328.02,204.5,203.88,859.055,149.19,122.57,179.41,116.725,95.085,53.96,278.295,60.78,57.585,290.27,30.73,79.95,220.25,85.6,46.13,37.48,24.12,131.03,107.9,46.26,42.63,124.255,40.3,415.42,53.1,37.38,294.94,347.05,91.58,92.98,156.14,306.21,60.74,119.89,86.52,234.93,161.805,182.8,97.58,53.59,74.14,333.68
1588254125.944035,178.3,290.65,2413.98,1330.85,204.93,204.7,861.38,148.78,122.42,179.625,116.62,95.26,54.02,278.22,60.79,57.555,289.77,30.73,79.84,219.96,85.54,46.125,37.41,24.16,130.94,108.39,46.4,42.66,124.255,40.3,417.015,53.105,37.415,295.64,347.585,91.95,93.04,155.07,304.93,60.65,119.89,86.615,234.0,162.16,182.71,97.58,53.35,73.66,333.065
1588254186.157985,178.0,290.62,2413.995,1331.03,204.61,205.37,861.0,148.7,122.23,179.43,116.475,95.26,53.98,277.85,60.795,57.425,290.17,30.67,79.685,220.35,85.51,46.16,37.395,24.16,130.88,108.4,46.8,42.575,124.255,40.32,416.515,53.025,37.455,295.55,347.7,92.69,92.94,155.245,304.36,60.615,119.94,86.57,233.97,162.53,182.75,97.48,53.29,73.72,332.54
1588254246.528927,178.53,291.02,2416.49,1333.56,204.63,205.9,864.57,148.76,122.19,179.615,116.46,95.26,54.02,278.43,60.775,57.455,290.02,30.65,79.73,220.22,85.51,46.245,37.4,24.215,130.92,108.59,46.86,42.575,124.255,40.32,417.19,53.025,37.51,295.71,347.9,92.65,93.01,155.38,304.32,60.63,119.95,86.68,233.97,162.8,182.47,97.52,53.29,73.74,332.715
1588254306.953239,177.955,291.33,2419.95,1335.4,204.85,205.04,859.97,148.755,122.095,179.46,116.46,94.76,54.02,278.035,60.61,57.455,289.87,30.56,79.89,219.99,85.51,46.175,37.385,24.07,130.885,108.18,46.6,42.59,124.255,40.32,417.14,53.075,37.48,295.99,348.19,92.01,92.885,155.38,304.14,60.755,119.95,86.7,234.0,162.655,182.72,97.42,53.34,73.63,332.94
1588254367.318679,177.94,291.33,2417.29,1336.53,204.93,205.28,861.605,148.695,121.95,179.2,116.24,94.78,53.98,277.735,60.785,57.435,290.04,30.515,79.72,219.65,85.51,46.12,37.405,23.99,130.645,108.61,46.42,42.565,124.255,40.32,418.74,53.13,37.8,296.39,347.7,91.86,92.9,155.38,304.3,60.72,119.7,86.64,234.04,162.39,182.72,97.31,53.41,73.285,332.53
1588254427.538265,178.43,291.61,2418.495,1341.54,204.99,206.115,864.47,148.78,121.96,179.505,116.09,95.06,53.95,278.06,60.785,57.44,289.99,30.58,79.72,219.65,85.33,46.09,37.45,24.04,130.57,109.065,46.67,42.65,124.255,40.32,420.04,53.055,37.63,296.28,348.72,92.215,92.975,155.325,304.0,60.67,119.84,86.74,233.71,162.7,182.695,97.31,53.35,73.435,331.955
1588254487.779767,178.8,291.915,2424.015,1342.19,204.97,205.84,857.76,148.84,122.26,179.575,116.18,95.12,53.975,277.72,60.645,57.48,290.15,30.57,79.52,220.28,85.33,46.06,37.465,24.04,130.635,109.115,46.515,42.61,124.255,40.32,420.335,53.03,37.58,296.18,348.6,91.755,92.945,155.27,304.55,60.725,119.885,86.86,233.65,162.37,182.85,97.415,53.36,73.43,332.17
1588254548.099592,178.95,292.395,2428.225,1343.36,204.715,207.5,858.51,148.81,122.09,179.76,116.18,95.2,53.98,277.605,60.57,57.54,290.34,30.59,79.48,220.12,85.33,46.05,37.51,24.1,130.6,109.215,46.53,42.58,124.68,40.36,420.49,53.05,37.63,295.985,348.855,91.845,92.605,155.16,303.94,60.76,119.82,86.975,233.035,162.71,183.89,97.36,53.27,73.21,331.97
1588254608.35985,178.87,292.31,2430.005,1340.765,204.41,207.56,857.0,148.75,121.855,179.61,116.125,95.14,53.92,277.39,60.48,57.485,289.78,30.565,79.3,219.94,85.13,46.04,37.515,24.05,130.52,109.58,46.475,42.545,124.68,40.355,420.635,52.88,37.64,295.51,348.855,91.78,92.605,155.015,303.76,60.585,119.82,87.08,232.0,162.51,183.7,97.22,53.085,72.89,331.79
1588254668.628581,179.015,292.75,2435.32,1341.63,204.66,208.175,860.96,148.8,121.85,180.11,116.07,95.18,53.96,278.045,60.645,57.505,289.95,30.55,79.32,220.17,85.13,46.04,37.53,24.1,130.47,109.67,46.65,42.555,124.68,40.355,421.745,52.88,37.54,295.73,349.1,92.14,92.33,155.11,303.91,60.72,119.685,87.16,232.845,162.915,183.69,97.22,52.95,73.29,331.55
1588254728.929283,179.01,292.78,2432.59,1341.1,204.39,207.96,858.34,149.08,122.04,179.91,116.07,95.27,54.02,277.895,60.56,57.46,290.405,30.54,79.31,220.59,85.17,46.06,37.57,24.145,130.44,109.555,46.68,42.515,124.68,40.39,421.27,53.0,37.65,296.19,349.475,92.47,92.37,155.06,303.91,60.56,119.765,87.165,233.06,162.83,183.43,97.13,52.99,73.41,332.78
1588254789.210351,179.58,292.685,2434.69,1341.745,204.365,207.53,853.01,149.06,122.09,180.37,116.1,95.25,54.01,278.02,60.575,57.365,290.73,30.495,79.31,220.32,85.17,46.02,37.595,24.08,130.48,109.34,46.595,42.47,124.68,40.38,421.22,52.94,37.73,295.86,349.67,92.31,92.53,155.06,304.21,60.655,119.765,87.12,233.09,162.93,183.43,97.13,53.02,73.505,333.305
1588254849.407342,179.67,292.845,2436.6,1343.07,204.105,207.63,854.52,149.11,121.96,180.35,116.1,95.27,54.06,278.145,60.725,57.38,290.95,30.475,79.295,220.58,85.21,46.015,37.59,24.12,130.45,109.51,46.715,42.475,124.74,40.415,421.68,53.03,37.785,295.99,349.7,92.31,92.485,155.17,303.99,60.635,119.765,87.2,233.2,163.185,183.37,97.09,53.125,73.48,333.525
1588254909.625124,179.145,293.22,2433.46,1342.26,204.0,207.84,854.905,148.765,122.065,180.35,116.02,95.65,54.035,278.33,60.565,57.34,290.78,30.46,79.28,220.58,85.19,46.06,37.545,24.18,130.56,109.37,46.905,42.43,124.74,40.415,420.58,53.05,37.8,296.27,349.38,92.52,92.37,155.03,304.035,60.585,119.765,87.125,233.22,162.995,183.87,97.12,53.13,73.595,333.97
1588254969.933087,178.67,292.93,2432.645,1343.175,203.695,207.32,855.115,148.82,122.18,180.47,115.935,95.92,53.995,278.2,60.505,57.35,290.69,30.53,79.31,220.58,85.19,46.28,37.585,24.235,130.885,109.37,47.03,42.49,124.74,40.42,419.48,53.09,37.88,295.84,349.39,92.77,92.36,155.2,304.55,60.67,119.765,87.145,233.41,162.945,183.82,97.19,53.13,73.76,334.25
1588255030.165827,179.1,293.17,2432.365,1345.76,204.14,207.73,855.635,149.035,122.23,180.87,115.965,95.82,54.02,279.14,60.57,57.38,290.84,30.555,79.37,220.43,85.19,46.315,37.61,24.245,130.95,109.76,47.15,42.58,124.74,40.42,420.77,53.145,37.95,295.72,350.78,92.77,92.52,155.2,304.65,60.67,119.765,87.355,234.515,163.39,183.67,97.175,53.13,73.98,334.48
1588255090.382401,178.835,293.005,2431.375,1347.14,204.25,208.21,855.825,148.965,122.15,181.09,115.81,96.05,54.015,279.92,60.505,57.36,290.8,30.6,79.27,220.43,85.19,46.345,37.6,24.295,131.0,109.98,47.29,42.585,124.87,40.42,421.11,53.12,37.955,295.865,350.54,93.62,92.46,155.235,304.65,60.66,119.765,87.39,234.04,163.54,183.44,97.115,53.2,73.945,334.13
1588255150.725193,179.3,292.625,2431.02,1347.155,204.085,208.105,855.61,148.77,122.12,181.26,115.74,96.12,53.97,280.09,60.51,57.335,290.86,30.535,79.25,220.4,85.19,46.385,37.6,24.325,130.94,110.12,47.37,42.56,124.87,40.42,420.27,53.06,37.95,295.96,351.24,93.765,92.49,155.16,304.65,60.695,119.415,87.28,233.505,163.83,184.16,97.1,53.105,74.0,335.18
1588255211.14482,179.23,292.495,2424.72,1346.61,203.84,207.72,850.31,148.875,122.245,181.04,115.875,96.16,54.01,280.49,60.585,57.275,290.78,30.505,79.22,220.4,85.19,46.445,37.575,24.26,130.84,110.045,47.235,42.575,124.87,40.42,420.42,53.045,37.78,296.34,351.09,93.61,92.49,155.255,304.65,60.75,119.415,87.31,233.49,164.03,183.94,97.125,53.095,73.93,335.515
1588255271.497904,178.925,292.13,2428.62,1344.99,203.605,206.79,853.09,148.86,122.345,181.29,116.11,96.53,54.02,280.71,60.615,57.42,290.67,30.58,79.5,220.83,85.37,46.525,37.63,24.295,131.205,110.09,47.31,42.61,124.87,40.5,419.85,53.1,37.68,296.24,350.8,93.825,92.69,155.6,304.57,60.75,119.23,87.2,233.885,164.07,183.75,97.14,53.05,73.965,336.0
1588255331.778036,179.065,292.22,2426.02,1342.41,203.405,206.35,852.6,149.12,122.405,181.31,116.135,96.415,54.025,280.295,60.64,57.44,290.51,30.585,79.42,221.2,85.24,46.51,37.59,24.32,131.2,110.015,47.235,42.6,124.87,40.5,420.49,53.12,37.615,296.34,350.84,93.96,92.8,155.57,304.65,60.77,119.23,87.32,234.115,164.22,183.69,97.24,53.06,74.1,336.29
1588255391.976704,178.82,292.13,2434.87,1341.505,203.66,206.445,854.88,149.04,122.32,180.79,116.075,96.7,54.015,279.55,60.59,57.48,290.62,30.605,79.42,221.34,85.24,46.49,37.555,24.375,131.15,110.215,47.235,42.56,124.87,40.535,421.51,53.04,37.665,296.78,350.245,93.85,92.85,155.78,304.23,60.79,119.23,87.51,233.39,164.51,183.745,97.17,53.02,74.02,336.195
1588255452.185574,178.7,292.21,2435.375,1341.62,203.825,205.665,855.57,149.34,122.325,180.35,115.96,96.535,54.0,279.03,60.49,57.46,290.43,30.555,79.505,221.0,85.27,46.46,37.625,24.275,131.09,109.95,47.13,42.54,124.87,40.535,421.5,53.01,37.53,296.76,350.51,93.53,92.93,155.8,304.16,60.785,119.23,87.405,233.63,164.455,183.85,97.09,53.0,73.97,335.915
1588255512.419034,178.61,292.125,2432.02,1341.62,203.67,205.66,857.79,149.19,122.165,180.11,115.87,96.02,53.97,278.19,60.395,57.35,290.43,30.47,79.395,220.59,85.27,46.36,37.535,24.18,130.96,109.83,46.965,42.42,124.56,40.535,421.89,52.915,37.555,296.09,350.03,92.71,92.73,155.74,304.325,60.795,119.18,87.14,233.19,164.11,183.43,96.98,53.0,73.81,335.73
1588255572.749067,178.655,292.77,2436.81,1342.38,203.82,205.64,858.86,149.05,122.2,180.39,115.87,96.125,53.925,279.13,60.34,57.44,290.685,30.545,79.46,220.59,85.23,46.3,37.555,24.245,130.995,109.71,46.985,42.475,124.56,40.535,422.15,52.85,37.69,297.195,351.17,93.235,92.89,155.71,304.325,60.765,119.09,87.34,233.18,164.44,183.65,96.99,53.0,73.85,335.84
1588255633.050207,178.645,292.935,2440.57,1344.6,204.29,206.08,857.9,149.24,122.225,180.36,116.295,96.605,53.985,279.41,60.42,57.525,290.6,30.54,79.74,220.93,85.31,46.455,37.585,24.26,131.1,110.01,46.98,42.505,124.615,40.52,422.805,52.885,37.6,297.195,351.365,93.12,92.91,155.995,304.89,60.87,119.405,87.51,233.67,164.69,183.405,96.995,53.01,73.96,336.62
1588255693.282867,178.59,292.62,2439.31,1344.44,204.47,205.965,853.88,149.29,122.325,180.29,116.35,96.705,53.97,279.05,60.42,57.58,290.6,30.565,79.8,220.94,85.31,46.465,37.615,24.285,131.19,109.8,46.965,42.465,124.615,40.525,423.7,52.905,37.545,297.24,351.58,92.91,92.955,156.05,305.14,60.86,119.405,87.51,233.85,164.58,183.44,97.25,52.985,73.96,336.015
1588255753.490107,178.37,292.41,2443.06,1343.94,204.64,206.745,854.505,149.35,122.28,180.31,116.39,96.525,53.975,279.12,60.415,57.5,291.91,30.505,79.705,221.03,85.31,46.425,37.535,24.22,131.16,109.78,46.965,42.525,124.615,40.515,423.645,52.915,37.395,297.11,351.38,92.75,92.9,156.08,305.14,60.795,119.405,87.575,233.66,164.85,183.365,97.61,52.985,73.93,335.96
1588255813.697868,178.37,292.39,2440.72,1343.435,204.89,207.0,854.685,149.395,122.22,180.23,116.55,96.49,53.975,279.095,60.375,57.52,292.11,30.525,79.655,221.07,85.31,46.42,37.585,24.225,131.31,109.84,47.0,42.55,124.615,40.515,423.665,52.875,37.52,297.315,351.53,92.965,92.9,156.08,305.28,60.8,119.375,87.53,233.3,165.05,183.255,97.62,53.09,74.06,335.035
1588255874.001462,178.6,292.28,2437.14,1344.185,204.82,206.92,854.7,149.395,122.07,180.64,116.685,96.66,53.995,279.525,60.35,57.58,291.915,30.575,79.58,220.99,85.11,46.525,37.61,24.24,131.31,110.035,47.075,42.61,124.615,40.515,424.2,52.905,37.455,297.13,352.09,93.09,93.03,156.215,305.155,60.8,119.375,87.585,233.73,165.05,183.405,97.69,53.075,74.195,335.33
1588255934.204194,179.04,291.6,2437.14,1344.195,204.69,207.4,853.275,149.55,121.865,180.27,116.55,96.66,53.92,278.75,60.32,57.57,292.33,30.515,79.53,220.99,85.11,46.505,37.625,24.265,131.255,110.045,47.215,42.625,124.615,40.515,423.86,52.905,37.315,296.09,351.36,93.39,93.08,156.13,304.89,60.9,119.375,87.5,233.695,164.77,183.4,98.02,53.03,74.22,334.955
1588255994.522087,179.03,291.355,2441.56,1345.755,204.475,206.785,853.51,149.73,122.01,180.33,116.28,96.66,53.885,278.395,60.32,57.52,292.31,30.515,79.48,221.0,85.13,46.54,37.605,24.29,131.09,110.025,47.16,42.61,124.615,40.515,423.61,53.015,37.34,295.5,351.71,93.36,93.12,156.17,304.89,60.85,119.375,87.655,232.77,164.67,183.48,98.15,52.98,74.245,334.41
1588256054.771015,179.12,291.02,2441.675,1345.185,204.43,207.16,853.87,149.74,121.965,180.28,116.195,96.66,53.92,278.78,60.295,57.545,292.06,30.555,79.49,221.11,85.11,46.515,37.595,24.3,130.81,109.97,47.235,42.675,124.615,40.515,423.72,53.005,37.405,295.5,352.25,93.63,93.07,156.17,304.72,60.93,119.375,87.715,232.77,164.725,183.41,98.21,52.94,74.345,334.88
1588256115.019271,179.26,291.435,2440.49,1344.41,204.3,206.865,852.72,149.725,122.07,180.27,116.11,96.5,53.905,278.72,60.205,57.51,292.0,30.52,79.375,220.92,85.11,46.515,37.58,24.305,130.79,109.875,47.215,42.655,124.615,40.515,423.72,53.11,37.4,295.345,352.84,93.485,93.07,156.01,304.72,60.9,119.375,87.715,232.875,164.53,183.475,98.24,52.94,74.445,335.19
1588256175.335459,179.37,291.51,2442.49,1344.05,204.245,206.08,852.03,149.69,121.99,180.16,115.89,96.57,53.91,278.47,60.23,57.535,292.0,30.515,79.49,220.92,85.17,46.45,37.585,24.26,130.56,109.72,47.29,42.63,124.615,40.485,423.78,53.05,37.43,295.39,352.41,93.49,93.0,156.09,304.72,60.9,119.09,87.66,232.655,164.315,183.27,98.2,53.04,74.55,335.49
1588256235.704946,179.35,291.51,2440.5,1342.625,203.99,205.93,849.83,149.74,121.94,179.91,115.855,96.35,53.915,277.94,60.205,57.5,291.54,30.51,79.45,220.655,85.17,46.415,37.565,24.17,130.675,109.38,47.3,42.57,124.615,40.485,422.32,53.07,37.455,295.25,351.88,93.4,92.94,156.09,304.79,60.875,119.02,87.58,232.695,164.12,183.15,98.11,53.06,74.52,335.49
1588256296.057045,179.27,290.72,2440.5,1341.84,204.045,205.95,847.52,149.63,121.98,179.79,115.83,96.35,53.895,277.82,60.12,57.51,291.54,30.525,79.565,220.655,85.17,46.435,37.545,24.21,130.675,109.125,47.34,42.525,124.615,40.485,422.62,53.15,37.405,295.36,352.41,93.61,92.85,156.09,304.79,60.885,119.02,87.475,232.57,164.035,183.0,98.075,53.12,74.53,335.11
1588256356.39909,179.34,290.95,2438.97,1342.4,203.965,206.0,847.415,149.82,121.965,180.23,115.83,96.52,53.92,278.27,60.12,57.565,291.155,30.555,79.59,220.46,85.17,46.475,37.61,24.24,130.82,109.1,47.49,42.555,124.615,40.485,421.52,53.25,37.34,295.29,352.05,93.75,93.075,156.21,304.69,60.915,119.02,87.58,232.96,163.99,183.03,98.075,53.12,74.53,335.14
1588256416.610995,179.29,291.0,2438.55,1342.085,203.77,206.01,845.33,149.82,122.185,180.28,115.83,96.665,53.92,278.235,60.085,57.59,291.68,30.55,79.59,220.39,85.17,46.46,37.595,24.21,130.88,108.81,47.535,42.53,124.615,40.445,421.09,53.265,37.305,295.31,352.31,93.52,93.205,156.3,304.69,60.9,119.03,87.59,233.33,164.27,183.105,98.075,53.07,74.69,335.14
1588256478.355552,179.125,291.23,2440.94,1340.675,203.89,205.635,845.34,149.98,122.425,180.24,115.83,96.305,53.92,278.015,60.145,57.615,291.47,30.55,79.725,220.52,85.195,46.495,37.63,24.18,130.88,109.13,47.42,42.53,124.615,40.445,421.375,53.28,37.32,295.54,351.805,93.415,93.205,156.53,304.69,60.925,118.9,87.34,233.945,164.12,182.96,98.41,53.1,74.79,335.49
1588256538.655679,178.72,290.83,2439.665,1341.07,203.73,205.76,843.15,149.98,122.49,180.24,116.15,96.41,53.91,278.21,60.035,57.655,291.44,30.56,79.84,220.4,85.195,46.545,37.63,24.22,131.16,109.21,47.495,42.45,124.615,40.45,422.03,53.28,37.305,295.36,352.07,93.64,93.315,156.53,305.5,60.895,118.9,87.355,233.805,164.135,183.16,98.31,53.09,74.79,336.51
1588256598.942122,178.54,290.76,2435.0,1340.2,203.61,205.34,837.365,149.85,122.325,179.88,116.21,96.02,53.89,277.78,59.985,57.59,290.96,30.515,79.76,220.035,85.195,46.435,37.605,24.15,131.16,109.06,47.355,42.41,124.615,40.45,421.135,53.2,37.225,294.69,351.605,93.29,93.29,156.37,305.025,60.83,119.06,87.16,233.35,163.78,183.385,98.235,53.07,74.755,335.82
1588256660.879319,178.44,290.585,2432.5,1338.99,203.475,204.93,834.3,149.85,122.29,179.61,116.25,96.005,53.84,277.44,60.025,57.56,291.3,30.515,79.795,220.035,85.28,46.48,37.65,24.135,131.065,109.08,47.42,42.3,124.615,40.42,421.0,53.19,37.225,294.94,351.605,93.285,93.25,156.355,305.025,60.8,118.94,87.095,233.83,163.84,183.71,98.0,53.07,74.89,335.82
1588256721.506993,178.47,290.66,2432.62,1339.18,203.58,205.0,834.22,149.825,122.485,179.3,116.43,95.89,53.87,277.44,60.09,57.56,290.905,30.52,79.8,220.14,85.28,46.555,37.67,24.14,131.52,109.32,47.4,42.38,124.615,40.41,420.415,53.165,37.22,294.89,351.78,93.09,93.21,156.355,305.025,60.82,119.05,87.23,233.865,163.59,183.92,98.14,53.07,75.32,336.085
1588256781.782499,178.61,290.7,2431.535,1339.1,203.51,204.8,834.41,149.825,122.405,179.41,116.47,96.04,53.87,277.52,60.1,57.57,291.09,30.545,79.74,220.14,85.28,46.595,37.685,24.1,131.62,109.39,47.305,42.32,124.775,40.41,420.15,53.2,37.215,294.87,351.61,93.11,93.195,156.435,305.025,60.85,119.05,87.225,234.37,163.55,184.24,98.22,53.045,75.315,336.085
1588256842.031777,178.54,290.685,2431.205,1339.47,203.61,205.11,832.64,149.89,122.35,179.39,116.605,96.04,53.835,277.22,60.075,57.56,290.51,30.515,79.81,220.14,85.43,46.58,37.71,24.12,131.78,109.38,47.215,42.33,124.78,40.41,420.15,53.17,37.095,294.935,351.47,92.85,93.285,156.615,305.025,60.825,119.05,87.33,234.15,163.54,184.21,98.22,53.07,75.5,336.17
1588256902.343889,179.14,291.25,2433.27,1339.73,203.92,205.3,835.21,149.795,122.485,179.5,116.605,96.145,53.85,277.77,60.155,57.55,290.845,30.535,79.875,220.14,85.48,46.65,37.735,24.18,132.14,109.65,47.205,42.465,124.78,40.41,420.645,53.245,37.105,295.44,351.7,92.905,93.475,156.755,305.65,60.825,119.05,87.38,233.825,164.405,184.86,98.265,53.07,75.68,336.175
1588256962.574592,179.37,292.08,2437.48,1339.86,203.96,205.455,835.0,149.96,122.47,179.79,117.05,96.35,53.89,278.14,60.26,57.54,290.91,30.56,79.91,220.955,85.61,46.82,37.8,24.2,132.4,109.94,47.24,42.545,124.78,40.41,421.71,53.265,37.215,295.8,352.155,93.06,93.46,156.89,305.6,60.84,119.05,87.7,233.825,164.66,184.935,98.45,53.18,75.68,336.6
1588257023.626267,179.33,292.1,2440.97,1339.71,203.84,205.45,836.08,149.87,122.355,179.95,116.99,96.3,53.92,278.63,60.225,57.54,290.95,30.595,80.04,221.01,85.62,46.795,37.785,24.215,132.33,109.88,47.39,42.58,124.78,40.505,422.18,53.34,37.115,295.6,352.155,93.135,93.41,156.905,305.6,60.85,119.43,87.85,234.01,164.71,185.18,98.545,53.14,75.81,336.51
1588257083.847645,179.29,292.0,2435.12,1337.83,203.87,205.39,836.52,149.94,122.39,179.985,117.085,96.23,53.895,278.66,60.305,57.58,291.305,30.62,80.055,221.01,85.57,46.87,37.835,24.215,132.565,109.715,47.405,42.6,124.78,40.505,420.995,53.36,37.075,295.37,352.155,93.235,93.48,156.775,305.6,60.89,119.475,87.89,234.01,164.56,185.31,98.695,53.14,75.79,336.64
1588257144.09363,179.53,292.25,2438.07,1339.56,204.17,205.785,840.7,149.98,122.695,180.07,117.1,96.29,53.89,278.91,60.315,57.58,291.38,30.64,80.05,221.01,85.62,46.83,37.83,24.22,132.46,109.58,47.405,42.61,124.78,40.505,420.995,53.355,37.075,295.75,352.8,93.44,93.495,156.775,305.6,60.895,119.475,87.915,234.19,164.56,185.17,98.69,53.055,75.79,336.6
1588257204.327068,179.255,292.105,2437.305,1339.17,204.25,205.93,838.14,149.9,122.735,180.13,117.16,96.27,53.91,279.33,60.33,57.59,291.605,30.625,80.17,221.01,85.56,46.83,37.89,24.245,132.46,109.61,47.335,42.54,124.78,40.505,421.44,53.375,37.005,295.515,353.21,93.035,93.425,156.775,305.6,60.945,119.475,87.95,233.92,164.615,185.27,98.655,52.98,75.61,336.09
1588257264.538207,179.14,291.925,2433.83,1339.17,204.1,206.035,839.56,149.9,122.485,180.23,117.14,96.35,53.87,279.26,60.24,57.53,291.07,30.615,80.16,221.01,85.58,46.74,37.89,24.28,132.245,109.565,47.4,42.51,124.78,40.505,421.44,53.345,36.975,295.19,352.72,93.205,93.3,156.775,305.11,60.935,119.475,87.915,234.0,164.515,185.675,98.575,52.96,75.42,335.315
