lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO,MSFT_volume,AAPL_volume,AMZN_volume,GOOGL_volume,BABA_volume,FB_volume,TSLA_volume,JNJ_volume,WMT_volume,V_volume,PG_volume,JPM_volume,TSM_volume,MA_volume,INTC_volume,VZ_volume,UNH_volume,T_volume,MRK_volume,HD_volume,NVS_volume,KO_volume,PFE_volume,BAC_volume,PEP_volume,DIS_volume,XOM_volume,CSCO_volume,TM_volume,CHL_volume,NFLX_volume,ORCL_volume,CMCSA_volume,NVDA_volume,ADBE_volume,CVX_volume,ABT_volume,LLY_volume,COST_volume,BMY_volume,SAP_volume,NKE_volume,AMGN_volume,CRM_volume,MCD_volume,MDT_volume,AZN_volume,PM_volume,TMO_volume
1587735604.230471,171.79,278.86,2402.21,1248.38,205.93,182.0,708.01,155.125,128.98,166.445,119.74,90.475,52.58,256.725,57.42,57.6,285.635,29.775,81.36,205.02,88.13,45.52,36.88,22.175,131.74,100.995,44.695,41.885,122.4,0.0,421.99,52.15,36.335,283.895,336.69,88.12,93.975,162.12,307.22,61.56,116.16,88.32,232.49,153.4,183.27,97.42,50.77,72.765,321.64,53944,29809,4540,5488,31091,67430,1933,16252,2469,13133,19930,16420,13185,8763,159432,19830,2387,18623,12868,4696,2967,11655,24222,39418,5560,17464,17895,8770,100,0,16570,5704,32384,16335,2710,8011,12330,9827,1439,3995,300,3544,1952,6586,5622,13009,1774,4205,1708
1587735664.433848,171.99,278.82,2402.32,1252.14,205.88,182.025,707.5,155.175,128.98,166.27,119.735,90.505,52.57,256.725,57.31,57.6,285.635,29.775,81.32,205.085,88.13,45.54,36.895,22.16,131.84,100.87,44.67,41.9,122.4,0.0,421.69,52.175,36.305,284.29,336.69,88.07,93.94,162.24,307.22,61.54,116.16,88.34,232.49,153.21,183.4,97.295,50.77,72.8,321.45,55854,33466,5161,5590,31856,69667,2142,16819,2469,14733,20737,17720,13615,8763,165406,25630,2387,20034,19115,4996,2967,13216,25574,40118,5760,19113,19324,9382,100,0,16994,5832,32824,17407,2710,8618,12947,10427,1439,4495,300,3864,1952,6596,6397,14209,1774,4505,1908
1587735724.625872,171.99,278.74,2401.14,1252.23,205.75,181.99,705.22,155.16,128.98,165.72,119.75,90.36,52.535,255.93,57.005,57.35,286.065,29.74,81.24,204.95,88.145,45.515,36.895,22.135,131.78,100.67,44.69,41.825,122.4,0.0,420.355,52.16,36.285,283.135,336.69,88.13,94.095,162.07,307.22,61.56,116.16,88.28,232.58,153.21,183.37,97.325,50.785,72.76,321.27,59113,34881,5344,5597,31956,77845,2257,17369,2469,17926,21137,18188,16615,9162,191881,29171,2395,20377,20315,5396,3067,14388,26214,43318,6060,20447,19934,10042,100,0,17294,7663,33124,18407,2710,8974,13147,10727,1439,4795,300,4369,2165,6696,6797,15109,1874,4613,2108
1587735784.918595,172.1,279.32,2401.58,1251.4,205.92,181.93,707.85,155.12,129.08,165.62,119.735,90.37,52.54,255.7,57.09,57.395,286.69,29.73,81.26,204.925,88.145,45.5,36.915,22.145,131.74,100.79,44.75,41.825,122.4,0.0,422.02,52.205,36.305,283.535,336.985,88.205,94.07,162.13,307.22,61.545,116.16,88.185,232.9,153.21,182.945,97.38,50.785,72.78,321.23,61433,37487,5476,5713,33578,79240,2267,17871,2579,19336,21267,19288,16915,9665,207870,31218,2895,21416,21015,5496,3067,16391,26905,44432,6064,21547,21582,10542,100,0,17594,8289,34924,19208,3210,9694,14047,12127,1439,5908,300,5356,2275,6696,7217,16109,1874,4861,2408
1587735845.128347,171.97,278.62,2402.805,1250.0,205.59,181.64,706.0,154.835,129.11,165.61,119.74,90.245,52.54,255.365,57.0,57.265,286.99,29.745,81.3,204.91,88.17,45.485,36.92,22.11,131.82,100.76,44.61,41.85,122.4,0.0,420.995,52.155,36.265,283.14,336.985,87.69,93.98,161.96,307.49,61.51,116.16,88.185,232.61,153.26,182.36,97.265,50.88,72.87,320.23,64049,38205,5586,5714,36036,81620,2367,18994,2679,20836,21615,20088,16915,10343,246696,33476,2995,22016,21515,5596,3167,17640,27133,45943,6264,22425,24408,11028,100,0,24337,8389,35524,20905,3210,10494,14247,13827,1539,7297,300,5356,2875,6706,7463,16512,1974,5023,2419
1587735905.764076,171.82,278.42,2402.805,1248.92,205.22,181.485,706.0,154.655,129.11,165.545,119.69,90.14,52.44,255.145,56.88,57.36,286.875,29.755,81.275,204.86,88.17,45.505,36.875,22.115,131.85,100.81,44.605,41.85,122.4,0.0,420.995,52.205,36.31,282.94,336.415,87.875,93.925,161.98,306.785,61.47,116.16,88.13,232.09,152.955,182.44,97.185,50.89,72.87,320.23,66449,39605,5586,5814,38336,82342,2367,19294,2679,22336,22313,22047,17160,10943,288349,35576,3195,22787,22069,5796,3267,18342,28771,47243,6276,23452,26408,11137,100,0,24337,8489,39744,21105,3310,10837,14947,15127,1664,10508,300,5556,4175,6906,7623,17337,2074,5023,2419
1587735965.990899,171.88,278.55,2399.62,1250.52,205.07,181.985,707.93,154.515,129.05,165.75,119.725,90.09,52.485,255.86,57.09,57.33,286.34,29.72,81.2,204.985,88.19,45.495,36.885,22.095,131.815,100.855,44.66,41.875,122.41,0.0,421.53,52.265,36.33,282.86,336.87,87.94,93.815,162.17,306.91,61.48,116.16,88.21,232.18,152.93,182.545,97.17,50.89,73.06,320.97,70149,39855,5990,5872,39191,87545,2467,20494,3199,23609,22470,22448,17760,11950,314849,40346,3686,23505,22469,5996,3277,19360,32685,47943,6378,24481,27248,11537,300,0,24437,8589,42848,21115,3333,10937,15552,15427,1764,11508,300,6156,5275,7216,7823,18999,2074,5123,2544
1587736026.331719,171.57,277.96,2397.39,1246.53,204.77,181.34,704.79,154.18,129.11,165.575,119.71,89.925,52.41,255.4,57.02,57.345,286.445,29.72,81.055,204.89,88.12,45.44,36.82,22.03,131.815,100.46,44.615,41.83,122.33,0.0,418.77,52.24,36.25,283.15,336.28,88.12,93.69,161.805,306.78,61.45,116.16,88.21,231.83,152.18,182.255,96.88,50.79,72.965,320.63,73380,40951,6197,6381,41417,89650,2567,21297,3299,24509,22570,22762,18160,12150,324210,41446,5322,23905,23573,6896,3377,19837,43785,55163,6378,27280,29948,12140,400,0,25037,8789,44709,21215,3437,11037,15752,15831,1922,12208,300,6156,5693,7917,8223,19299,2674,5823,2808
1587736086.565356,171.56,277.85,2390.955,1246.23,204.72,181.19,703.175,154.07,129.265,165.295,119.71,89.72,52.385,255.03,57.13,57.43,286.445,29.685,81.12,204.77,88.12,45.39,36.83,22.02,131.64,100.39,44.595,41.825,122.33,0.0,418.91,52.17,36.21,283.15,336.28,87.94,93.705,161.525,306.84,61.415,116.16,88.1,231.83,151.95,182.0,96.78,50.775,73.01,320.58,74580,41451,6515,6681,45111,90350,3877,21597,3400,25204,22570,23162,18560,12350,331520,44046,5322,24907,24973,7197,3377,20142,44687,61663,6440,28110,38747,15054,400,0,25150,9189,45809,21215,3437,11137,16455,16928,2022,12949,300,6206,5693,8517,8323,19999,2774,7223,2812
1587736146.782943,171.4,278.235,2392.165,1245.995,204.32,181.05,703.25,153.975,129.265,165.43,119.665,89.79,52.405,255.035,57.06,57.57,286.59,29.675,81.18,205.0,88.12,45.365,36.85,22.045,131.51,100.585,44.655,41.84,122.33,0.0,418.01,52.17,36.255,281.66,336.28,87.885,93.835,161.905,306.84,61.45,116.16,87.96,232.0,151.52,182.34,96.795,50.775,73.0,320.58,75781,43840,7215,7281,46661,93356,4637,22397,3400,27007,22870,25064,18760,12650,333060,49346,6361,33470,26071,7447,3377,20575,44788,62574,6543,34570,41851,16654,400,0,25450,9189,47709,21420,3437,11438,16955,17428,2022,13549,300,6706,6095,9217,8623,20499,2774,11223,2812
1587736207.044321,171.275,278.08,2383.14,1245.29,204.585,180.99,700.36,154.04,128.97,165.3,119.65,89.775,52.355,254.39,57.15,57.465,286.71,29.645,81.28,205.0,88.12,45.35,36.84,22.04,131.51,100.44,44.505,41.87,122.33,39.38,416.11,52.165,36.25,281.71,336.28,87.595,93.845,161.98,305.9,61.38,116.16,87.885,231.96,151.72,182.45,96.855,50.775,72.99,320.58,78185,44640,7515,8501,48661,94556,5342,22597,4000,28207,24070,26164,19060,13389,337067,50756,6461,36499,27276,7611,3377,20700,45392,64066,6543,34770,42787,17459,400,100,27570,9489,48838,21520,3437,11938,17255,18128,2037,14049,300,6906,6495,9467,8647,21399,2874,12794,2812
1587736267.255484,171.67,278.08,2389.3,1247.91,204.81,181.115,703.395,154.25,129.135,165.33,119.67,89.65,52.345,254.215,57.285,57.38,286.71,29.665,81.43,204.785,88.065,45.375,36.875,22.015,131.445,100.55,44.505,41.9,122.33,39.38,417.37,52.25,36.28,281.71,336.28,87.72,93.95,162.48,306.455,61.47,116.16,87.9,232.545,152.095,182.2,96.905,50.82,72.98,321.47,79861,44640,7775,8624,49761,97597,5902,23788,4300,28707,24470,26864,19716,13552,339991,51862,6461,38599,29882,7922,3477,21211,46093,67606,6545,36781,42787,17663,400,100,27970,11089,49245,21520,3437,12846,17655,18229,2672,15085,300,7006,7495,9580,8757,22099,2974,12894,3012
1587736327.454329,171.555,278.7,2393.26,1250.23,204.8,181.25,702.54,154.4,129.24,165.48,119.655,89.715,52.405,254.215,57.215,57.35,287.83,29.655,81.59,205.09,88.065,45.37,36.88,22.035,131.6,100.57,44.265,41.92,122.33,39.38,417.37,52.205,36.35,282.11,335.48,87.555,93.98,163.15,306.48,61.545,116.16,88.005,232.31,152.22,182.2,96.92,50.9,73.08,321.47,82961,45141,7999,9063,52063,98623,7171,25291,4500,30351,25550,28172,21023,13552,342132,56683,7160,39999,30700,8122,3477,22303,46593,73506,6645,38711,43387,18063,400,100,27970,11689,50553,21546,3441,14109,18155,18929,2772,15985,300,7009,8000,9980,8757,22399,3828,13094,3012
1587736387.680812,171.51,278.59,2394.97,1251.615,204.74,181.395,701.82,154.29,129.2,165.67,119.69,89.77,52.445,254.99,57.23,57.34,287.83,29.73,81.52,205.37,88.065,45.395,36.895,22.07,131.8,100.615,44.35,41.935,122.33,39.38,419.62,52.185,36.36,282.67,335.48,87.8,94.0,162.99,306.48,61.49,116.16,88.12,232.3,152.22,182.705,96.975,50.9,73.08,322.06,84569,45441,8469,9137,53882,100126,8174,27391,4501,31166,25830,29672,24451,14284,344884,57683,7570,40499,31012,8522,3477,24013,48594,98445,7015,39411,43887,18163,400,100,28170,11989,52653,21610,3441,15346,18205,19429,2772,16085,300,7709,8498,9980,9327,23099,3828,13094,3124
1587736447.922536,171.35,278.39,2392.3,1252.675,204.63,181.52,703.325,154.08,128.995,165.75,119.57,89.885,52.44,255.01,57.29,57.25,288.25,29.7,81.49,205.385,88.065,45.375,36.885,22.08,131.68,100.675,44.375,41.855,122.33,39.38,418.075,52.125,36.405,283.37,335.48,87.785,93.95,163.015,306.57,61.495,116.16,88.27,232.345,152.49,182.745,96.915,50.835,72.975,321.85,86369,47143,10019,9523,55102,107612,8947,27531,4801,31366,26090,30657,25089,15334,346238,59883,7880,41701,32412,8822,3477,28108,49095,114004,7138,39911,45887,18463,400,100,28470,13089,55053,22766,3441,15646,18437,20429,2792,18685,300,7995,10098,10080,9527,24199,4028,13194,3428
1587736508.280527,171.21,278.04,2388.18,1251.06,204.25,181.4,703.325,154.195,129.02,165.66,119.47,89.885,52.405,255.01,57.205,57.27,288.61,29.675,81.46,205.34,88.065,45.335,36.905,22.04,131.555,100.655,44.4,41.835,122.33,39.38,418.11,52.1,36.365,282.79,335.48,87.795,93.86,163.12,306.45,61.42,116.16,88.065,232.01,152.41,182.745,96.895,50.835,72.975,322.03,87986,48019,10231,9763,59454,108312,8947,28031,5038,32068,26590,30657,25889,15334,346966,61188,8180,42501,32452,9222,3477,29786,50697,123465,7538,40011,46187,18973,400,100,28978,13489,56153,23916,3441,16586,19483,20929,2892,19785,300,8195,10698,10280,9527,25020,4028,13194,4049
1587736568.576341,171.145,277.59,2385.965,1248.545,204.25,181.13,703.325,154.145,128.865,165.395,119.4,89.64,52.32,254.46,57.05,57.255,288.87,29.66,81.4,205.34,88.065,45.335,36.895,22.01,131.555,100.635,44.42,41.825,122.33,39.395,418.305,52.06,36.37,282.55,334.61,87.75,93.985,162.86,306.42,61.37,116.16,88.065,232.01,152.19,182.18,96.86,50.72,72.885,321.96,89336,50299,10432,9863,61054,109477,8947,28531,5238,32733,26691,33577,26289,15335,349273,61488,9448,43029,32852,9222,3477,30300,53327,131993,7538,40411,48919,20025,400,1100,29178,16154,57353,24116,4341,16696,19833,21529,3092,20285,300,8195,10698,11580,11537,25420,4328,13294,4165
1587736628.794561,171.22,277.54,2387.08,1247.36,204.67,180.94,703.325,154.06,128.87,165.43,119.3,89.57,52.33,253.98,57.07,57.16,288.57,29.635,81.34,204.76,87.93,45.27,36.885,21.96,131.385,100.595,44.415,41.815,121.95,39.385,417.97,52.005,36.39,282.535,334.61,87.74,94.05,162.745,306.315,61.305,116.16,88.06,231.895,152.305,182.37,96.85,50.71,72.885,321.71,92537,50432,10637,10058,63004,111097,8947,29431,6038,34438,26991,33877,28593,15635,353121,61988,10348,44009,33752,9422,3577,32070,57428,138327,7838,40521,49219,22297,500,1600,29480,16754,58263,24307,4341,16996,20333,22729,3302,21585,300,8379,11598,11780,12362,25720,4428,13294,4370
1587736689.170574,171.315,278.1,2391.22,1248.39,205.07,181.39,705.71,154.02,128.855,165.61,119.26,89.66,52.4,253.98,57.105,57.2,288.585,29.635,81.44,205.075,87.93,45.28,36.895,22.005,131.34,100.765,44.52,41.855,121.95,39.405,418.575,52.015,36.415,282.72,334.61,87.83,94.015,162.725,306.315,61.31,116.16,88.16,231.515,152.38,182.565,96.89,50.67,72.88,322.04,103537,50654,10737,10414,65254,111847,9047,29841,6463,35141,27292,34858,29948,15635,366531,62885,10848,45140,33981,9822,3577,32870,58028,146327,8838,41424,49719,23156,500,1700,29799,16954,62363,24607,4341,17546,20543,22929,3302,21985,300,8579,12298,11888,12562,25937,4628,13494,4376
1587736749.986716,170.915,277.58,2389.99,1246.405,204.81,181.18,704.56,153.81,128.74,165.16,119.15,89.49,52.35,254.5,57.04,57.07,287.25,29.59,81.33,204.815,87.86,45.25,36.875,21.955,131.31,100.61,44.44,41.8,121.95,39.405,418.34,51.99,36.355,281.77,334.61,87.72,93.78,162.8,306.32,61.27,116.16,88.06,231.365,151.93,182.295,96.7,50.67,72.67,321.11,105695,50874,10745,10580,68429,112847,9147,30241,6863,35374,27892,34859,30616,15741,367728,63985,11648,45365,34081,9922,3580,32883,61348,149900,8938,42080,50119,25976,500,1700,30199,19104,64163,24636,4341,18944,21146,24029,3427,22385,300,9379,12798,11922,12962,26049,4628,13694,4387
1587736810.19832,171.105,277.53,2389.06,1247.88,204.84,181.22,701.01,153.82,129.0,165.24,119.27,89.475,52.405,254.51,57.06,57.115,286.495,29.565,81.37,204.71,87.8,45.275,36.895,21.985,131.31,100.69,44.465,41.845,121.95,39.4,418.605,52.02,36.275,281.91,334.61,87.65,93.92,162.915,305.98,61.385,116.16,88.03,230.82,151.815,181.835,96.69,50.57,72.68,322.35,111011,50890,10858,10692,71330,119930,9348,30341,7263,36546,27992,35279,31516,16741,368131,64985,12048,45366,34652,10622,4030,33383,62550,158206,8938,42395,50719,29166,500,2200,30299,19305,64963,24936,4341,19344,21969,24636,3527,24206,300,10180,13598,12026,13677,26349,4728,13794,5087
1587736870.549344,171.01,278.26,2391.705,1247.38,204.97,181.61,703.565,153.955,128.955,165.745,119.25,89.64,52.41,255.305,57.18,57.13,286.515,29.61,81.4,204.99,87.9,45.29,36.91,22.005,131.75,100.82,44.41,41.835,121.95,39.4,419.38,52.015,36.335,282.36,334.61,87.62,93.97,163.285,306.235,61.415,116.16,88.11,231.73,152.01,182.415,96.84,50.66,72.68,322.615,112611,51482,10960,11201,73560,121446,10428,34744,7363,36555,28382,35679,33416,16816,371381,65962,12928,46473,34752,10722,4049,34221,63557,169299,9388,43643,51619,29776,500,2200,30549,19505,65463,25107,4341,19744,24695,26456,3627,24706,300,11483,13623,13746,13877,26599,5328,13794,5218
1587736930.78185,171.005,278.45,2391.335,1247.56,204.52,181.43,703.91,154.095,128.955,165.765,119.06,89.67,52.41,255.355,57.26,57.1,287.035,29.635,81.55,205.205,87.94,45.275,36.925,21.995,131.755,100.83,44.485,41.84,121.95,39.445,418.84,52.005,36.335,281.85,334.22,87.71,94.13,163.15,306.235,61.415,115.33,88.135,231.73,152.01,182.52,96.94,50.72,72.68,322.59,113399,51582,10962,11681,75060,122850,10469,37150,7363,36921,28482,35979,34899,16926,372181,66162,13638,46575,37152,11522,4149,35105,63858,176199,9488,43855,51728,30586,500,2300,31449,20005,67363,25207,4567,20907,25170,26471,3627,24716,400,11883,13623,13746,14002,26799,5628,13794,5431
1587736991.051141,171.03,278.45,2390.96,1247.2,204.455,181.28,703.91,154.06,128.79,165.805,119.06,89.675,52.365,255.01,57.32,56.94,286.58,29.61,81.42,204.89,87.86,45.255,36.905,21.995,131.6,100.83,44.43,41.805,121.95,39.445,418.77,52.045,36.3,281.44,334.34,87.62,94.01,163.065,305.955,61.415,115.33,87.95,231.61,151.84,182.52,96.85,50.72,72.68,322.15,114276,51582,10966,11781,75865,123350,10469,37350,7563,37021,28482,36079,35099,17127,376188,68443,13898,47278,37553,11822,4349,36405,65559,191798,9543,43857,52288,32631,500,2300,31849,21031,68463,25307,4667,21607,25270,26575,3727,24716,400,12183,13723,14046,14002,27199,5728,13794,5634
1587737051.474715,170.875,278.045,2388.18,1246.97,204.44,181.14,703.91,153.875,128.79,165.665,118.99,89.58,52.39,255.44,57.215,56.92,286.505,29.63,81.38,204.89,87.85,45.255,36.885,21.995,131.625,100.65,44.365,41.825,121.95,39.445,417.67,52.015,36.305,281.03,334.34,87.495,94.0,163.16,305.955,61.38,115.33,87.94,231.61,151.84,182.305,96.78,50.68,72.68,322.14,114676,53982,11111,12581,77626,123994,10469,38301,7563,37354,28582,36479,37099,17175,377438,69073,14298,48669,38353,11822,4399,37524,67659,195099,9743,43880,55120,34241,500,2300,32049,21731,69563,25511,4667,22453,25870,27376,3727,25016,400,12983,13723,14046,14602,27499,5828,13794,5646
1587737111.693724,170.98,278.305,2389.32,1247.62,204.62,181.705,703.48,153.81,128.785,165.765,118.93,89.6,52.365,255.315,57.34,56.86,286.315,29.61,81.42,204.62,87.85,45.275,36.88,21.995,131.43,100.68,44.43,41.815,121.95,39.44,418.51,52.005,36.31,281.205,334.25,87.51,94.12,163.2,305.89,61.395,115.33,87.885,231.9,152.015,182.14,96.71,50.68,72.68,322.25,117928,55282,11211,13181,78076,124724,10528,38871,7763,37454,28782,36579,37599,17275,385171,69877,14608,50469,38935,12322,4399,37725,68750,200799,9843,44280,55320,35441,500,2400,32922,22231,70385,25561,4771,22853,26091,27676,3806,25216,400,13683,13823,14156,14702,27799,5828,13794,6048
1587737172.09826,171.14,278.46,2389.32,1247.62,204.695,181.895,703.57,153.81,128.785,165.71,118.98,89.64,52.39,255.59,57.57,56.95,286.59,29.635,81.47,205.05,87.85,45.35,36.905,21.98,131.665,100.895,44.39,41.885,121.95,39.44,419.11,52.045,36.365,281.89,334.25,87.55,94.15,163.36,306.035,61.45,115.33,87.99,231.9,152.02,182.41,96.86,50.66,72.88,322.215,122828,56057,11211,13181,78676,125994,10628,38871,7763,37564,28982,36779,38359,17380,393819,70427,15237,52492,39235,12622,4399,41265,75250,212402,9943,44740,55820,35943,500,2400,33622,22831,71602,25761,4771,22863,26191,28224,3906,25616,400,13783,13823,14740,14802,28599,6128,13870,6063
