lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO,MSFT_volume,AAPL_volume,AMZN_volume,GOOGL_volume,BABA_volume,FB_volume,TSLA_volume,JNJ_volume,WMT_volume,V_volume,PG_volume,JPM_volume,TSM_volume,MA_volume,INTC_volume,VZ_volume,UNH_volume,T_volume,MRK_volume,HD_volume,NVS_volume,KO_volume,PFE_volume,BAC_volume,PEP_volume,DIS_volume,XOM_volume,CSCO_volume,TM_volume,CHL_volume,NFLX_volume,ORCL_volume,CMCSA_volume,NVDA_volume,ADBE_volume,CVX_volume,ABT_volume,LLY_volume,COST_volume,BMY_volume,SAP_volume,NKE_volume,AMGN_volume,CRM_volume,MCD_volume,MDT_volume,AZN_volume,PM_volume,TMO_volume
1588167604.808518,172.46,284.77,2323.86,1335.03,203.715,191.92,792.87,150.755,124.81,178.01,116.515,98.96,53.48,279.41,59.89,58.285,286.65,31.285,80.87,219.82,86.93,47.135,38.31,24.755,135.55,108.83,46.36,43.345,0.0,0.0,397.25,53.955,38.56,295.545,336.1,92.7,91.475,157.425,302.22,62.17,117.79,90.15,237.37,156.64,188.14,99.16,51.59,77.9,331.76,35494,25152,6948,39722,69023,63884,8965,6721,11017,18099,2414,62391,7983,10398,39360,40749,5002,36641,6964,5124,3564,9265,33953,46243,2818,37391,17819,14112,0,0,24358,4701,25323,9595,1927,12305,4954,1238,307,3641,1600,3084,770,10266,11769,5748,7114,3554,581
1588167665.014433,172.875,285.035,2330.6,1332.41,203.57,192.2,788.91,150.785,125.035,178.27,116.67,98.87,53.49,280.31,59.86,58.285,287.27,31.3,80.8,220.255,87.12,47.135,38.235,24.775,135.585,109.1,46.41,43.355,0.0,0.0,399.205,53.965,38.67,295.99,336.695,92.7,91.39,157.37,302.22,62.3,117.88,90.15,237.51,156.845,188.38,99.15,51.59,77.965,331.76,37846,26123,7548,41476,84231,64706,9328,7721,11324,18499,2515,64298,8383,10843,40463,46913,5302,37765,7364,6311,4013,9603,48854,47843,2824,38082,18124,14950,0,0,25774,4801,26826,9913,2427,12305,5704,1325,307,3741,1900,3084,870,11966,11969,6248,7114,3719,581
1588167725.218211,173.095,285.3,2338.12,1331.835,203.65,192.05,790.125,150.72,124.955,178.69,116.63,98.78,53.52,281.3,59.88,58.22,287.575,31.285,80.685,220.29,87.08,47.13,38.14,24.74,135.01,108.91,46.36,43.365,0.0,0.0,401.96,53.9,38.71,296.07,337.345,92.87,91.57,157.08,303.425,62.145,117.88,90.15,237.725,157.435,188.46,99.17,51.48,77.925,331.63,38256,27065,7700,42384,86131,71108,9758,8021,12424,19740,2715,66147,8583,12548,40766,55549,5902,39779,7991,6411,4113,10893,49398,49867,3125,38282,18424,15619,0,0,27179,5101,32342,10633,2627,12505,6104,1335,507,3941,1900,3084,1070,16566,12281,6448,7718,4054,681
1588167785.464634,173.03,285.99,2345.62,1335.26,203.59,191.91,785.88,150.8,124.885,179.3,116.29,98.58,53.55,281.49,60.1,58.23,288.4,31.29,80.78,220.47,87.08,47.105,38.115,24.71,134.84,109.03,46.32,43.34,0.0,0.0,402.94,53.875,38.825,296.42,337.345,92.76,91.615,157.07,303.415,62.145,117.94,90.195,237.725,157.425,188.36,99.17,51.42,77.78,331.91,42726,30329,8464,43361,88631,82779,9858,8721,12824,20840,3215,67797,9419,12948,41766,60953,6402,44702,11046,7345,4113,12464,50639,52667,3242,38482,18662,16426,0,0,29751,5301,32742,10833,2627,12506,6404,1537,607,3941,1990,3300,1070,17261,12856,6448,8518,4354,831
1588167845.667003,173.17,286.59,2343.03,1337.05,203.93,192.15,787.18,151.035,124.83,179.4,116.235,98.66,53.66,282.5,60.145,58.16,288.4,31.26,80.76,220.48,87.08,47.13,38.11,24.745,134.43,108.855,46.34,43.335,0.0,0.0,402.53,53.875,38.87,297.55,337.345,92.875,91.77,157.305,303.415,62.05,117.94,90.195,237.71,157.54,188.405,99.35,51.49,77.78,332.47,44798,33135,9568,48122,90132,87564,9869,9021,13274,22345,3315,68709,10025,15662,43013,64695,6402,45902,11446,7747,4113,13532,50941,53567,3386,40282,18762,16764,0,0,31251,5301,34065,11233,2627,12656,6504,1776,607,4041,1990,3300,1174,18061,12956,6985,8913,4354,989
1588167906.175301,173.28,286.8,2338.97,1337.125,203.68,193.1,786.46,150.64,124.59,179.28,115.94,98.82,53.63,282.605,59.94,58.15,289.05,31.27,80.7,220.75,87.08,47.11,38.04,24.79,134.275,108.71,46.46,43.25,0.0,0.0,402.835,53.81,38.96,297.085,338.405,92.94,91.76,157.305,302.835,61.99,117.94,90.16,237.71,157.26,188.39,99.41,51.55,77.84,332.415,46778,35551,10284,50135,95327,94294,11139,9521,14599,24659,4136,69611,11441,18672,44053,69723,6502,47904,12346,8358,4113,14632,51447,55205,3856,42682,20274,18125,0,0,31351,5601,38885,11369,2629,13256,6914,1776,613,4241,1990,3450,1174,18371,13056,7485,9372,4454,996
1588167966.506603,173.37,287.31,2340.97,1334.905,204.015,193.34,787.09,150.4,124.58,179.3,115.78,98.79,53.64,282.225,60.095,58.09,288.775,31.26,80.59,220.85,87.08,47.105,38.02,24.815,134.335,108.97,46.46,43.24,0.0,40.26,402.71,53.805,38.94,296.155,339.01,92.96,91.66,156.49,302.835,61.89,117.985,90.16,237.71,157.695,188.095,99.27,51.63,77.845,331.93,48007,39129,10386,50251,98381,104322,11539,11258,15099,25359,4636,70902,12241,19477,45153,79022,6722,50704,13846,8499,4113,14938,51948,57952,4753,43832,20274,18545,0,100,31926,6001,54039,11691,2729,13356,7407,1876,613,4841,2190,3550,1174,18571,13256,7788,9472,4754,1002
1588168026.761885,173.435,287.12,2342.23,1327.81,203.98,193.62,784.41,150.21,124.735,178.92,115.79,98.83,53.615,281.91,60.09,58.055,289.28,31.225,80.62,220.85,87.16,47.06,38.01,24.795,134.38,109.25,46.4,43.185,0.0,40.26,405.15,53.81,38.845,296.37,339.01,92.9,91.71,156.34,302.95,61.89,118.04,90.16,237.62,157.84,187.71,99.285,51.46,77.84,331.53,62309,42796,10387,51329,102299,119853,11839,11759,15699,25936,4736,72207,12841,23475,45961,81889,7072,51998,14246,8499,4213,15244,52470,66552,4973,44042,20544,18945,0,100,34077,6010,62715,11791,2729,13480,7647,2076,718,4841,2494,3550,1474,18681,14186,8388,9772,4863,1218
1588168087.008319,173.87,287.78,2348.46,1329.365,204.215,193.985,787.16,150.22,124.585,179.11,115.81,98.92,53.59,282.26,60.03,58.06,289.255,31.24,80.565,221.36,87.16,47.04,38.01,24.85,134.32,109.24,46.41,43.15,0.0,40.26,407.67,53.79,38.795,297.215,339.01,92.93,91.9,156.34,302.88,61.94,118.04,90.125,237.5,158.08,187.7,99.44,51.49,77.68,332.345,62809,44008,10688,52283,106828,150509,12179,12990,17986,27036,5036,72807,13640,23725,46278,86398,7172,52238,14761,8599,4213,15852,54942,66652,5274,44642,20994,19445,0,100,40148,6510,63315,11936,2729,13489,7747,2076,849,4842,2494,3750,1674,18981,14394,9388,10072,5063,1223
1588168147.229355,174.065,288.0,2347.0,1329.4,204.18,194.09,787.16,150.49,124.595,179.0,115.67,98.95,53.635,281.97,60.02,58.055,289.42,31.27,80.52,221.82,87.16,47.015,37.935,24.855,134.35,109.22,46.405,43.195,0.0,40.26,407.61,53.785,38.795,297.46,339.01,92.93,91.94,156.34,302.9,61.96,118.04,90.37,237.5,158.385,188.06,99.565,51.5,77.765,332.345,63767,45850,10799,53905,108971,156527,12179,15090,18686,28261,5787,73107,13745,24125,46458,101498,7972,54744,20028,8999,4213,16019,66556,67752,5382,44842,21287,20957,0,100,40754,6610,64515,12111,2729,13489,7847,2076,874,5026,2494,3812,1674,19081,16594,10188,10222,5366,1223
1588168207.445218,174.22,287.56,2351.86,1328.33,204.37,194.34,788.35,150.42,124.365,178.92,115.69,99.03,53.665,282.3,60.09,58.005,289.42,31.275,80.55,221.77,87.16,47.075,37.975,24.835,134.375,109.245,46.48,43.175,0.0,40.26,406.98,53.77,38.845,297.46,339.01,92.93,91.94,156.585,302.95,61.96,118.04,90.44,238.11,158.6,188.32,99.635,51.56,77.835,332.615,64693,46600,10900,55811,110905,157657,13425,16441,18786,28981,6687,73809,13866,24301,46610,105298,7972,56444,22665,9699,4213,16523,67911,67952,5598,45243,22249,21720,0,100,41562,6710,67825,12111,2729,13489,7847,2089,1076,5026,2494,4715,1978,20918,19194,10593,10522,6066,1225
1588168267.68164,174.37,287.59,2351.485,1329.965,204.505,194.555,786.78,150.41,124.13,179.4,115.69,99.05,53.68,283.465,60.115,57.935,289.42,31.325,80.67,221.77,87.06,47.12,37.9,24.85,134.425,109.535,46.52,43.155,0.0,40.26,407.59,53.795,38.89,297.46,339.01,92.93,92.01,156.49,302.06,62.005,118.02,90.505,237.71,158.715,188.36,99.725,51.56,77.87,332.295,66443,47339,10911,59064,113705,160897,13725,16842,22386,29421,6687,75516,13897,25612,46910,113853,7972,60857,23565,9699,4413,16943,69211,69975,5621,46046,23012,22579,0,100,41911,6810,70125,12111,2729,13489,8047,2092,1176,5171,2694,5426,2178,21118,19596,11093,10522,6370,1228
1588168327.886716,174.43,287.54,2352.76,1333.1,204.84,194.69,788.9,150.44,123.78,179.7,115.73,99.05,53.7,283.72,60.155,57.895,290.26,31.32,80.79,222.025,87.06,47.095,37.95,24.85,134.31,109.72,46.54,43.14,0.0,40.26,409.14,53.875,38.885,297.07,340.85,93.115,92.05,156.51,302.02,62.09,118.02,90.565,237.71,158.6,188.61,99.795,51.56,77.86,332.58,66843,48063,11011,64706,119610,168329,13925,17146,24328,30021,7790,76514,14298,26337,47210,120463,8072,68214,23775,11399,4513,17687,71770,73904,5627,46565,23421,24894,0,100,42321,6812,70925,12311,2749,13539,8147,2192,1493,5199,2694,5532,2178,22119,20096,12152,10522,7272,1388
1588168388.159306,174.24,287.22,2352.96,1332.395,204.5,194.13,788.9,150.48,123.78,179.52,115.84,99.08,53.63,284.59,60.165,57.915,291.13,31.335,81.0,221.99,87.06,47.09,37.945,24.835,134.34,109.75,46.52,43.105,0.0,40.26,408.08,53.84,38.895,297.0,340.85,93.08,92.05,156.43,301.78,62.065,118.02,90.545,237.49,158.455,188.55,99.795,51.38,77.91,332.525,68352,48763,11111,68336,121184,172047,13925,17624,24328,31061,8190,77046,14426,29691,47411,125571,11178,70661,24457,11899,4513,18221,72212,76650,5937,46790,24549,26191,0,100,42375,7412,74740,12411,2749,13639,8147,3279,1693,5290,2694,6080,2383,22219,20421,18580,10622,7472,1391
1588168448.408007,174.49,286.98,2352.96,1330.94,204.235,193.94,786.15,150.63,124.21,179.54,115.96,99.0,53.645,284.475,60.24,57.935,291.13,31.395,81.095,222.115,87.06,47.115,37.95,24.805,134.355,109.845,46.47,43.125,0.0,40.26,409.05,53.895,38.94,297.0,341.245,92.87,91.91,156.48,302.605,62.135,118.02,90.645,237.49,158.67,188.6,99.83,51.45,77.91,332.345,70425,48963,11111,74669,122684,212307,14425,18124,24528,31572,8790,77189,14514,30293,49023,132189,11178,77323,25271,12699,4513,18821,72412,78426,6102,47340,26274,27966,0,100,42478,7714,75855,12411,2949,13839,8157,3454,2193,5491,2694,6566,2383,22827,20521,18881,11819,7472,1395
1588168508.754638,174.23,286.66,2350.02,1330.435,204.41,193.57,788.5,150.42,124.01,179.6,115.72,99.03,53.65,282.95,60.29,57.945,290.52,31.39,81.155,221.87,87.15,47.13,38.035,24.825,134.32,109.87,46.43,43.155,0.0,40.26,408.665,53.895,38.925,296.525,341.19,93.075,91.81,156.52,302.605,62.135,118.02,90.605,236.66,158.83,188.83,99.72,51.45,77.91,332.29,72201,49519,11112,76630,126149,228065,14925,18924,25064,32492,9190,77315,14717,35552,51205,138589,11188,80376,25897,12999,4613,20274,76095,83091,6631,48641,27666,29066,0,100,43078,7714,77061,12729,3449,14489,8257,3591,2193,5491,2694,6827,2589,23075,20621,19235,11819,7472,1422
1588168568.957707,173.83,286.5,2350.02,1330.255,204.47,193.565,790.42,150.48,123.83,179.82,115.73,99.01,53.665,283.315,60.13,57.925,290.74,31.41,81.22,221.87,87.15,47.2,38.005,24.88,134.34,110.05,46.545,43.115,0.0,40.26,407.99,53.885,38.92,296.525,341.19,93.15,91.855,156.38,302.235,62.155,118.02,90.7,236.785,158.73,189.315,99.71,51.45,77.91,332.21,72507,49719,11112,77935,129249,235632,17541,22224,25964,33402,9690,77446,15417,41102,52210,144453,11288,81176,26197,13099,4613,21084,77995,85883,6976,49088,28456,30271,0,100,43562,7914,78847,12729,3449,14706,8457,3827,2493,5496,2694,6981,2689,23476,20765,19866,11819,7472,1464
1588168629.293872,174.0,286.505,2350.02,1331.39,204.5,193.965,792.22,150.205,123.69,179.76,115.64,99.145,53.69,283.595,60.13,57.905,290.69,31.435,81.14,221.87,87.15,47.205,38.0,24.885,134.375,110.31,46.54,43.155,0.0,40.26,408.54,53.845,38.92,297.32,341.19,93.06,91.85,156.275,302.27,62.105,118.205,90.8,237.03,158.61,189.315,99.73,51.52,77.84,332.45,73319,49816,11112,78545,130949,239156,17742,22929,26526,42812,10808,77556,15617,46358,52310,149953,11488,82320,26998,13099,4613,22108,89999,90583,7324,49288,29186,30492,0,100,43710,8014,82916,12829,3449,14809,8657,3864,2593,5596,2994,7394,2789,23976,20765,20192,12219,7480,1567
1588168689.511907,174.25,286.81,2355.675,1335.26,205.15,194.42,792.78,150.34,123.635,179.76,115.535,99.15,53.775,283.77,60.285,57.925,290.95,31.4,81.2,221.87,87.15,47.165,37.98,24.855,134.33,110.37,46.41,43.155,0.0,40.315,410.19,53.845,38.89,297.57,341.415,93.06,91.82,156.39,302.14,62.065,118.205,90.865,237.03,159.07,189.225,99.84,51.585,77.675,333.155,73819,49916,11122,79268,133259,248632,18842,23229,28076,43891,11010,77656,16117,47758,52775,155381,11588,82796,28121,13099,4613,23108,90299,94783,7361,50026,29687,30892,0,200,43831,8014,84334,13029,3649,14809,8857,4012,2713,5696,2994,8194,2789,24578,20865,21292,12419,7686,1867
1588168749.715711,173.95,286.795,2357.99,1334.86,204.945,194.74,793.565,149.88,123.36,179.86,115.45,99.115,53.735,284.52,60.245,57.94,292.57,31.395,81.105,221.825,87.15,47.125,37.935,24.88,134.14,110.63,46.53,43.085,0.0,40.315,409.75,53.905,38.845,297.38,341.095,93.06,91.73,155.99,301.635,62.065,118.425,90.78,236.12,158.885,189.08,99.925,51.585,77.63,332.5,74419,50586,11378,79760,135459,255049,19642,25230,29681,46636,11055,77856,17019,50529,53275,167666,12209,84399,29621,13440,4613,24426,92011,97794,7496,54101,30287,31307,0,200,43936,8314,85634,13129,4049,14959,9357,4269,3013,5696,2998,8894,3089,26988,21010,22343,12419,7741,1879
1588168810.026686,173.97,287.04,2356.51,1335.98,205.075,194.91,794.25,150.06,123.405,179.92,115.57,99.02,53.745,284.64,60.185,57.965,291.68,31.43,81.145,221.82,86.75,47.09,37.94,24.865,134.03,110.765,46.535,43.075,0.0,40.315,410.55,53.925,38.79,297.18,340.765,93.14,91.63,155.85,302.31,61.93,118.425,90.735,236.12,159.07,189.315,99.92,51.43,77.47,332.09,82891,51593,11380,82570,136459,268928,20242,25332,34923,52706,12055,78368,17526,52880,54269,171666,15281,86955,30221,14740,4713,24926,92311,103234,8631,57653,31287,33221,0,200,46747,9414,87340,13329,4949,15009,10091,5354,3289,5896,2998,9194,3089,27826,21011,22559,12619,7742,2406
1588168870.267075,173.95,286.96,2360.65,1336.3,204.81,194.48,793.32,150.05,123.27,179.88,115.54,98.79,53.78,283.7,60.215,57.985,290.81,31.395,81.12,221.895,86.8,47.13,37.95,24.805,134.04,110.395,46.36,43.045,0.0,40.315,409.79,53.945,38.715,297.19,340.64,92.89,91.55,155.83,302.05,61.865,118.425,90.68,235.95,158.83,188.885,99.88,51.43,77.355,332.52,104011,54011,12263,84232,137360,278898,21969,25832,39293,56916,12787,80601,18470,58854,60696,180016,15781,92790,31610,14953,5113,25539,95380,110234,9644,60366,33880,35949,0,200,47182,10206,98308,13587,4986,16393,11709,9284,3499,10789,2998,9695,3789,27834,21711,23220,12719,7921,3133
1588168930.579272,173.97,286.87,2358.37,1334.01,204.76,194.245,792.14,150.32,123.135,180.06,115.54,98.69,53.755,283.97,60.25,58.015,291.86,31.455,81.195,222.16,86.89,47.165,37.94,24.8,134.12,110.32,46.38,43.105,0.0,40.315,409.875,53.98,38.695,296.725,340.92,92.92,91.59,155.96,301.91,61.945,118.425,90.715,236.09,158.775,188.87,99.87,51.47,77.395,332.52,106599,55601,12570,85887,138510,294625,22369,26032,40203,58733,13687,82401,19570,60627,61614,188643,17505,97390,35210,15640,5313,26860,97281,113619,10457,65984,34992,40149,0,200,49674,10706,99712,14687,5086,17096,12668,16088,3970,12689,2998,9896,4490,28334,25617,25246,13119,8091,3133
1588168990.770419,173.95,286.71,2354.85,1329.205,204.48,193.87,792.14,150.47,123.04,179.96,115.485,98.74,53.735,283.0,60.25,57.985,292.08,31.465,81.175,222.16,86.82,47.185,37.92,24.795,133.975,110.32,46.45,43.025,0.0,40.315,408.14,53.96,38.645,295.855,341.17,92.9,91.595,155.81,301.91,61.945,118.39,90.8,235.97,158.73,188.905,99.92,51.41,77.395,332.52,111749,55614,12732,87568,138810,301954,22369,26532,40928,60459,15195,82601,19970,61477,61614,193316,18305,98020,36448,15640,5863,28170,99504,116087,10672,65984,36385,41249,0,200,50610,11106,101312,14887,5205,17196,14034,16789,4970,14647,3198,10006,4823,28489,26363,26541,13219,8091,3133
1588169050.972357,173.85,287.0,2355.5,1329.71,204.37,193.77,795.545,150.41,122.98,179.735,115.315,98.555,53.73,283.775,60.265,57.955,292.01,31.43,80.98,222.15,86.88,47.205,37.88,24.785,133.89,110.125,46.395,43.03,0.0,40.315,407.63,53.93,38.565,295.855,340.645,92.925,91.61,155.59,301.67,61.945,118.39,90.8,235.89,158.73,188.95,99.83,51.41,77.34,332.08,115149,56789,13232,89052,139510,306509,22492,27532,44867,61769,15395,83001,20470,61877,64724,200893,18405,98576,38477,16641,6312,29393,112380,118447,10990,66339,37285,42749,0,200,50710,12106,103712,14887,5305,17349,14334,18689,5770,14947,3198,10006,5023,28489,27363,27441,13219,8451,3382
1588169111.193924,174.02,286.92,2359.39,1330.45,204.315,193.85,795.46,150.41,122.97,179.925,115.32,98.48,53.69,283.44,60.32,57.975,291.78,31.415,80.94,222.01,86.94,47.235,37.855,24.775,134.02,110.11,46.44,43.01,0.0,40.315,408.87,53.895,38.635,295.855,340.645,92.96,91.555,155.52,301.67,61.935,118.26,90.77,235.73,158.73,188.8,99.7,51.41,77.145,332.08,120549,58457,13432,89805,141110,308740,22992,27532,46192,62989,16895,83101,20589,61977,67318,205893,18505,99080,39062,16642,6512,30393,114215,126463,13017,66639,38590,43275,0,200,51010,12409,105112,14887,5305,17449,14434,18994,5770,16147,3398,10007,5523,28489,28359,27561,13219,8751,3513
1588169171.577568,173.97,287.08,2358.95,1329.59,204.225,193.48,795.345,150.465,123.215,179.84,115.435,98.36,53.685,282.74,60.385,58.0,291.57,31.405,80.98,222.01,86.94,47.235,37.91,24.715,133.92,110.15,46.435,43.07,0.0,40.315,408.43,53.895,38.585,295.855,340.645,92.96,91.625,155.52,302.48,61.98,118.26,90.77,235.62,158.63,188.37,99.62,51.38,77.215,331.89,123941,59068,13701,90616,141211,310040,24092,28332,47734,64899,17495,83401,21209,62685,69097,216803,18605,99849,39262,16642,6512,31293,114815,138873,13739,67040,40424,44138,0,200,51210,12409,106222,14887,5305,17449,15497,18994,5820,16726,3398,10007,5725,28644,28559,27643,13300,8851,3601
