lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,TSLA,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO,MSFT_volume,AAPL_volume,AMZN_volume,GOOGL_volume,BABA_volume,FB_volume,TSLA_volume,JNJ_volume,WMT_volume,V_volume,PG_volume,JPM_volume,TSM_volume,MA_volume,INTC_volume,VZ_volume,UNH_volume,T_volume,MRK_volume,HD_volume,NVS_volume,KO_volume,PFE_volume,BAC_volume,PEP_volume,DIS_volume,XOM_volume,CSCO_volume,TM_volume,CHL_volume,NFLX_volume,ORCL_volume,CMCSA_volume,NVDA_volume,ADBE_volume,CVX_volume,ABT_volume,LLY_volume,COST_volume,BMY_volume,SAP_volume,NKE_volume,AMGN_volume,CRM_volume,MCD_volume,MDT_volume,AZN_volume,PM_volume,TMO_volume
1587130804.020603,177.83,284.435,2333.99,1270.0,211.59,178.05,764.93,150.11,130.92,170.19,122.54,92.585,53.42,259.21,61.16,58.265,294.545,30.96,83.28,209.22,88.34,48.055,36.375,22.765,137.1,105.86,40.63,42.205,0.0,39.07,423.96,54.44,38.505,295.55,344.31,82.85,95.0,154.64,318.41,60.24,122.285,89.86,232.17,158.145,183.99,99.285,49.985,77.28,329.22,56508,73252,11288,4889,25262,29776,10785,9789,13771,33052,39691,21694,74207,19637,35220,12847,9730,10769,18874,22177,4662,15480,16479,47742,2125,20138,39369,32035,0,389,23915,18680,26727,12579,2070,19282,37528,4432,5706,12615,602,9036,3224,53405,15967,17466,3286,1385,7735
1587130864.292062,177.675,283.85,2331.79,1272.605,211.44,178.07,761.0,149.93,130.77,170.16,122.88,92.42,53.36,259.2,61.015,58.335,294.315,30.94,83.11,208.97,88.32,48.135,36.34,22.725,137.1,105.59,40.43,42.13,0.0,39.07,422.6,54.455,38.585,295.37,344.31,82.425,95.165,154.87,318.41,60.1,122.285,89.86,231.745,158.44,183.46,99.18,50.04,77.34,328.78,85448,85195,12398,4890,25962,32563,11390,11552,14272,35652,41625,23114,74307,22237,36380,12849,11441,10992,21664,22377,4962,15683,17393,52741,2125,20557,44015,32935,0,389,25376,18780,28632,13692,2070,23387,38628,5140,5706,13215,602,9036,3225,79205,16967,18066,3377,1585,7835
1587130925.391973,177.56,283.02,2321.47,1272.81,211.09,177.945,759.1,149.885,131.36,170.35,122.43,92.08,53.215,260.17,60.825,58.335,293.84,30.915,83.105,208.51,88.36,48.075,36.27,22.655,137.09,105.265,40.33,42.085,0.0,39.015,422.71,54.38,38.365,294.09,344.12,82.545,94.895,154.705,318.52,60.1,122.175,89.52,231.73,158.44,183.4,99.125,50.04,77.31,328.43,86050,88702,13890,4997,26978,33013,12333,12468,15615,38278,51125,25304,74327,22501,37880,12849,11741,11092,22764,22681,5062,15789,17993,58599,2229,20881,47115,33825,0,524,26486,19480,29385,13892,2180,30699,43178,5150,5981,13415,628,9188,4802,79205,17267,18393,3377,1693,8048
1587130985.599891,177.91,282.94,2323.64,1272.76,211.26,177.955,759.285,149.945,130.98,170.61,122.065,92.08,53.44,260.065,60.91,58.35,293.2,30.905,82.92,208.41,88.36,48.085,36.29,22.61,137.09,105.5,40.46,42.09,0.0,39.02,420.92,54.405,38.29,295.23,344.12,82.655,94.99,154.725,319.305,60.1,122.175,89.635,231.42,158.24,182.69,99.28,50.07,77.43,328.65,86954,92686,14634,5057,28343,33323,13334,14428,16024,39756,52825,26610,76987,23402,40256,13249,12241,11292,25070,23077,5062,16238,19293,70146,2229,21956,47267,34425,0,700,30587,19580,30927,14495,2180,34116,44266,5577,6082,14515,628,12088,4812,79405,17367,19571,3577,1816,8359
1587131045.804194,178.09,283.69,2339.065,1273.27,211.69,177.94,763.69,149.895,130.715,170.36,122.24,92.25,53.54,259.81,61.11,58.345,292.785,30.925,82.955,208.55,88.36,48.065,36.275,22.655,136.985,105.59,40.43,42.185,0.0,39.01,421.68,54.43,38.26,296.015,343.715,82.81,94.88,154.83,318.0,60.1,122.175,89.73,231.2,158.05,182.43,99.27,50.01,77.51,328.65,93453,96864,14850,5450,29337,35152,13984,15339,16128,42151,54825,27683,95678,24922,41258,13601,15446,12552,29391,23401,5062,18940,24520,78835,2265,22062,56001,38349,0,718,33596,19880,32227,14953,2233,36783,47402,5777,6764,15235,628,12703,4912,80410,17375,67117,3677,2053,8359
1587131106.082638,178.43,284.02,2349.25,1274.45,212.26,178.77,762.2,149.97,130.93,170.27,122.52,91.79,53.585,259.87,61.28,58.465,291.805,30.95,83.22,208.245,88.45,48.055,36.385,22.595,136.85,105.7,40.695,42.26,0.0,39.035,423.39,54.43,38.23,296.46,343.685,83.25,95.25,154.97,318.46,60.15,122.175,89.765,231.46,158.06,182.56,99.46,50.01,77.71,328.475,94571,97238,15458,5480,30460,36970,14240,15877,16732,42610,55284,28833,96971,25472,41802,15848,16046,17186,31521,23713,5162,29871,26374,83958,2375,22116,56701,39947,0,822,35768,20180,38027,15436,2241,41620,50343,6297,6964,17020,628,13222,5223,81386,17677,67517,3677,2160,8586
1587131166.325993,178.67,284.11,2357.25,1279.395,212.69,178.93,763.22,150.165,130.93,170.35,122.68,91.9,53.695,260.455,61.37,58.495,291.735,30.99,83.33,208.565,88.58,48.06,36.37,22.6,136.64,105.8,40.8,42.31,0.0,39.065,424.65,54.585,38.21,296.65,344.94,83.25,95.43,155.15,319.155,60.19,122.175,89.92,231.775,158.16,183.17,99.45,50.01,77.61,328.485,95327,97748,17412,6182,32678,37284,14941,16582,16732,43590,56954,30883,99290,26012,42402,18650,17546,18787,32543,24116,5312,30576,28802,90565,2410,22431,63002,41657,0,833,37493,20859,40123,15723,2441,45134,50455,6396,7222,17471,628,15442,7623,81586,17877,69117,3677,2581,8692
1587131226.74175,178.325,283.97,2360.0,1277.42,212.46,178.865,764.75,149.935,131.175,169.73,122.685,91.83,53.62,259.78,61.53,58.555,291.51,31.045,83.245,208.81,88.56,48.02,36.33,22.6,136.52,105.865,40.745,42.405,0.0,39.07,423.6,54.495,38.16,296.96,344.33,83.31,95.66,154.935,318.955,60.13,122.175,89.89,230.545,158.19,182.93,99.525,50.01,77.56,328.745,97416,104977,17714,6782,35020,38289,15413,16982,18233,45230,57154,32549,99430,32016,43719,18950,17946,33790,33750,25016,5412,31382,29702,98985,3108,22531,64265,43765,0,933,40987,21459,42533,16089,2941,46514,50505,6624,7223,17871,628,17242,7953,81886,17978,71844,3677,3115,8999
1587131286.957578,178.17,283.765,2367.85,1280.5,212.9,179.14,764.75,149.81,131.12,169.645,122.98,91.9,53.595,259.675,61.53,58.61,291.055,31.075,83.06,208.855,88.53,47.975,36.275,22.6,136.38,105.73,40.76,42.395,0.0,39.05,424.54,54.425,38.155,297.86,344.33,83.47,95.87,154.795,319.08,60.065,122.175,89.87,230.035,158.19,183.05,99.62,50.01,77.59,328.28,107561,109477,18135,6903,36740,38595,15413,17182,19037,45705,60774,33450,99737,32636,43719,19050,19856,39214,34366,26266,5462,31485,30545,101890,3754,22631,64365,45573,0,1033,41887,21559,42933,16294,2941,47914,50878,7427,8023,19871,628,20067,8261,81886,18277,72154,3677,3134,9204
1587131347.230257,178.075,283.9,2372.515,1281.31,213.13,179.25,764.75,149.875,131.12,169.835,122.955,92.06,53.49,259.98,61.345,58.645,291.9,31.085,83.05,208.14,88.51,48.01,36.29,22.635,136.335,105.93,41.02,42.43,0.0,39.05,424.57,54.41,38.155,297.68,344.7,83.38,96.0,154.82,318.655,60.07,122.175,89.9,229.86,158.54,183.17,99.8,50.01,77.57,328.255,114914,111892,18645,7095,37660,38895,15413,17474,20454,46275,62100,34098,100157,33436,44314,19151,23056,51924,35548,28216,5562,31885,30945,103796,4575,22831,69803,46073,0,1033,42719,22069,42933,16395,3061,48894,52788,8363,8223,21671,628,20267,9075,82796,18927,73254,3677,3251,9309
1587131407.423618,178.15,283.83,2366.7,1279.89,213.11,179.145,767.68,149.86,130.855,169.53,122.96,92.055,53.44,259.66,61.335,58.645,291.78,31.105,83.09,207.89,88.51,47.955,36.35,22.63,136.405,106.0,40.8,42.395,0.0,39.05,423.465,54.39,38.285,297.34,344.94,83.13,95.88,155.18,318.72,60.09,122.175,89.935,229.91,158.665,182.455,100.25,50.01,77.52,328.71,116406,113696,18918,7099,40610,39122,15613,17574,21110,46775,62977,34803,100757,34078,44818,19151,23431,60943,37034,35709,5562,34486,31159,110161,4975,23503,74428,48106,0,1033,42960,22169,44335,16827,3261,49728,53358,8368,9123,23824,628,21557,9490,83646,19110,75462,3677,3378,9878
1587131467.63926,178.29,284.005,2363.07,1279.89,213.165,179.39,764.815,149.91,130.925,169.32,123.02,92.075,53.42,259.41,61.4,58.645,291.465,31.135,83.1,208.03,88.51,47.945,36.395,22.625,136.405,106.12,40.825,42.445,124.17,39.05,422.49,54.39,38.245,296.69,344.33,83.15,95.72,155.095,319.16,60.09,122.365,89.87,229.94,158.76,182.62,100.12,50.01,77.52,328.765,117008,117699,20207,7099,41994,39443,16211,17787,21810,47325,64780,38310,101157,35741,45514,19151,24174,74623,38146,36036,5662,35386,31771,112187,4975,23953,74833,49690,2,1033,44297,22369,47569,17032,3269,50730,55264,8371,10639,25251,679,21871,10494,84068,19210,76462,3677,3378,10267
1587131528.266439,178.12,283.93,2361.65,1278.88,212.875,179.49,764.815,149.91,130.615,168.61,123.015,92.01,53.3,258.655,61.32,58.645,290.345,31.045,82.95,208.0,88.51,47.91,36.36,22.62,136.38,106.19,40.86,42.455,124.17,39.01,421.45,54.35,38.3,295.89,344.42,83.18,95.655,155.215,318.835,59.99,122.365,89.65,230.3,158.75,182.33,100.01,50.01,77.54,328.73,118165,123267,20718,7203,43994,39923,16211,17787,22210,47525,66990,38810,103577,35971,48651,19151,25187,87523,38999,36536,5862,36690,32071,113183,4983,24927,75473,50152,2,1133,45018,22469,48254,17242,3472,51330,57949,8501,11651,26852,679,22393,10904,84071,19810,76662,3677,3613,10359
1587131588.492914,178.53,284.285,2357.99,1279.315,212.86,179.68,764.815,149.925,130.76,168.26,122.96,91.93,53.28,258.24,61.365,58.645,290.2,31.095,82.86,207.8,88.52,47.97,36.41,22.62,136.375,105.98,40.78,42.505,124.17,39.01,422.985,54.29,38.345,295.855,344.42,83.07,95.73,155.06,319.02,60.115,122.345,89.58,230.45,158.88,182.115,100.06,50.01,77.525,328.65,119294,124069,21038,7307,44846,40329,16211,17987,22911,48625,69090,39993,104077,36607,50952,19151,25287,102308,39799,39580,6062,38830,32171,116677,5006,25627,83094,51483,2,1233,45978,22569,48554,17646,3472,51632,61159,8615,13051,29052,686,22923,10928,84271,19910,76762,3677,3833,10606
1587131648.723458,178.255,284.25,2360.095,1279.75,213.42,179.61,765.0,149.935,130.76,168.1,123.0,92.04,53.265,258.165,61.365,58.575,290.67,31.085,82.84,207.59,88.5,47.97,36.45,22.67,136.24,105.91,40.93,42.495,124.17,39.01,424.47,54.395,38.325,296.06,344.395,83.185,95.77,154.945,319.12,60.085,122.345,89.64,230.58,159.02,182.305,100.02,50.01,77.47,328.65,121295,124170,21191,7409,47046,41135,16311,18097,22911,50394,70090,41700,113982,37438,54635,19662,25587,109808,40026,40389,6143,40098,32579,119699,5021,26527,85694,59571,2,1233,46578,22794,50961,18100,4162,53444,62159,8915,14188,29969,686,22942,12239,84571,21778,76962,3677,3877,10606
1587131708.935447,178.09,284.08,2367.075,1279.55,213.23,179.44,766.01,149.8,130.475,167.97,122.67,92.17,53.23,258.2,61.305,58.575,290.675,31.08,82.76,207.89,88.46,47.97,36.395,22.7,136.055,105.73,40.9,42.41,124.17,39.01,424.215,54.39,38.285,295.52,344.04,83.33,95.82,154.89,318.95,60.09,122.345,89.72,230.53,159.0,182.47,100.08,50.01,77.51,328.715,124919,126770,21305,7599,47346,42271,16411,18197,23367,51255,70790,41916,114442,40484,63302,19662,27187,114569,41975,41636,6243,41405,32979,122379,5166,27027,87736,71986,2,1233,46679,23014,59379,18202,4562,55144,62559,9343,14488,33269,686,23446,13146,84771,22793,77362,3677,4180,10734
1587131769.179715,178.08,283.84,2376.01,1279.25,213.05,179.66,769.115,149.625,130.735,168.18,122.69,92.2,53.245,258.34,61.35,58.51,291.27,31.085,82.84,208.05,88.53,47.935,36.41,22.745,135.94,105.915,41.015,42.415,124.17,39.01,424.225,54.39,38.255,295.79,344.04,83.53,95.76,154.94,318.92,60.16,122.345,89.765,229.53,159.0,182.7,100.03,49.975,77.495,327.95,135646,127200,21697,7719,49969,42571,16412,18497,23567,51643,71290,42323,114842,43285,65974,19762,28208,131380,42075,41740,6443,45166,33279,130752,5577,27427,87936,72586,2,1233,47489,23664,64512,18304,4562,57814,63731,9764,15588,34369,686,23764,13466,84771,28893,77672,3977,4194,11035
1587131829.384189,178.44,284.11,2383.97,1279.7,213.73,180.015,769.25,150.0,130.645,168.18,122.645,92.4,53.3,258.585,61.445,58.485,291.51,31.105,83.105,208.54,88.53,47.985,36.5,22.755,135.89,105.955,41.0,42.44,124.17,39.01,425.99,54.4,38.245,296.87,344.04,83.61,95.81,154.945,319.4,60.24,122.39,89.9,229.35,159.31,182.31,99.885,49.975,77.45,328.335,138072,127760,21848,8039,50469,43673,16615,19131,23967,51943,73112,43348,119567,44179,72530,20262,29208,142499,47275,41941,6443,46366,41907,132521,5690,29447,89037,73299,2,1233,48376,23864,65771,18900,4562,59614,65431,9769,16088,35369,787,23976,13779,85033,29203,77772,3977,4198,11338
1587131889.656598,178.39,283.8,2378.235,1281.79,213.93,179.87,770.96,149.86,130.56,168.07,122.37,92.27,53.44,258.665,61.51,58.41,291.85,31.075,83.04,208.52,88.66,47.93,36.51,22.745,135.82,106.05,41.055,42.435,124.17,39.01,425.68,54.425,38.23,297.29,345.52,83.68,95.82,155.21,318.6,60.26,122.39,89.995,229.225,159.31,182.31,100.04,49.975,77.435,328.215,138900,128589,22460,8303,51284,44373,16640,19631,28699,52543,76088,44523,120447,44463,80350,20562,30053,157599,50771,42449,6996,47171,43207,137649,5954,30194,89337,73800,2,1233,49571,24364,74104,19001,6862,60514,67536,9794,17163,36669,787,24699,14018,85138,29203,78072,3977,4306,11356
1587131949.866378,178.32,283.82,2382.1,1281.79,213.745,179.685,770.32,149.94,130.3,168.08,122.19,92.47,53.35,258.605,61.495,58.455,292.1,31.105,82.985,208.855,88.75,47.965,36.55,22.765,135.835,106.12,41.12,42.53,124.17,39.01,425.775,54.415,38.375,296.67,345.52,83.65,95.71,155.365,318.435,60.315,122.39,90.035,229.965,159.295,181.94,100.29,50.06,77.54,328.94,139903,131643,22672,8303,51945,45493,16850,19731,29346,52943,79948,44723,121307,45779,81250,20672,30953,165668,51348,42649,7096,49271,44807,143860,6252,32046,90137,74658,2,1233,49872,24786,77304,19079,6862,62414,69336,10118,17877,37569,787,25121,14130,85238,29303,78337,4077,4516,11705
1587132010.095111,178.47,283.965,2380.0,1280.69,213.915,179.74,769.03,149.89,130.39,168.08,122.525,92.615,53.31,258.45,61.435,58.355,292.43,31.145,82.86,209.14,88.8,47.975,36.52,22.76,135.91,106.02,41.16,42.575,124.17,39.08,427.04,54.375,38.31,296.03,345.15,83.78,95.66,155.1,318.37,60.4,122.395,90.18,230.165,159.12,182.15,100.39,50.01,77.35,329.03,141019,136059,23206,8803,52535,46093,16972,20234,29683,52943,83597,45423,121507,47439,84229,23372,32753,172811,52783,43493,7431,50372,47129,152533,6441,40440,97777,76258,2,1333,50973,26252,79313,19702,7383,64653,71036,10531,18918,39470,812,25454,14357,85438,30395,78437,4177,4723,12198
1587132070.305086,178.6,283.88,2375.175,1281.67,213.61,180.005,769.5,149.89,130.215,167.62,122.39,92.64,53.26,258.25,61.545,58.35,293.82,31.135,82.96,209.23,88.81,47.935,36.49,22.775,135.91,105.895,41.1,42.53,124.17,39.08,427.39,54.36,38.265,295.69,345.52,83.57,95.49,155.07,318.26,60.32,122.395,90.085,230.37,159.42,181.775,100.3,49.985,77.405,329.495,152345,141179,23357,8913,53087,46396,17176,20634,30028,53043,89048,47590,122007,49741,87663,25115,33153,182006,53506,43993,8131,51112,47529,157294,6611,45647,99677,78171,2,1333,51501,26550,79944,19905,8633,66255,72246,10846,19118,41188,812,28354,14497,86319,30707,78826,4377,4984,12481
1587132130.682161,178.71,283.735,2380.195,1282.12,213.89,179.965,769.0,149.81,130.27,167.4,122.43,92.575,53.285,257.665,61.565,58.35,292.85,31.055,83.0,208.88,88.91,47.87,36.465,22.75,135.86,105.63,40.97,42.57,124.17,39.08,427.12,54.405,38.185,296.385,345.145,83.355,95.54,155.095,318.9,60.33,122.395,90.085,229.86,159.47,181.72,100.125,50.02,77.37,329.005,154026,146868,25417,9417,53788,46825,17383,20934,31110,53815,90324,49615,123391,50891,97038,25915,36653,194106,53988,44789,8831,52398,53102,170107,6739,47517,101799,78671,2,1333,52351,26950,82319,20384,8851,67855,72974,11248,19318,42522,812,28354,14718,87619,31117,78926,4477,5310,12946
1587132190.898982,178.96,283.75,2383.93,1282.26,213.78,179.945,770.0,149.84,130.31,167.5,122.165,92.58,53.37,257.61,61.585,58.38,292.96,31.085,82.855,209.08,88.98,47.905,36.45,22.785,135.78,105.76,41.13,42.525,124.17,39.035,427.215,54.455,38.255,296.31,345.43,83.555,95.685,154.97,318.9,60.34,122.395,90.01,229.83,159.56,181.63,100.14,50.02,77.45,329.0,158539,150527,25667,9619,54388,47414,17433,21444,31626,53927,91624,50365,124391,51746,97979,38965,38753,216251,54388,45294,9431,53238,54370,175432,6987,57297,102099,79396,2,1533,54233,27450,91282,20492,9051,68608,74555,11560,20218,42724,812,28954,15032,87719,31317,79026,4477,5610,13021
1587132251.109289,179.04,283.33,2383.91,1282.69,213.75,179.86,767.7,149.83,130.29,167.405,121.82,92.46,53.295,257.76,61.54,58.32,292.805,31.02,82.94,208.715,88.93,47.95,36.445,22.735,135.78,105.745,41.045,42.515,124.17,39.0,426.48,54.445,38.265,295.39,345.53,83.565,95.735,155.03,318.7,60.38,122.395,89.86,229.675,159.56,181.88,100.21,50.02,77.48,329.48,160443,152169,26368,9792,54688,47689,17776,21944,33703,54227,94047,51118,125157,52446,103965,44516,38763,224866,54472,51895,9481,54328,54829,180207,6987,57792,105099,80055,2,1633,55533,27550,91582,20896,9154,71552,75911,11766,21227,43353,812,30155,15145,87719,31517,79926,4477,5836,13307
1587132311.330385,179.065,283.35,2388.28,1284.88,213.895,179.91,769.18,149.825,130.15,167.46,121.34,92.73,53.43,257.79,61.645,58.35,292.805,31.035,82.67,208.915,88.96,47.98,36.46,22.77,135.765,105.815,41.065,42.575,124.17,39.0,426.345,54.45,38.32,295.53,345.47,83.62,95.7,155.19,318.085,60.39,122.395,89.92,230.62,159.63,181.96,100.11,50.02,77.505,328.73,164788,155008,27675,10109,57488,48757,18076,22444,34653,54974,97038,51540,127898,52846,106765,45316,38763,225273,55146,52595,9881,54628,55329,188669,7288,58493,106199,83099,2,1633,55933,28150,96493,23106,9356,73618,79211,12395,23065,44253,812,30255,15470,88019,31917,80426,4477,6140,13486
