symbol,lastSaleTime,lastSalePrice,volume
FB,1582900202194,182.31,2147
FB,1582900247844,183.885,14908
FB,1582900321132,185.695,18929
FB,1582900380530,186.3,20637
FB,1582900435341,185.39,22167
FB,1582900494176,185.66,24314
FB,1582900562296,186.505,27246
FB,1582900610402,186.91,28497
FB,1582900681614,185.94,30648
FB,1582900743891,186.05,35746
FB,1582900800022,186.45,37505
FB,1582900864561,186.46,44955
FB,1582900923568,186.71,52585
FB,1582900978241,186.455,56918
FB,1582901041173,186.745,60468
FB,1582901096067,186.235,63900
FB,1582901161290,186.66,67604
FB,1582901215494,187.57,69590
FB,1582901281425,186.9,74190
FB,1582901326432,186.955,77060
FB,1582901401053,186.735,83660
FB,1582901463830,186.83,86809
FB,1582901519876,187.02,89408
FB,1582901585809,186.735,93534
FB,1582901644071,186.84,98884
FB,1582901706921,186.69,102089
FB,1582901765955,186.67,116261
FB,1582901827782,187.43,124759
FB,1582901870264,187.41,126835
FB,1582901941870,187.64,129127
FB,1582902009242,187.3,131873
FB,1582902062102,187.61,135284
FB,1582902129139,187.1,137551
FB,1582902190058,186.39,162336
FB,1582902247339,186.53,172091
FB,1582902307124,186.03,183651
FB,1582902367130,186.85,187466
FB,1582902428990,186.105,190338
FB,1582902490043,186.36,192331
FB,1582902546968,186.335,193100
FB,1582902612707,186.82,198493
FB,1582902661385,186.945,199658
FB,1582902721139,186.385,201217
FB,1582902792456,186.21,202318
FB,1582902855838,185.78,203618
FB,1582902916269,186.47,218264
FB,1582902966883,187.38,220819
FB,1582903034668,187.9,222822
FB,1582903097476,188.2,223937
FB,1582903155010,187.755,225652
FB,1582903217443,187.81,227806
FB,1582903261581,187.92,229103
FB,1582903331447,187.59,230317
FB,1582903388911,187.57,232388
FB,1582903457036,187.54,233699
FB,1582903516873,187.67,235588
FB,1582903566190,188.085,236345
FB,1582903637661,187.69,238691
FB,1582903699132,187.555,240591
FB,1582903759558,187.695,242427
FB,1582903805665,186.98,243519
FB,1582903861699,187.05,245779
FB,1582903937192,186.63,253482
FB,1582904000596,187.11,255805
FB,1582904051650,187.155,257105
FB,1582904117567,187.83,258379
FB,1582904178201,186.94,258961
FB,1582904242396,187.19,259313
FB,1582904275133,187.265,263463
FB,1582904345320,186.835,264615
FB,1582904401975,187.02,265115
FB,1582904453493,186.87,265553
FB,1582904536153,186.405,266623
FB,1582904595730,186.15,266773
FB,1582904658763,186.2,269100
FB,1582904720967,185.96,269804
FB,1582904777368,185.885,270404
FB,1582904837695,186.33,271304
FB,1582904888759,186.2,274785
FB,1582904958340,185.98,275117
FB,1582905001576,185.99,275663
FB,1582905084129,186.195,277139
FB,1582905139363,186.45,277749
FB,1582905199497,186.34,279049
FB,1582905266628,187.28,281399
FB,1582905324594,187.24,282207
FB,1582905379398,187.07,286552
FB,1582905442073,187.12,288252
FB,1582905490302,186.65,289556
FB,1582905550289,186.9,290406
FB,1582905616703,187.19,290866
FB,1582905680089,186.49,291419
FB,1582905742260,186.01,291899
FB,1582905800881,186.405,292561
FB,1582905865257,186.185,292929
FB,1582905925731,185.73,293447
FB,1582905976473,185.915,295382
FB,1582906046710,185.33,296602
FB,1582906099463,185.2,297485
FB,1582906160198,185.41,298092
FB,1582906227929,185.75,298711
FB,1582906286584,185.86,299086
FB,1582906333219,186.33,299786
FB,1582906411087,185.345,302057
FB,1582906470513,185.82,302610
FB,1582906519572,186.225,304010
FB,1582906591627,186.37,305503
FB,1582906652657,186.65,306228
FB,1582906710378,186.67,307588
FB,1582906767630,186.76,309483
FB,1582906831402,187.225,311133
FB,1582906893696,187.38,312633
FB,1582906946833,187.19,313483
FB,1582907012639,187.205,316241
FB,1582907072811,187.675,318461
FB,1582907132366,187.56,320674
FB,1582907194553,187.55,323673
FB,1582907252599,187.705,327795
FB,1582907313140,187.83,331388
FB,1582907374804,188.085,352147
FB,1582907435203,188.165,353862
FB,1582907490480,188.39,357663
FB,1582907520246,188.29,358263
FB,1582907615697,188.05,358916
FB,1582907633344,188.05,359086
FB,1582907727364,188.12,359253
FB,1582907775411,188.28,359645
FB,1582907851619,188.58,362772
FB,1582907908043,188.7,366622
FB,1582907966420,188.61,367865
FB,1582908018793,188.51,369161
FB,1582908093482,188.88,370266
FB,1582908145452,189.13,370880
FB,1582908217098,190.37,372009
FB,1582908274736,190.06,380214
FB,1582908331609,189.22,383208
FB,1582908398204,189.035,384490
FB,1582908444454,189.075,385190
FB,1582908512222,188.49,385690
FB,1582908573793,188.86,387765
FB,1582908636085,188.78,389272
FB,1582908698676,188.81,390638
FB,1582908750402,188.47,392642
FB,1582908819742,188.31,393994
FB,1582908877341,188.28,395981
FB,1582908935514,188.765,397319
FB,1582909000423,188.13,400035
FB,1582909051056,188.315,401614
FB,1582909114807,188.71,402080
FB,1582909178503,188.49,403570
FB,1582909223478,188.72,404498
FB,1582909294740,188.405,404914
FB,1582909350729,188.09,405314
FB,1582909422689,188.095,406365
FB,1582909467594,188.47,406822
FB,1582909533304,188.66,407794
FB,1582909600138,188.71,409894
FB,1582909661391,188.695,411117
FB,1582909723363,188.33,411217
FB,1582909780242,188.43,411606
FB,1582909804150,188.565,411716
FB,1582909902145,188.69,412016
FB,1582909951314,188.67,412375
FB,1582909988266,188.4,412475
FB,1582910078278,188.38,413375
FB,1582910129362,187.77,413838
FB,1582910200439,187.7,414489
FB,1582910237978,187.895,414839
FB,1582910308984,187.92,415314
FB,1582910366488,188.34,415514
FB,1582910437221,188.76,429166
FB,1582910473031,188.65,429266
FB,1582910544923,188.79,429684
FB,1582910622242,188.66,429987
FB,1582910660166,188.625,430287
FB,1582910742544,188.155,430587
FB,1582910799791,188.6,430787
FB,1582910867476,188.82,431329
FB,1582910920024,189.03,431429
FB,1582910985091,189.06,431459
FB,1582911039178,189.51,431759
FB,1582911096648,189.22,432859
FB,1582911147988,189.47,434343
FB,1582911207435,189.495,436055
FB,1582911276251,189.34,436590
FB,1582911349360,189.35,437500
FB,1582911408745,189.41,438900
FB,1582911466166,189.78,443825
FB,1582911527597,189.47,444484
FB,1582911581289,189.49,445088
FB,1582911645783,189.56,445588
FB,1582911706716,189.9,446198
FB,1582911763200,189.94,447105
FB,1582911823751,189.56,448238
FB,1582911891501,189.2,449288
FB,1582911936969,189.09,450495
FB,1582911991306,189.31,451039
FB,1582912050589,189.32,451139
FB,1582912118232,189.04,451910
FB,1582912191902,189.07,452876
FB,1582912250799,189.02,453431
FB,1582912278866,189.04,453631
