symbol,lastSaleTime,lastSalePrice,volume
FB,1584628197354,154.47,460890
FB,1584628259362,153.89,463976
FB,1584628321404,154.58,465895
FB,1584628379306,154.625,470788
FB,1584628436468,154.86,472743
FB,1584628503148,154.155,478793
FB,1584628562817,152.55,483144
FB,1584628621213,152.09,486424
FB,1584628682601,152.085,489917
FB,1584628739780,151.91,494401
FB,1584628802821,152.37,497312
FB,1584628863113,151.73,499726
FB,1584628924836,151.67,501476
FB,1584628984758,152.16,503576
FB,1584629040828,151.71,505077
FB,1584629098249,151.95,508307
FB,1584629157438,152.54,509907
FB,1584629217763,152.73,511339
FB,1584629279888,152.745,515169
FB,1584629346695,152.68,519369
FB,1584629394502,152.4,520974
FB,1584629463833,153.15,522024
FB,1584629524276,152.8,523074
FB,1584629570688,151.83,526179
FB,1584629643342,151.63,529782
FB,1584629702866,152.11,530546
FB,1584629769463,153.05,531696
FB,1584629826317,153.29,533796
FB,1584629889608,154.02,536360
FB,1584629941570,154.255,538763
FB,1584630010255,154.45,540863
FB,1584630068520,155.23,546503
FB,1584630118949,154.46,552568
FB,1584630187305,154.375,552993
FB,1584630244658,153.58,555193
FB,1584630302212,153.72,557993
FB,1584630371728,153.73,559293
FB,1584630430906,154.56,559930
FB,1584630484968,153.99,561975
FB,1584630540719,154.43,562475
FB,1584630604537,154.1,562925
FB,1584630661651,153.42,563919
FB,1584630697965,153.23,567444
FB,1584630789662,154.34,576894
FB,1584630852559,154.94,582828
FB,1584630913688,154.68,591349
FB,1584630973751,154.86,592642
FB,1584631020354,155.42,593186
FB,1584631081693,155.65,594436
FB,1584631153304,155.91,595686
FB,1584631212365,156.52,596667
FB,1584631274626,157.0,597979
FB,1584631335460,157.85,600496
FB,1584631393046,157.69,601746
FB,1584631451679,157.745,610049
FB,1584631510390,157.535,613317
FB,1584631575267,158.005,616992
FB,1584631637644,158.43,619208
FB,1584631691411,158.64,621701
FB,1584631751574,158.82,623895
FB,1584631816578,158.28,628645
FB,1584631878317,158.23,631020
FB,1584631935557,157.54,634469
FB,1584632000067,157.56,636898
FB,1584632059952,158.21,638945
FB,1584632119571,158.83,640945
FB,1584632170904,158.75,642075
