symbol,lastSaleTime,lastSalePrice,volume
FB,1585319395837,156.37,249073
FB,1585319454451,156.07,250287
FB,1585319500041,156.3,250511
FB,1585319570403,156.165,252930
FB,1585319626523,156.15,254531
FB,1585319682746,156.04,260837
FB,1585319762721,155.705,260937
FB,1585319815085,155.73,261511
FB,1585319881130,155.42,261813
FB,1585319939699,155.15,262313
FB,1585320000073,155.51,262823
FB,1585320064452,155.46,263223
FB,1585320075325,155.675,264623
FB,1585320176859,155.77,273017
FB,1585320244408,155.57,273625
FB,1585320287865,155.315,273626
FB,1585320343797,155.23,274026
FB,1585320417403,155.0,274593
FB,1585320485328,155.02,275344
FB,1585320543222,155.24,278254
FB,1585320605297,154.99,279056
FB,1585320659412,155.05,279798
FB,1585320725275,155.09,280223
FB,1585320774233,155.0,281861
FB,1585320837024,155.01,286711
FB,1585320905089,155.105,294396
FB,1585320946441,155.46,294920
FB,1585321022083,155.605,295120
FB,1585321046450,155.525,295520
FB,1585321139538,155.6,296238
FB,1585321207091,155.66,299005
FB,1585321269524,155.725,300939
FB,1585321317969,155.43,302539
FB,1585321390091,155.67,306855
FB,1585321397298,155.69,307180
FB,1585321498019,155.85,307380
FB,1585321568319,155.99,308955
FB,1585321630011,156.05,309655
FB,1585321685649,156.275,309955
FB,1585321749278,156.41,310966
FB,1585321811711,156.395,311066
FB,1585321811711,156.395,311066
FB,1585321914691,156.47,311171
FB,1585321986675,156.76,312354
FB,1585321986675,156.76,312354
FB,1585322115188,156.635,312644
FB,1585322168164,156.85,313212
FB,1585322226967,156.97,315137
FB,1585322274608,157.11,316652
FB,1585322330830,156.83,317448
FB,1585322387255,156.9,317787
FB,1585322469622,156.85,319187
FB,1585322490425,156.71,319458
FB,1585322575930,156.69,319560
FB,1585322629912,156.47,321785
FB,1585322718195,156.37,323785
FB,1585322777851,156.265,329699
FB,1585322801456,156.54,329911
FB,1585322857582,156.515,330311
FB,1585322918178,156.185,330511
FB,1585323012947,156.21,330812
FB,1585323072891,156.1,331129
FB,1585323091883,156.11,331179
FB,1585323170153,156.025,331279
FB,1585323234296,156.12,331379
FB,1585323317943,156.575,331479
FB,1585323324849,156.58,331519
FB,1585323324849,156.58,331519
FB,1585323495475,156.565,333825
FB,1585323495475,156.565,333825
FB,1585323605839,156.325,333925
FB,1585323672923,156.235,334235
FB,1585323732315,156.215,334668
FB,1585323786558,156.15,335068
FB,1585323833631,156.085,335168
FB,1585323903146,156.205,335382
FB,1585323979129,156.195,335782
FB,1585324024474,155.965,336182
FB,1585324082392,156.205,338348
FB,1585324082392,156.205,338348
FB,1585324195371,156.15,338548
FB,1585324226666,156.23,338748
FB,1585324333287,156.28,338948
FB,1585324392681,156.345,339748
FB,1585324452691,156.58,341348
FB,1585324519601,156.595,341801
FB,1585324584314,156.675,342201
FB,1585324640822,156.425,351002
FB,1585324701507,156.375,372565
FB,1585324767014,156.005,373414
FB,1585324816146,156.06,374515
FB,1585324868907,155.89,375017
FB,1585324944463,155.9,376045
FB,1585324986696,155.97,376445
FB,1585325057165,155.89,377001
FB,1585325126142,155.87,377432
FB,1585325186386,155.77,379001
FB,1585325242963,155.615,379442
FB,1585325309792,155.69,382446
FB,1585325369095,155.67,386988
FB,1585325423594,155.69,389199
FB,1585325487813,155.695,391128
FB,1585325550691,155.7,392489
FB,1585325607986,155.605,394417
FB,1585325671102,155.46,406183
FB,1585325725904,155.625,408636
FB,1585325790613,155.45,414672
FB,1585325829406,155.5,416326
FB,1585325906830,155.53,416457
FB,1585325972120,155.615,417730
FB,1585326032573,155.51,422603
FB,1585326085381,155.4,427404
FB,1585326142159,155.405,431604
FB,1585326185120,155.45,432057
FB,1585326267567,155.83,512357
FB,1585326326770,155.82,563544
FB,1585326393640,155.77,564794
