symbol,lastSaleTime,lastSalePrice,volume
FB,1583159402694,194.18,2036
FB,1583159461973,193.38,12749
FB,1583159523052,193.02,19917
FB,1583159583238,192.31,23987
FB,1583159643348,191.715,27645
FB,1583159703666,191.88,33280
FB,1583159763772,190.855,39034
FB,1583159823877,190.33,44093
FB,1583159885220,189.83,48832
FB,1583159945212,190.22,53297
FB,1583160003558,190.47,59536
FB,1583160064802,190.81,63391
FB,1583160124843,191.03,65708
FB,1583160186641,191.12,67177
FB,1583160246413,191.41,69011
FB,1583160307340,191.18,72788
FB,1583160351862,192.075,74329
FB,1583160418846,191.455,78341
FB,1583160479687,191.33,80311
FB,1583160548553,191.525,83257
FB,1583160608455,191.49,88245
FB,1583160666727,191.04,93868
FB,1583160721674,190.915,95950
FB,1583160786089,190.82,97760
FB,1583160845871,190.74,101624
FB,1583160904011,191.01,103043
FB,1583160965013,190.79,107725
FB,1583161030069,190.415,113025
FB,1583161087120,190.47,115745
FB,1583161146847,190.05,117930
FB,1583161209246,190.5,123450
FB,1583161269416,189.89,130711
FB,1583161325639,189.85,132822
FB,1583161389362,190.32,135906
FB,1583161451825,190.115,138776
FB,1583161512254,190.41,143515
FB,1583161571906,189.72,146167
FB,1583161625194,189.6,150137
FB,1583161686377,189.21,153027
FB,1583161752362,189.37,157433
FB,1583161810925,189.62,162953
FB,1583161872843,189.765,171099
FB,1583161932252,189.57,173542
FB,1583161986772,189.645,176052
FB,1583162054421,189.715,180333
FB,1583162114577,189.975,185417
FB,1583162173852,189.625,188378
FB,1583162235333,189.61,192722
FB,1583162294177,189.24,195497
FB,1583162354403,189.315,197792
FB,1583162413169,189.59,199586
FB,1583162468672,189.58,201824
FB,1583162530583,189.17,205194
FB,1583162591418,189.21,206814
FB,1583162656147,189.57,208029
FB,1583162711527,189.335,209952
FB,1583162773719,189.95,210848
FB,1583162835935,189.91,214868
FB,1583162889444,189.94,222318
FB,1583162954801,189.71,224944
FB,1583163010764,189.845,226744
FB,1583163072698,188.85,229344
FB,1583163137719,189.115,230747
FB,1583163191443,189.03,232247
FB,1583163259182,189.48,233047
FB,1583163310830,189.215,236047
FB,1583163365626,189.57,237640
FB,1583163439260,189.94,241050
FB,1583163495174,189.92,243160
FB,1583163540442,189.92,244560
FB,1583163618432,189.815,246507
FB,1583163677272,189.69,249457
FB,1583163734527,189.64,251391
FB,1583163792327,189.82,253191
FB,1583163859929,189.99,254691
FB,1583163916880,189.9,258955
FB,1583163979558,189.925,271839
FB,1583164039284,189.97,275684
FB,1583164100660,190.08,278605
FB,1583164159221,190.16,282680
FB,1583164216741,190.285,286565
FB,1583164279414,190.61,290365
FB,1583164334588,190.875,293340
FB,1583164403503,190.795,295890
FB,1583164463465,191.205,298040
FB,1583164517853,191.335,299345
FB,1583164584453,191.23,304956
FB,1583164643114,190.99,306873
FB,1583164700713,190.345,309732
FB,1583164758108,189.92,312072
FB,1583164825468,190.14,326883
FB,1583164880066,190.255,330912
FB,1583164935658,190.15,332328
FB,1583165002950,190.25,334228
FB,1583165061255,190.57,336179
FB,1583165117249,190.37,338054
FB,1583165185076,190.725,340421
FB,1583165245773,190.83,342121
FB,1583165305757,190.775,344029
FB,1583165367315,190.725,348185
FB,1583165420513,190.95,351385
FB,1583165485333,191.21,352887
FB,1583165525471,191.61,354835
FB,1583165591831,191.835,357387
FB,1583165665103,191.97,357697
FB,1583165721612,192.23,359861
FB,1583165787079,192.39,361899
FB,1583165842494,192.4,363717
FB,1583165905568,192.02,366811
FB,1583165969631,191.73,368609
FB,1583166025788,191.95,370934
FB,1583166090893,192.135,372134
FB,1583166148610,191.94,377214
FB,1583166205391,192.38,379214
FB,1583166266188,192.54,381039
FB,1583166331233,192.58,382629
FB,1583166392120,192.795,383688
FB,1583166448840,192.49,384662
FB,1583166495288,192.83,385462
FB,1583166566545,193.03,388114
FB,1583166616223,192.79,389116
FB,1583166679444,193.2,391167
FB,1583166752834,192.74,392221
FB,1583166802983,192.69,394691
FB,1583166866468,192.51,396191
FB,1583166933899,192.465,397755
FB,1583166992807,192.58,399064
FB,1583167052411,192.72,400400
FB,1583167105393,193.035,401310
FB,1583167173279,193.17,401611
FB,1583167226969,192.84,403176
FB,1583167294456,192.59,404611
FB,1583167345514,192.695,405811
FB,1583167410180,192.84,407103
FB,1583167457024,193.37,408103
FB,1583167532458,192.76,408503
FB,1583167590988,192.93,409743
FB,1583167646800,192.975,410439
FB,1583167696500,192.88,411009
FB,1583167764389,192.97,411809
FB,1583167802221,193.01,412648
FB,1583167890397,193.105,413048
FB,1583167937190,193.29,413148
FB,1583167992395,193.32,413859
FB,1583168076806,193.47,414680
FB,1583168134572,193.68,415283
FB,1583168198652,193.92,416988
FB,1583168198652,193.92,416988
FB,1583168310636,193.72,417691
FB,1583168359865,193.69,418641
FB,1583168437136,194.05,419453
FB,1583168498185,193.72,420253
FB,1583168558925,193.58,421148
FB,1583168618136,193.52,422048
FB,1583168648180,193.47,422465
FB,1583168719742,193.37,422975
FB,1583168777273,193.485,423375
FB,1583168855674,193.42,424179
FB,1583168896068,193.14,424829
FB,1583168976487,193.15,426202
FB,1583169033796,193.37,427702
FB,1583169096138,192.89,428866
FB,1583169159077,192.58,430176
FB,1583169214226,192.33,431876
FB,1583169278960,192.125,433876
FB,1583169342358,192.065,434576
FB,1583169396817,191.935,436377
FB,1583169463110,192.09,438874
FB,1583169514187,191.905,439677
FB,1583169580768,191.66,442632
FB,1583169642160,191.695,443132
FB,1583169683036,191.77,443566
FB,1583169761452,191.65,444854
FB,1583169815760,191.405,445666
FB,1583169862020,191.39,446471
FB,1583169942465,191.79,447252
FB,1583170001187,191.71,447865
FB,1583170042070,191.63,448604
FB,1583170122351,191.62,450310
FB,1583170174574,191.835,450910
FB,1583170243987,191.9,452020
FB,1583170292875,191.69,455663
FB,1583170365314,191.88,456063
FB,1583170416321,191.805,457763
FB,1583170461989,191.92,458163
FB,1583170532488,191.92,459412
FB,1583170605012,191.55,461412
FB,1583170654287,191.8,461812
FB,1583170707337,191.8,462321
FB,1583170781824,191.63,465221
FB,1583170840093,191.82,470552
FB,1583170899160,191.62,472307
FB,1583170963686,191.49,473360
FB,1583171027093,191.32,474710
FB,1583171056509,191.41,475011
FB,1583171147064,191.765,478043
FB,1583171204361,191.58,481155
FB,1583171255202,191.755,482455
FB,1583171321527,191.815,482965
FB,1583171367349,191.81,484360
FB,1583171396656,191.9,484677
FB,1583171496259,191.92,486577
FB,1583171568713,192.295,488777
FB,1583171628038,192.39,489577
FB,1583171677092,192.25,490642
FB,1583171748393,192.37,490943
FB,1583171785588,192.375,491543
FB,1583171865083,192.58,492891
FB,1583171931391,192.61,494901
FB,1583171991820,192.575,495902
FB,1583172039787,192.725,496702
FB,1583172102056,192.585,498070
FB,1583172159312,192.28,498704
FB,1583172225174,192.255,499104
FB,1583172270886,192.345,499704
FB,1583172340797,192.06,501204
FB,1583172393283,192.1,501773
FB,1583172464057,192.02,502163
FB,1583172518413,191.73,502675
FB,1583172593367,191.96,503327
FB,1583172647465,192.15,505935
FB,1583172682289,192.125,506335
FB,1583172755225,191.87,506735
FB,1583172830326,191.96,507946
FB,1583172895300,192.0,508946
FB,1583172941469,191.73,517588
FB,1583173005284,191.6,518788
FB,1583173058645,191.46,519988
FB,1583173109077,191.62,520588
FB,1583173195094,191.37,521298
FB,1583173246282,191.52,523258
FB,1583173274872,191.38,523758
FB,1583173363711,191.72,524159
FB,1583173402743,191.465,524459
FB,1583173490005,191.45,524959
FB,1583173554332,191.525,527199
FB,1583173590059,191.195,527975
FB,1583173678223,190.945,530222
FB,1583173735947,191.06,531122
FB,1583173772520,191.03,531522
FB,1583173853860,191.01,531625
FB,1583173903475,190.805,532152
FB,1583173969732,190.87,532477
FB,1583173996071,190.81,532677
FB,1583174082551,190.92,532777
FB,1583174131328,191.28,533177
FB,1583174214382,191.34,533777
FB,1583174274682,191.63,534287
FB,1583174340411,191.655,535644
FB,1583174395918,191.57,536522
FB,1583174460236,191.64,537314
FB,1583174518600,191.73,538023
FB,1583174576685,191.44,539171
FB,1583174638362,191.52,539971
