symbol,lastSaleTime,lastSalePrice,volume
FB,1584455401047,146.61,343106
FB,1584455460515,146.35,347257
FB,1584455516141,146.86,353389
FB,1584455581665,145.69,356245
FB,1584455621411,145.91,357381
FB,1584455668531,145.51,357541
FB,1584455758513,145.055,359171
FB,1584455821938,145.55,360994
FB,1584455881688,144.57,366046
FB,1584455942948,144.04,368948
FB,1584456002919,144.16,370544
FB,1584456062480,144.35,372034
FB,1584456124023,144.73,374044
FB,1584456177822,144.4,375472
FB,1584456245233,145.32,377881
FB,1584456297080,145.11,379981
FB,1584456356278,146.025,382924
FB,1584456422138,145.65,385147
FB,1584456486031,145.86,385878
FB,1584456548966,146.055,388602
FB,1584456603258,146.43,395039
FB,1584456670046,146.25,397756
FB,1584456725114,145.645,398970
FB,1584456790713,145.9,400299
FB,1584456850863,146.235,400862
FB,1584456910449,145.51,402535
FB,1584456970586,146.01,403523
FB,1584457025411,146.27,404224
FB,1584457089566,145.89,404966
FB,1584457143177,146.3,405771
FB,1584457209748,146.5,415438
FB,1584457269393,146.31,416819
FB,1584457330247,146.41,418787
FB,1584457388029,146.36,419742
FB,1584457453018,146.775,423018
FB,1584457512930,147.815,431752
FB,1584457571510,148.15,434994
FB,1584457629586,148.345,436854
FB,1584457693270,148.375,441967
FB,1584457753815,148.535,442779
FB,1584457814729,149.265,445231
FB,1584457874455,149.925,446164
FB,1584457935420,149.635,449236
FB,1584457996808,150.255,460944
FB,1584458051704,150.16,462344
FB,1584458116477,150.3,465944
FB,1584458172280,150.73,472163
FB,1584458238394,149.885,478215
FB,1584458299067,150.07,483137
FB,1584458351856,150.755,490519
FB,1584458411467,150.925,494345
FB,1584458472933,150.84,494922
FB,1584458538250,150.555,499523
FB,1584458597512,150.245,502323
FB,1584458659049,149.605,503963
FB,1584458721536,150.115,505836
FB,1584458782529,150.68,508831
FB,1584458839294,150.385,510975
FB,1584458890234,150.445,512851
FB,1584458958189,150.25,516115
FB,1584459011624,149.955,517743
FB,1584459083747,149.855,519289
FB,1584459142581,150.08,521464
FB,1584459200357,150.03,522694
FB,1584459261987,149.825,524121
FB,1584459316102,149.615,525627
