symbol,lastSaleTime,lastSalePrice,volume
FB,1583505002456,178.335,2268
FB,1583505058827,179.46,9951
FB,1583505122749,179.67,15726
FB,1583505182315,180.35,20591
FB,1583505241893,180.18,22546
FB,1583505303734,180.04,24606
FB,1583505356476,179.955,26892
FB,1583505421450,180.16,30837
FB,1583505480207,180.265,33553
FB,1583505543331,180.31,36074
FB,1583505605315,180.32,37222
FB,1583505656550,179.865,40782
FB,1583505713349,179.35,41982
FB,1583505775802,179.27,45297
FB,1583505840549,179.67,46306
FB,1583505872948,179.85,46606
FB,1583505966905,179.3,48129
FB,1583506003000,179.305,48760
FB,1583506087190,179.27,50159
FB,1583506126657,179.18,52450
FB,1583506126657,179.18,52450
FB,1583506266681,178.65,54347
FB,1583506326990,178.3,55967
FB,1583506387023,178.1,57972
FB,1583506439889,178.62,58413
FB,1583506509516,179.0,59669
FB,1583506563285,179.185,60040
FB,1583506621260,179.21,60533
FB,1583506687989,179.27,61678
FB,1583506740995,179.86,62178
FB,1583506809879,180.125,63278
FB,1583506853026,180.11,66013
FB,1583506925103,180.03,66555
FB,1583506991198,180.125,67857
FB,1583507052421,179.97,70131
FB,1583507107230,180.3,71063
FB,1583507172861,180.0,73728
FB,1583507227372,179.85,75694
FB,1583507289428,179.72,76579
FB,1583507354613,179.94,78488
FB,1583507405088,179.945,79788
FB,1583507475026,180.045,80339
FB,1583507534532,179.89,81216
FB,1583507579097,180.085,81834
FB,1583507655454,180.02,82494
FB,1583507688293,180.08,83191
FB,1583507765307,180.275,86599
FB,1583507834163,180.585,93323
FB,1583507882272,180.7,93799
FB,1583507937596,180.795,94599
FB,1583508018741,180.51,95699
FB,1583508061966,180.44,95899
FB,1583508109900,180.17,96468
FB,1583508186293,180.49,97331
FB,1583508246507,180.69,98362
FB,1583508316302,181.025,104491
FB,1583508359850,181.225,104751
FB,1583508407293,181.315,104981
FB,1583508498352,181.5,106045
FB,1583508560678,181.17,106610
FB,1583508600622,181.705,107050
FB,1583508674943,181.87,107760
FB,1583508737899,181.615,110110
FB,1583508802170,181.49,113060
