symbol,lastSaleTime,lastSalePrice,volume
FB,1584714596441,156.05,197225
FB,1584714652317,155.755,198230
FB,1584714719984,156.44,199459
FB,1584714782800,156.54,200200
FB,1584714837269,156.79,200400
FB,1584714885331,156.825,206275
FB,1584714963261,156.84,217075
FB,1584714999468,157.36,222125
FB,1584715076066,157.2,223276
FB,1584715128263,157.37,225036
FB,1584715190355,157.365,225241
FB,1584715262783,157.25,225895
FB,1584715317286,157.15,236380
FB,1584715384838,157.38,247999
FB,1584715445779,157.5,257611
FB,1584715502684,157.57,260258
FB,1584715563684,157.27,262858
FB,1584715617747,157.12,264467
FB,1584715668627,157.305,265926
FB,1584715746780,157.47,267326
FB,1584715803252,157.975,268625
FB,1584715861682,157.86,274996
FB,1584715926840,158.29,275401
FB,1584715974817,158.385,275701
FB,1584716033461,158.73,276801
FB,1584716104378,158.6,277101
FB,1584716161097,158.355,278176
FB,1584716226682,158.415,279750
FB,1584716283941,158.37,285686
FB,1584716340920,158.125,286261
FB,1584716408036,158.22,287206
FB,1584716470212,158.0,287861
FB,1584716522355,158.095,289123
FB,1584716581814,158.41,290047
FB,1584716633812,158.52,292297
FB,1584716710432,158.055,299363
FB,1584716768637,158.05,301012
FB,1584716827533,157.99,302217
FB,1584716887508,158.0,303679
FB,1584716942381,158.115,305860
FB,1584717008529,158.565,307058
FB,1584717050666,158.46,307258
FB,1584717127442,158.51,308358
FB,1584717170210,158.07,313691
FB,1584717248836,157.89,315225
FB,1584717311034,157.73,315907
FB,1584717371956,156.96,316669
FB,1584717432910,156.535,324027
FB,1584717488685,156.4,336906
FB,1584717551781,156.615,347226
FB,1584717615204,156.08,353046
FB,1584717673221,155.75,359880
FB,1584717732248,155.27,361557
FB,1584717794077,155.225,363702
FB,1584717853046,154.715,364603
FB,1584717910682,154.235,365803
FB,1584717968968,154.27,369794
FB,1584718035542,154.905,373010
FB,1584718095236,155.26,378540
FB,1584718152308,155.63,381815
FB,1584718216431,155.4,385430
FB,1584718269430,155.255,390980
FB,1584718337123,155.76,393772
FB,1584718383909,155.755,394218
FB,1584718457282,155.46,394648
FB,1584718509994,155.38,400418
FB,1584718561325,155.435,400826
FB,1584718626599,156.01,401098
FB,1584718698472,156.29,401888
FB,1584718758811,156.165,402488
FB,1584718799836,156.01,403713
FB,1584718881426,156.095,405198
FB,1584718940689,156.11,407204
FB,1584719001235,155.9,413325
FB,1584719044963,155.84,414710
FB,1584719120002,155.67,415410
FB,1584719141879,155.195,416110
FB,1584719236096,154.885,416706
FB,1584719299415,155.065,418154
FB,1584719355694,154.92,419432
FB,1584719421837,154.815,421668
FB,1584719471893,154.94,424676
FB,1584719543975,154.28,425751
FB,1584719583608,154.16,426176
FB,1584719657367,153.7,426676
FB,1584719704292,153.79,427706
FB,1584719704292,153.79,427706
FB,1584719818723,154.27,428181
FB,1584719900205,154.39,429702
FB,1584719953995,154.36,430799
FB,1584720006985,154.15,431099
FB,1584720082678,154.11,432874
FB,1584720138256,154.125,432958
FB,1584720195608,154.21,433145
FB,1584720195608,154.21,433145
FB,1584720323436,153.77,434524
FB,1584720383162,153.42,441403
FB,1584720435295,153.275,441680
FB,1584720505445,153.105,441990
FB,1584720553683,152.67,442386
FB,1584720621935,152.33,443388
FB,1584720675211,152.73,443763
FB,1584720748375,152.88,444688
FB,1584720807927,153.425,447844
FB,1584720867609,153.485,449669
FB,1584720927024,153.09,450933
FB,1584720985828,153.13,452384
FB,1584721047045,152.805,454359
FB,1584721094446,152.89,455009
FB,1584721140771,152.68,455309
FB,1584721218049,152.81,459209
FB,1584721282084,151.9,459688
FB,1584721348899,151.56,460864
FB,1584721406810,151.475,462189
FB,1584721461950,151.87,462613
FB,1584721520924,151.47,463407
FB,1584721589965,151.25,463739
FB,1584721631771,151.005,464817
FB,1584721687485,151.075,469917
FB,1584721759065,150.5,472667
FB,1584721821725,151.26,473894
FB,1584721888698,151.73,474812
FB,1584721920875,151.99,476700
FB,1584722002358,152.005,481084
FB,1584722071229,152.265,482497
FB,1584722134273,151.67,484897
FB,1584722191971,152.09,487797
FB,1584722253366,151.87,489972
FB,1584722310989,151.35,490347
FB,1584722367873,151.69,490857
FB,1584722410916,151.79,491257
FB,1584722488799,151.57,491632
FB,1584722553422,152.0,492607
FB,1584722614436,152.315,496692
FB,1584722668105,152.14,497267
FB,1584722698197,152.13,497467
FB,1584722792440,152.555,498130
FB,1584722792440,152.555,498130
FB,1584722912583,152.93,499280
FB,1584722970613,153.305,500480
FB,1584723032624,153.525,504853
FB,1584723090072,153.365,505383
FB,1584723145154,153.48,506145
FB,1584723216075,153.82,506730
FB,1584723271297,153.935,510230
FB,1584723322311,153.47,511256
FB,1584723384317,153.72,511856
FB,1584723434838,154.075,512058
FB,1584723508284,153.305,515024
FB,1584723578004,152.89,516358
FB,1584723639542,152.81,521749
FB,1584723692726,153.58,527867
FB,1584723741490,153.905,528949
FB,1584723809789,153.65,529751
FB,1584723878335,153.59,532729
FB,1584723935117,153.45,539132
FB,1584723995163,153.215,541688
FB,1584724060227,153.62,542445
FB,1584724077514,153.63,542945
FB,1584724178034,153.8,543257
FB,1584724221899,153.64,543457
FB,1584724297800,154.15,543657
FB,1584724360554,153.82,544032
FB,1584724420318,153.675,544588
FB,1584724448491,153.5,544688
FB,1584724534533,154.0,546546
FB,1584724599980,153.32,547921
FB,1584724626244,153.495,548402
FB,1584724718909,153.665,549568
FB,1584724777635,153.58,549868
FB,1584724839507,153.135,552035
FB,1584724887534,153.37,557735
FB,1584724956412,153.16,561801
FB,1584725002763,153.0,562903
FB,1584725076143,152.46,563803
FB,1584725140136,152.31,566399
FB,1584725206511,152.245,566799
FB,1584725265151,152.475,569528
FB,1584725326290,152.405,569928
FB,1584725380613,151.89,571211
FB,1584725439382,153.145,571586
FB,1584725502532,152.71,572063
FB,1584725565687,152.89,572431
FB,1584725617025,152.125,573416
FB,1584725683014,152.09,575916
FB,1584725744234,152.17,580271
FB,1584725751466,152.05,580371
FB,1584725853545,151.96,580571
FB,1584725894920,151.995,580692
FB,1584725985568,152.78,581392
FB,1584726018926,152.355,581592
FB,1584726096602,152.33,582092
FB,1584726154246,152.905,582292
FB,1584726221711,153.115,585788
FB,1584726289101,152.68,586759
FB,1584726345796,153.095,587095
FB,1584726400492,153.435,587731
FB,1584726458657,152.85,588192
FB,1584726504838,153.175,588620
FB,1584726585127,152.925,588820
FB,1584726648230,152.835,592720
FB,1584726689809,152.805,593926
FB,1584726771386,152.9,594426
FB,1584726808003,153.37,594826
FB,1584726880681,153.46,595926
FB,1584726947308,153.15,596576
FB,1584726996947,153.315,596951
FB,1584727064323,152.705,601381
FB,1584727129932,152.63,603483
FB,1584727186003,152.8,604675
FB,1584727251705,152.955,606050
FB,1584727283860,152.53,606320
FB,1584727345388,152.77,606620
FB,1584727433003,152.35,607342
FB,1584727494464,152.53,610342
FB,1584727518763,152.82,614147
FB,1584727608514,153.46,618748
FB,1584727675715,153.015,621323
FB,1584727720480,153.24,622173
FB,1584727782173,153.325,623198
FB,1584727836420,153.125,623798
FB,1584727905136,152.94,624098
FB,1584727974798,152.66,624301
FB,1584728034625,152.61,625353
FB,1584728095911,152.51,629676
FB,1584728157265,151.86,631348
FB,1584728198181,152.05,631523
FB,1584728255241,151.74,632523
FB,1584728327874,151.62,633566
FB,1584728395304,151.64,634368
FB,1584728439646,151.82,639018
FB,1584728496472,151.66,640313
FB,1584728569844,151.595,640813
FB,1584728635844,151.595,652453
FB,1584728697239,151.48,652949
FB,1584728735479,151.21,652971
FB,1584728813766,151.135,653682
FB,1584728871630,150.92,654557
FB,1584728939451,151.085,659644
FB,1584728996629,151.2,661744
FB,1584729053541,151.59,662634
FB,1584729115344,151.5,663009
FB,1584729177153,151.5,663259
FB,1584729237778,151.53,663534
FB,1584729256504,151.37,664334
FB,1584729316871,151.14,669411
FB,1584729403574,151.06,669911
FB,1584729471926,151.03,670211
FB,1584729543041,150.91,671511
FB,1584729599378,151.225,673605
FB,1584729663363,151.0,674356
FB,1584729711137,150.83,674756
FB,1584729775405,151.23,676535
FB,1584729831761,151.21,680095
FB,1584729831761,151.21,680095
FB,1584729939391,151.725,680295
FB,1584729989509,152.0,680645
FB,1584730068593,151.335,680745
FB,1584730129535,151.645,681545
FB,1584730205442,151.86,682213
FB,1584730265171,152.215,685652
FB,1584730317071,152.13,688627
FB,1584730372716,151.97,689727
FB,1584730437781,151.75,690577
FB,1584730489815,151.52,690977
FB,1584730563128,151.395,693052
FB,1584730623707,151.33,693253
FB,1584730671645,151.025,695609
FB,1584730736757,151.275,701966
FB,1584730767162,151.14,704223
FB,1584730868558,151.47,707012
FB,1584730880184,151.405,707112
FB,1584730965663,151.72,707612
FB,1584731047166,151.29,708632
FB,1584731095617,151.41,709407
FB,1584731164691,151.41,718927
FB,1584731230975,151.9,720702
FB,1584731289959,151.34,724518
FB,1584731348315,151.32,726768
FB,1584731408044,151.04,729471
FB,1584731473420,151.47,731566
FB,1584731531172,151.36,733724
FB,1584731593643,151.31,735698
FB,1584731652500,151.01,743050
FB,1584731709099,151.05,745035
FB,1584731768001,151.0,746055
FB,1584731829426,150.95,750625
FB,1584731894858,150.605,751248
FB,1584731955663,150.34,766589
FB,1584732015569,150.35,767906
FB,1584732073191,150.525,771566
FB,1584732135855,150.41,777614
FB,1584732195534,150.24,779121
FB,1584732254991,150.285,781306
FB,1584732313681,150.13,791996
FB,1584732370706,150.84,794371
FB,1584732435302,150.57,795316
FB,1584732487438,150.62,797216
FB,1584732553369,151.17,800640
FB,1584732619099,151.53,804061
FB,1584732679189,151.045,807261
