symbol,lastSaleTime,lastSalePrice,volume
FB,1584109785202,162.57,176135
FB,1584109861279,162.515,177810
FB,1584109911933,162.76,186294
FB,1584109981121,163.09,187246
FB,1584110032395,163.31,188351
FB,1584110097299,163.16,189318
FB,1584110158127,162.945,190659
FB,1584110213986,163.03,192483
FB,1584110283474,163.14,192983
FB,1584110340676,162.94,193822
FB,1584110398457,162.92,195475
FB,1584110463055,163.0,196310
FB,1584110499183,162.975,196661
FB,1584110582906,162.29,198464
FB,1584110636484,162.17,199799
FB,1584110705296,161.96,201112
FB,1584110764679,162.32,203433
FB,1584110824467,162.675,205266
FB,1584110888807,162.81,206758
FB,1584110932832,162.59,208058
FB,1584111005926,162.68,208860
FB,1584111050222,162.6,209165
FB,1584111104662,162.47,209565
FB,1584111187240,162.615,210070
FB,1584111249208,162.66,210970
FB,1584111295621,162.43,211469
FB,1584111364466,162.065,211869
FB,1584111430669,161.63,212569
FB,1584111473697,161.23,213416
FB,1584111545040,161.2,213970
FB,1584111611294,160.975,227443
FB,1584111665548,160.92,229271
FB,1584111726633,161.5,230547
FB,1584111791268,161.42,230847
FB,1584111832707,161.35,231333
FB,1584111907950,161.48,232183
FB,1584111960723,161.41,232683
FB,1584112033953,161.77,233335
FB,1584112086296,162.005,234935
FB,1584112149793,162.15,235774
FB,1584112204585,162.545,236479
FB,1584112266187,161.68,237285
FB,1584112337664,161.995,237798
FB,1584112385413,161.68,238464
FB,1584112459466,162.55,239235
FB,1584112505027,162.81,239935
FB,1584112578850,162.07,240535
FB,1584112627603,161.96,240935
FB,1584112669526,161.975,241342
FB,1584112760072,161.59,242042
FB,1584112807126,162.15,242642
FB,1584112871844,161.9,242804
FB,1584112940019,161.905,244204
FB,1584112999821,162.31,245104
FB,1584113049423,162.04,246403
FB,1584113122906,161.905,246937
FB,1584113181309,161.5,247574
FB,1584113225246,161.48,247974
FB,1584113299468,161.405,249875
FB,1584113361962,161.515,252335
FB,1584113425021,162.21,254781
FB,1584113479604,163.06,256058
FB,1584113540965,162.375,259697
FB,1584113603650,161.77,263345
FB,1584113660508,161.325,265053
FB,1584113724470,162.015,266437
FB,1584113780871,162.16,266963
FB,1584113845062,162.485,267968
FB,1584113899665,161.825,269137
FB,1584113966592,161.8,272298
FB,1584114022646,161.45,272619
FB,1584114088675,160.96,274810
FB,1584114149479,160.385,282336
FB,1584114204819,159.87,285921
FB,1584114271516,159.905,287089
FB,1584114328181,159.95,287815
FB,1584114382053,159.995,289285
FB,1584114447158,159.955,289697
FB,1584114479825,159.64,289797
FB,1584114555202,159.16,289997
FB,1584114631174,159.5,290249
FB,1584114694409,159.22,306022
FB,1584114752475,159.07,307045
FB,1584114806594,158.795,307296
FB,1584114875126,159.19,309671
FB,1584114929820,160.09,310627
FB,1584114986614,160.32,310947
FB,1584115057611,160.405,311947
FB,1584115104425,159.71,314847
FB,1584115178796,160.045,316041
FB,1584115238084,160.43,317245
FB,1584115296267,160.0,317897
FB,1584115339349,159.51,318350
FB,1584115399620,159.0,318750
FB,1584115479240,159.2,319151
FB,1584115529817,159.315,319440
FB,1584115602502,159.465,321373
FB,1584115662649,159.435,325614
FB,1584115722570,159.495,331798
FB,1584115781423,160.18,336408
FB,1584115838700,159.93,337375
FB,1584115891210,160.48,339580
FB,1584115953910,160.14,340591
FB,1584116023467,159.69,343025
FB,1584116080392,160.29,343579
FB,1584116143041,160.125,347797
FB,1584116203753,160.29,349390
FB,1584116265782,159.74,351712
FB,1584116309805,159.79,351912
FB,1584116363696,159.595,352226
FB,1584116430425,159.86,352426
FB,1584116506192,159.89,353026
FB,1584116540071,159.72,353451
FB,1584116608096,159.225,353503
FB,1584116690727,158.92,353794
FB,1584116749644,158.97,354428
FB,1584116810267,158.86,354847
FB,1584116870886,158.435,358285
FB,1584116930904,158.05,362721
FB,1584116981492,157.81,366124
FB,1584117047098,157.62,367768
FB,1584117109700,158.34,370438
FB,1584117162377,158.73,372281
FB,1584117230023,159.53,373081
FB,1584117274821,159.085,374382
FB,1584117348962,159.42,375082
FB,1584117410315,159.71,380182
FB,1584117455841,159.69,381582
FB,1584117532795,159.975,383069
FB,1584117589519,160.19,384229
FB,1584117639777,160.46,385902
FB,1584117690906,160.355,386402
FB,1584117771199,160.81,388952
FB,1584117817971,160.775,391918
FB,1584117890820,160.99,392418
FB,1584117946744,161.12,392764
FB,1584118015450,160.59,394134
FB,1584118074484,161.005,395338
FB,1584118136153,160.595,395880
FB,1584118196377,160.81,396281
FB,1584118238599,160.9,397581
FB,1584118308144,161.22,398581
FB,1584118377597,161.01,399881
FB,1584118435074,160.94,400983
FB,1584118473246,160.775,401383
FB,1584118552674,160.315,402783
FB,1584118612497,160.245,402983
FB,1584118645147,160.42,403083
FB,1584118734258,159.81,403593
FB,1584118750434,159.56,403609
FB,1584118846744,159.39,404229
FB,1584118914155,159.845,404735
FB,1584118967005,159.69,405163
FB,1584119031481,159.425,405563
FB,1584119098655,159.37,405863
FB,1584119153565,159.31,406163
FB,1584119215944,159.455,406623
FB,1584119280608,159.49,406965
FB,1584119333095,159.61,407194
FB,1584119385197,159.845,407494
FB,1584119461581,159.59,407894
FB,1584119509328,159.75,408594
FB,1584119574952,160.47,409015
FB,1584119641321,160.29,409216
FB,1584119700805,160.62,409619
FB,1584119757276,160.73,410359
FB,1584119822213,160.59,410818
FB,1584119855871,160.525,413022
FB,1584119935614,160.765,413347
FB,1584120004467,160.965,413947
FB,1584120043016,161.065,414271
FB,1584120114369,161.42,415571
FB,1584120177723,161.32,416021
FB,1584120232456,161.58,416321
FB,1584120304467,161.79,417027
FB,1584120364593,161.67,418077
FB,1584120424467,161.905,418377
FB,1584120484262,162.07,419044
FB,1584120547643,162.11,419575
FB,1584120609636,162.53,421864
FB,1584120665407,162.61,422542
FB,1584120726309,162.445,423142
FB,1584120793382,162.29,424842
FB,1584120857630,162.12,426092
FB,1584120913077,161.92,426498
FB,1584120970990,161.79,427398
FB,1584121019009,161.65,427966
FB,1584121087965,161.7,428467
FB,1584121149287,161.685,429119
FB,1584121217309,162.4,429619
FB,1584121257174,162.585,430230
FB,1584121324747,162.755,431030
FB,1584121390663,162.31,431710
FB,1584121453574,162.53,432214
FB,1584121506592,162.815,432679
FB,1584121579835,162.725,433109
FB,1584121644622,162.5,434111
FB,1584121701070,162.555,434421
FB,1584121759810,162.655,435321
FB,1584121825388,162.92,435921
FB,1584121882670,162.735,436421
FB,1584121941796,163.1,436821
FB,1584122006243,162.97,437335
FB,1584122060089,163.04,438037
FB,1584122114425,162.61,438537
FB,1584122180423,162.045,439668
FB,1584122225571,161.815,440622
FB,1584122308647,162.37,441929
FB,1584122360458,162.2,442529
FB,1584122411741,162.53,443682
FB,1584122485698,161.66,444283
